SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 20
recruit_likeliness = 0.001
defeat_likeliness = 0.1
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	NATION 10 SIZE	NATION 10 RESOURCES	NATION 11 SIZE	NATION 11 RESOURCES	NATION 12 SIZE	NATION 12 RESOURCES	NATION 13 SIZE	NATION 13 RESOURCES	NATION 14 SIZE	NATION 14 RESOURCES	NATION 15 SIZE	NATION 15 RESOURCES	NATION 16 SIZE	NATION 16 RESOURCES	NATION 17 SIZE	NATION 17 RESOURCES	NATION 18 SIZE	NATION 18 RESOURCES	NATION 19 SIZE	NATION 19 RESOURCES	
915	71788.0	13903.79	1.0	1.0	440.0	101.98498	26523.0	6344.7373	13371.0	3348.4988	17059.0	4190.3735	1.0	1.0	13576.0	3583.2126	1.0	1.0	1.0	1.0	840.0	186.85582	1.0	1.0	26990.0	6369.9775	1.0	1.0	1.0	1.0	15445.0	3682.4956	1.0	1.0	1.0	1.0	724.0	235.3519	8.0	2.0883102	43627.0	10796.734	
916	71722.0	13889.953	1.0	1.0	404.0	93.42389	26544.0	6348.6104	13373.0	3347.2195	17066.0	4191.672	1.0	1.0	13576.0	3582.867	1.0	1.0	1.0	1.0	834.0	186.13382	1.0	1.0	27001.0	6372.3486	1.0	1.0	1.0	1.0	15440.0	3680.603	1.0	1.0	1.0	1.0	737.0	239.36768	7.0	1.9267756	43687.0	10811.977	
917	71669.0	13879.608	1.0	1.0	380.0	88.58555	26568.0	6353.6284	13381.0	3347.4941	17070.0	4192.168	1.0	1.0	13575.0	3582.7227	1.0	1.0	1.0	1.0	825.0	183.91377	1.0	1.0	27010.0	6374.011	1.0	1.0	1.0	1.0	15438.0	3680.168	1.0	1.0	1.0	1.0	744.0	241.4396	6.0	1.7180451	43725.0	10820.6455	
918	71589.0	13864.245	1.0	1.0	355.0	82.98962	26591.0	6358.627	13384.0	3346.818	17075.0	4192.708	1.0	1.0	13579.0	3584.1592	1.0	1.0	1.0	1.0	818.0	182.2161	1.0	1.0	27022.0	6376.439	1.0	1.0	1.0	1.0	15433.0	3678.657	1.0	1.0	1.0	1.0	748.0	242.59993	6.0	1.7180451	43791.0	10834.924	
919	71521.0	13851.336	1.0	1.0	328.0	76.85205	26612.0	6361.784	13381.0	3345.1436	17085.0	4194.5503	1.0	1.0	13585.0	3585.9634	1.0	1.0	1.0	1.0	804.0	178.3281	1.0	1.0	27031.0	6378.525	1.0	1.0	1.0	1.0	15436.0	3678.5212	1.0	1.0	1.0	1.0	759.0	246.47435	6.0	1.7180451	43843.0	10846.906	
920	71442.0	13836.012	1.0	1.0	312.0	72.9584	26634.0	6365.8374	13380.0	3344.178	17093.0	4195.6514	1.0	1.0	13593.0	3587.4917	1.0	1.0	1.0	1.0	789.0	175.16483	1.0	1.0	27048.0	6382.402	1.0	1.0	1.0	1.0	15429.0	3676.03	1.0	1.0	1.0	1.0	766.0	248.86787	5.0	1.5853741	43900.0	10859.929	
921	71388.0	13826.745	1.0	1.0	282.0	66.0925	26655.0	6369.412	13376.0	3341.3687	17101.0	4197.219	1.0	1.0	13595.0	3588.0522	1.0	1.0	1.0	1.0	770.0	171.21913	1.0	1.0	27056.0	6383.7817	1.0	1.0	1.0	1.0	15427.0	3674.65	1.0	1.0	1.0	1.0	781.0	252.45593	5.0	1.5853741	43955.0	10873.526	
922	71304.0	13810.587	1.0	1.0	263.0	61.99364	26683.0	6375.211	13371.0	3337.92	17109.0	4199.0645	1.0	1.0	13601.0	3589.916	1.0	1.0	1.0	1.0	747.0	166.0622	1.0	1.0	27074.0	6386.801	1.0	1.0	1.0	1.0	15426.0	3673.2756	1.0	1.0	1.0	1.0	790.0	255.42986	5.0	1.5853741	44018.0	10888.261	
923	71235.0	13797.675	1.0	1.0	243.0	57.661842	26707.0	6380.457	13364.0	3333.3708	17109.0	4198.8384	1.0	1.0	13601.0	3590.0325	1.0	1.0	1.0	1.0	734.0	162.82416	1.0	1.0	27086.0	6388.8384	1.0	1.0	1.0	1.0	15424.0	3671.5764	1.0	1.0	1.0	1.0	796.0	256.52118	3.0	1.2919254	44089.0	10907.014	
924	71183.0	13787.345	1.0	1.0	234.0	55.636356	26719.0	6382.9614	13364.0	3332.6077	17111.0	4199.3457	1.0	1.0	13604.0	3590.4082	1.0	1.0	1.0	1.0	716.0	158.35315	1.0	1.0	27099.0	6391.6816	1.0	1.0	1.0	1.0	15425.0	3670.7476	1.0	1.0	1.0	1.0	807.0	259.93808	3.0	1.2919254	44126.0	10915.788	
925	71110.0	13772.71	1.0	1.0	222.0	52.9583	26734.0	6386.0747	13352.0	3328.5269	17115.0	4200.0464	1.0	1.0	13602.0	3590.327	1.0	1.0	1.0	1.0	701.0	154.9655	1.0	1.0	27119.0	6395.543	1.0	1.0	1.0	1.0	15424.0	3669.2844	1.0	1.0	1.0	1.0	813.0	261.3939	3.0	1.2919254	44196.0	10932.978	
926	71043.0	13759.664	1.0	1.0	208.0	49.847507	26762.0	6392.3604	13344.0	3325.675	17117.0	4200.392	1.0	1.0	13607.0	3591.398	1.0	1.0	1.0	1.0	686.0	151.27338	1.0	1.0	27135.0	6398.5605	1.0	1.0	1.0	1.0	15420.0	3667.7812	1.0	1.0	1.0	1.0	814.0	261.61584	3.0	1.2919254	44252.0	10946.243	
927	70970.0	13744.292	1.0	1.0	194.0	46.58641	26775.0	6395.755	13344.0	3324.0623	17123.0	4200.5977	1.0	1.0	13609.0	3592.0981	1.0	1.0	1.0	1.0	669.0	146.94966	1.0	1.0	27149.0	6402.093	1.0	1.0	1.0	1.0	15417.0	3665.878	1.0	1.0	1.0	1.0	829.0	266.19565	2.0	1.147155	44310.0	10960.452	
928	70909.0	13733.32	1.0	1.0	172.0	41.083572	26788.0	6398.0693	13341.0	3321.909	17129.0	4201.8145	1.0	1.0	13612.0	3592.3284	1.0	1.0	1.0	1.0	659.0	145.45216	1.0	1.0	27161.0	6404.503	1.0	1.0	1.0	1.0	15413.0	3664.27	1.0	1.0	1.0	1.0	832.0	266.66608	2.0	1.147155	44373.0	10975.544	
929	70853.0	13722.056	1.0	1.0	154.0	36.39097	26812.0	6403.6895	13334.0	3319.181	17132.0	4202.161	1.0	1.0	13609.0	3592.1162	1.0	1.0	1.0	1.0	646.0	143.20297	1.0	1.0	27179.0	6408.7803	1.0	1.0	1.0	1.0	15412.0	3663.4365	1.0	1.0	1.0	1.0	835.0	267.31003	1.0	1.0	44424.0	10986.785	
930	70803.0	13713.802	1.0	1.0	136.0	31.559229	26838.0	6409.4946	13330.0	3317.683	17139.0	4202.892	1.0	1.0	13610.0	3592.5933	1.0	1.0	1.0	1.0	635.0	141.07951	1.0	1.0	27195.0	6411.5464	1.0	1.0	1.0	1.0	15405.0	3661.2673	1.0	1.0	1.0	1.0	839.0	267.6489	1.0	1.0	44460.0	10995.546	
931	70724.0	13699.721	1.0	1.0	129.0	29.891308	26861.0	6414.203	13331.0	3316.915	17147.0	4204.646	1.0	1.0	13616.0	3593.704	1.0	1.0	1.0	1.0	618.0	137.6511	1.0	1.0	27208.0	6413.985	1.0	1.0	1.0	1.0	15401.0	3658.9917	1.0	1.0	1.0	1.0	844.0	268.01117	1.0	1.0	44511.0	11007.398	
932	70647.0	13685.072	1.0	1.0	109.0	24.9399	26891.0	6419.5337	13326.0	3315.834	17160.0	4206.9614	1.0	1.0	13620.0	3594.32	1.0	1.0	1.0	1.0	604.0	134.93324	1.0	1.0	27215.0	6415.731	1.0	1.0	1.0	1.0	15397.0	3657.5356	1.0	1.0	1.0	1.0	843.0	267.48032	1.0	1.0	44578.0	11022.775	
933	70576.0	13669.886	1.0	1.0	96.0	21.638285	26924.0	6427.274	13322.0	3313.6423	17160.0	4207.302	1.0	1.0	13621.0	3594.417	1.0	1.0	1.0	1.0	599.0	134.82376	1.0	1.0	27228.0	6417.736	1.0	1.0	1.0	1.0	15400.0	3657.8108	1.0	1.0	1.0	1.0	837.0	265.2601	1.0	1.0	44627.0	11035.334	
934	70496.0	13655.224	1.0	1.0	88.0	19.217527	26941.0	6432.0513	13313.0	3310.1255	17165.0	4208.064	1.0	1.0	13625.0	3594.9255	1.0	1.0	1.0	1.0	596.0	134.71089	1.0	1.0	27246.0	6420.548	1.0	1.0	1.0	1.0	15394.0	3655.4539	1.0	1.0	1.0	1.0	832.0	263.45087	1.0	1.0	44694.0	11051.349	
935	70442.0	13644.126	1.0	1.0	83.0	18.228207	26957.0	6435.603	13305.0	3307.257	17170.0	4209.014	1.0	1.0	13627.0	3595.262	1.0	1.0	1.0	1.0	586.0	131.91321	1.0	1.0	27259.0	6422.9785	1.0	1.0	1.0	1.0	15386.0	3652.8489	1.0	1.0	1.0	1.0	832.0	263.32263	1.0	1.0	44743.0	11064.566	
936	70374.0	13631.148	1.0	1.0	70.0	15.680954	26986.0	6442.016	13301.0	3304.168	17176.0	4209.904	1.0	1.0	13632.0	3596.6052	1.0	1.0	1.0	1.0	572.0	129.13239	1.0	1.0	27281.0	6427.2583	1.0	1.0	1.0	1.0	15382.0	3652.2942	1.0	1.0	1.0	1.0	830.0	261.91098	1.0	1.0	44786.0	11075.001	
937	70311.0	13618.285	1.0	1.0	64.0	14.203173	27001.0	6444.7573	13290.0	3300.1226	17183.0	4211.7876	1.0	1.0	13636.0	3597.7795	1.0	1.0	1.0	1.0	559.0	126.07573	1.0	1.0	27295.0	6430.0635	1.0	1.0	1.0	1.0	15377.0	3649.9387	1.0	1.0	1.0	1.0	830.0	262.31177	1.0	1.0	44844.0	11089.796	
938	70236.0	13605.769	1.0	1.0	56.0	12.119517	27021.0	6450.0264	13286.0	3297.8245	17192.0	4212.7393	1.0	1.0	13643.0	3600.1653	1.0	1.0	1.0	1.0	543.0	122.478	1.0	1.0	27310.0	6431.67	1.0	1.0	1.0	1.0	15381.0	3649.739	1.0	1.0	1.0	1.0	826.0	260.67227	1.0	1.0	44896.0	11101.92	
939	70161.0	13591.0	1.0	1.0	49.0	10.403255	27040.0	6454.687	13280.0	3295.0615	17200.0	4213.989	1.0	1.0	13647.0	3601.3542	1.0	1.0	1.0	1.0	529.0	119.090744	1.0	1.0	27318.0	6433.8687	1.0	1.0	1.0	1.0	15385.0	3649.8103	1.0	1.0	1.0	1.0	827.0	261.20804	1.0	1.0	44954.0	11114.655	
940	70113.0	13580.9	1.0	1.0	45.0	9.709687	27058.0	6459.158	13267.0	3291.3247	17207.0	4215.1025	1.0	1.0	13650.0	3602.072	1.0	1.0	1.0	1.0	518.0	116.63206	1.0	1.0	27321.0	6435.275	1.0	1.0	1.0	1.0	15385.0	3649.6658	1.0	1.0	1.0	1.0	819.0	258.69284	1.0	1.0	45007.0	11126.599	
941	70050.0	13568.209	1.0	1.0	42.0	9.150163	27070.0	6462.377	13261.0	3289.8013	17211.0	4216.1426	1.0	1.0	13653.0	3602.8215	1.0	1.0	1.0	1.0	508.0	114.09719	1.0	1.0	27333.0	6438.614	1.0	1.0	1.0	1.0	15384.0	3647.7104	1.0	1.0	1.0	1.0	818.0	257.93372	1.0	1.0	45060.0	11138.2705	
942	69977.0	13555.065	1.0	1.0	41.0	9.004724	27090.0	6465.8633	13249.0	3285.9795	17213.0	4215.871	1.0	1.0	13655.0	3603.6821	1.0	1.0	1.0	1.0	498.0	111.74581	1.0	1.0	27345.0	6441.4004	1.0	1.0	1.0	1.0	15384.0	3647.1238	1.0	1.0	1.0	1.0	817.0	257.6824	1.0	1.0	45121.0	11151.719	
943	69910.0	13542.339	1.0	1.0	39.0	8.37329	27104.0	6469.2754	13236.0	3281.223	17222.0	4217.9263	1.0	1.0	13663.0	3605.0063	1.0	1.0	1.0	1.0	484.0	108.45332	1.0	1.0	27355.0	6443.3066	1.0	1.0	1.0	1.0	15378.0	3645.1936	1.0	1.0	1.0	1.0	823.0	258.4295	1.0	1.0	45176.0	11165.61	
944	69852.0	13530.731	1.0	1.0	32.0	6.483374	27121.0	6473.489	13235.0	3280.3752	17229.0	4220.1274	1.0	1.0	13662.0	3605.5967	1.0	1.0	1.0	1.0	473.0	106.141136	1.0	1.0	27371.0	6445.9307	1.0	1.0	1.0	1.0	15378.0	3644.5647	1.0	1.0	1.0	1.0	819.0	256.65042	1.0	1.0	45218.0	11175.046	
945	69788.0	13519.05	1.0	1.0	33.0	6.6869326	27134.0	6476.3906	13232.0	3278.5088	17234.0	4220.7725	1.0	1.0	13665.0	3605.9797	1.0	1.0	1.0	1.0	459.0	102.45439	1.0	1.0	27382.0	6447.662	1.0	1.0	1.0	1.0	15376.0	3644.3718	1.0	1.0	1.0	1.0	819.0	256.94507	1.0	1.0	45268.0	11186.313	
946	69709.0	13502.29	1.0	1.0	33.0	6.6869326	27152.0	6480.319	13234.0	3279.2776	17242.0	4222.353	1.0	1.0	13675.0	3607.9978	1.0	1.0	1.0	1.0	453.0	100.69903	1.0	1.0	27396.0	6450.3413	1.0	1.0	1.0	1.0	15381.0	3645.405	1.0	1.0	1.0	1.0	813.0	255.99014	1.0	1.0	45302.0	11193.777	
947	69634.0	13487.913	1.0	1.0	31.0	6.144168	27166.0	6482.787	13228.0	3277.011	17245.0	4223.0234	1.0	1.0	13679.0	3608.933	1.0	1.0	1.0	1.0	448.0	99.284836	1.0	1.0	27409.0	6452.9585	1.0	1.0	1.0	1.0	15372.0	3642.9666	1.0	1.0	1.0	1.0	812.0	255.36414	1.0	1.0	45366.0	11208.756	
948	69566.0	13476.307	1.0	1.0	29.0	5.945474	27176.0	6486.102	13224.0	3274.8704	17254.0	4224.193	1.0	1.0	13684.0	3610.1077	1.0	1.0	1.0	1.0	435.0	96.419	1.0	1.0	27415.0	6454.017	1.0	1.0	1.0	1.0	15368.0	3641.8496	1.0	1.0	1.0	1.0	812.0	254.29532	1.0	1.0	45427.0	11221.036	
949	69486.0	13461.635	1.0	1.0	27.0	5.7614193	27185.0	6488.28	13218.0	3272.6592	17259.0	4224.705	1.0	1.0	13687.0	3610.6553	1.0	1.0	1.0	1.0	426.0	93.80413	1.0	1.0	27434.0	6457.284	1.0	1.0	1.0	1.0	15370.0	3641.5278	1.0	1.0	1.0	1.0	809.0	253.45628	1.0	1.0	45489.0	11235.376	
950	69416.0	13449.174	1.0	1.0	26.0	5.680125	27202.0	6492.016	13207.0	3268.1384	17265.0	4225.989	1.0	1.0	13686.0	3610.9324	1.0	1.0	1.0	1.0	414.0	90.5753	1.0	1.0	27453.0	6460.2236	1.0	1.0	1.0	1.0	15366.0	3639.9785	1.0	1.0	1.0	1.0	807.0	252.37946	1.0	1.0	45548.0	11250.057	
951	69350.0	13436.213	1.0	1.0	22.0	4.7482467	27210.0	6494.2417	13198.0	3265.82	17272.0	4227.1616	1.0	1.0	13692.0	3611.4836	1.0	1.0	1.0	1.0	405.0	88.39359	1.0	1.0	27462.0	6462.3853	1.0	1.0	1.0	1.0	15366.0	3640.434	1.0	1.0	1.0	1.0	814.0	253.48854	1.0	1.0	45599.0	11260.771	
952	69278.0	13421.667	1.0	1.0	22.0	4.7482467	27216.0	6495.64	13184.0	3261.1606	17278.0	4228.556	1.0	1.0	13694.0	3612.307	1.0	1.0	1.0	1.0	400.0	87.088646	1.0	1.0	27474.0	6464.68	1.0	1.0	1.0	1.0	15364.0	3639.2373	1.0	1.0	1.0	1.0	818.0	254.29807	1.0	1.0	45662.0	11275.76	
953	69220.0	13410.277	1.0	1.0	21.0	4.5623374	27226.0	6498.4917	13176.0	3258.8906	17283.0	4229.617	1.0	1.0	13694.0	3612.8801	1.0	1.0	1.0	1.0	390.0	84.23284	1.0	1.0	27486.0	6467.319	1.0	1.0	1.0	1.0	15366.0	3638.8037	1.0	1.0	1.0	1.0	821.0	254.00626	1.0	1.0	45707.0	11286.061	
954	69157.0	13397.7	1.0	1.0	19.0	4.2368054	27240.0	6500.3984	13166.0	3255.4473	17289.0	4231.117	1.0	1.0	13697.0	3613.9434	1.0	1.0	1.0	1.0	381.0	81.54619	1.0	1.0	27494.0	6468.4663	1.0	1.0	1.0	1.0	15363.0	3637.7273	1.0	1.0	1.0	1.0	824.0	254.65427	1.0	1.0	45760.0	11299.902	
955	69095.0	13386.457	1.0	1.0	17.0	3.4581227	27253.0	6505.0938	13157.0	3252.8335	17297.0	4232.3066	1.0	1.0	13700.0	3614.5464	1.0	1.0	1.0	1.0	366.0	77.70259	1.0	1.0	27510.0	6470.2803	1.0	1.0	1.0	1.0	15369.0	3638.6802	1.0	1.0	1.0	1.0	821.0	253.05441	1.0	1.0	45805.0	11310.73	
956	69027.0	13374.205	1.0	1.0	17.0	3.4581227	27255.0	6505.622	13140.0	3248.104	17303.0	4233.739	1.0	1.0	13703.0	3615.2725	1.0	1.0	1.0	1.0	362.0	76.86148	1.0	1.0	27527.0	6472.569	1.0	1.0	1.0	1.0	15359.0	3637.1982	1.0	1.0	1.0	1.0	823.0	253.25774	1.0	1.0	45874.0	11324.853	
957	68950.0	13358.848	1.0	1.0	17.0	3.4581227	27262.0	6507.7407	13127.0	3244.5469	17312.0	4235.4517	1.0	1.0	13705.0	3616.47	1.0	1.0	1.0	1.0	354.0	75.10513	1.0	1.0	27547.0	6476.87	1.0	1.0	1.0	1.0	15348.0	3634.1184	1.0	1.0	1.0	1.0	826.0	253.18489	1.0	1.0	45942.0	11339.341	
958	68895.0	13349.785	1.0	1.0	15.0	3.225463	27276.0	6510.9756	13107.0	3239.284	17317.0	4235.9575	1.0	1.0	13707.0	3616.8032	1.0	1.0	1.0	1.0	348.0	73.62311	1.0	1.0	27561.0	6478.784	1.0	1.0	1.0	1.0	15346.0	3632.8308	1.0	1.0	1.0	1.0	824.0	252.53354	1.0	1.0	45994.0	11351.331	
959	68805.0	13334.678	1.0	1.0	15.0	3.225463	27293.0	6515.084	13102.0	3238.0132	17325.0	4237.2905	1.0	1.0	13709.0	3617.2986	1.0	1.0	1.0	1.0	338.0	70.8708	1.0	1.0	27576.0	6481.155	1.0	1.0	1.0	1.0	15339.0	3630.224	1.0	1.0	1.0	1.0	826.0	252.45438	1.0	1.0	46062.0	11364.836	
960	68750.0	13325.429	1.0	1.0	14.0	3.085865	27298.0	6516.47	13085.0	3234.2056	17329.0	4238.065	1.0	1.0	13711.0	3617.537	1.0	1.0	1.0	1.0	331.0	69.29173	1.0	1.0	27585.0	6482.528	1.0	1.0	1.0	1.0	15336.0	3629.445	1.0	1.0	1.0	1.0	825.0	251.72424	1.0	1.0	46126.0	11377.345	
961	68692.0	13312.952	1.0	1.0	12.0	2.951007	27303.0	6518.385	13073.0	3232.086	17326.0	4237.8955	1.0	1.0	13715.0	3618.2102	1.0	1.0	1.0	1.0	318.0	66.16829	1.0	1.0	27594.0	6483.442	1.0	1.0	1.0	1.0	15334.0	3628.7466	1.0	1.0	1.0	1.0	827.0	251.20755	1.0	1.0	46196.0	11393.081	
962	68619.0	13299.453	1.0	1.0	9.0	2.0328019	27323.0	6523.4863	13067.0	3230.8745	17333.0	4238.658	1.0	1.0	13718.0	3618.693	1.0	1.0	1.0	1.0	306.0	63.099827	1.0	1.0	27608.0	6486.6587	1.0	1.0	1.0	1.0	15329.0	3626.938	1.0	1.0	1.0	1.0	829.0	251.39532	1.0	1.0	46249.0	11403.831	
963	68553.0	13286.447	1.0	1.0	9.0	2.0328019	27337.0	6527.1816	13048.0	3226.5164	17335.0	4239.4033	1.0	1.0	13719.0	3618.9915	1.0	1.0	1.0	1.0	294.0	60.34532	1.0	1.0	27615.0	6488.1147	1.0	1.0	1.0	1.0	15327.0	3626.0188	1.0	1.0	1.0	1.0	834.0	251.54317	1.0	1.0	46319.0	11418.528	
964	68497.0	13276.8955	1.0	1.0	9.0	2.0328019	27341.0	6529.1025	13034.0	3223.414	17346.0	4241.5415	1.0	1.0	13726.0	3620.378	1.0	1.0	1.0	1.0	285.0	57.870247	1.0	1.0	27615.0	6487.943	1.0	1.0	1.0	1.0	15322.0	3624.2004	1.0	1.0	1.0	1.0	833.0	250.61172	1.0	1.0	46382.0	11431.125	
965	68428.0	13263.772	1.0	1.0	7.0	1.8251287	27356.0	6533.08	13020.0	3219.8877	17348.0	4241.633	1.0	1.0	13733.0	3621.9321	1.0	1.0	1.0	1.0	268.0	54.35342	1.0	1.0	27624.0	6489.2466	1.0	1.0	1.0	1.0	15322.0	3624.059	1.0	1.0	1.0	1.0	844.0	252.01468	1.0	1.0	46440.0	11443.315	
966	68352.0	13250.393	1.0	1.0	7.0	1.8251287	27363.0	6534.9673	13000.0	3215.6074	17353.0	4242.145	1.0	1.0	13735.0	3622.9402	1.0	1.0	1.0	1.0	260.0	52.662228	1.0	1.0	27641.0	6492.0317	1.0	1.0	1.0	1.0	15327.0	3624.8887	1.0	1.0	1.0	1.0	843.0	250.73143	1.0	1.0	46509.0	11456.929	
967	68294.0	13239.416	1.0	1.0	7.0	1.8251287	27372.0	6537.5913	12984.0	3212.2686	17359.0	4242.8203	1.0	1.0	13736.0	3623.3508	1.0	1.0	1.0	1.0	250.0	50.551994	1.0	1.0	27650.0	6493.6895	1.0	1.0	1.0	1.0	15325.0	3624.2383	1.0	1.0	1.0	1.0	844.0	249.60373	1.0	1.0	46569.0	11469.76	
968	68230.0	13227.417	1.0	1.0	7.0	1.8251287	27387.0	6541.1646	12972.0	3210.115	17358.0	4242.604	1.0	1.0	13737.0	3623.569	1.0	1.0	1.0	1.0	244.0	48.998318	1.0	1.0	27665.0	6495.808	1.0	1.0	1.0	1.0	15319.0	3622.176	1.0	1.0	1.0	1.0	841.0	248.4375	1.0	1.0	46630.0	11482.988	
969	68169.0	13216.233	1.0	1.0	7.0	1.8251287	27397.0	6545.0625	12963.0	3208.092	17364.0	4243.636	1.0	1.0	13738.0	3624.3496	1.0	1.0	1.0	1.0	232.0	46.18302	1.0	1.0	27676.0	6498.1294	1.0	1.0	1.0	1.0	15307.0	3618.8967	1.0	1.0	1.0	1.0	839.0	246.10808	1.0	1.0	46698.0	11496.594	
970	68102.0	13204.06	1.0	1.0	7.0	1.8251287	27409.0	6548.8213	12935.0	3200.651	17369.0	4243.926	1.0	1.0	13734.0	3622.9968	1.0	1.0	1.0	1.0	228.0	45.355423	1.0	1.0	27687.0	6500.7964	1.0	1.0	1.0	1.0	15299.0	3616.7876	1.0	1.0	1.0	1.0	837.0	244.73045	1.0	1.0	46783.0	11515.151	
971	68035.0	13190.904	1.0	1.0	7.0	1.8251287	27420.0	6550.6973	12919.0	3197.6309	17378.0	4244.98	1.0	1.0	13737.0	3623.201	1.0	1.0	1.0	1.0	219.0	43.369953	1.0	1.0	27700.0	6504.018	1.0	1.0	1.0	1.0	15298.0	3616.1711	1.0	1.0	1.0	1.0	833.0	243.47913	1.0	1.0	46844.0	11528.817	
972	67963.0	13175.365	1.0	1.0	6.0	1.6783326	27434.0	6553.7134	12908.0	3195.3464	17378.0	4244.8315	1.0	1.0	13743.0	3624.824	1.0	1.0	1.0	1.0	207.0	40.45613	1.0	1.0	27708.0	6506.3135	1.0	1.0	1.0	1.0	15291.0	3614.1135	1.0	1.0	1.0	1.0	831.0	242.49043	1.0	1.0	46921.0	11545.962	
973	67884.0	13161.148	1.0	1.0	6.0	1.6783326	27449.0	6558.5806	12893.0	3191.7668	17385.0	4245.61	1.0	1.0	13749.0	3626.2273	1.0	1.0	1.0	1.0	198.0	38.685062	1.0	1.0	27718.0	6508.314	1.0	1.0	1.0	1.0	15293.0	3613.826	1.0	1.0	1.0	1.0	827.0	239.42184	1.0	1.0	46988.0	11559.842	
974	67826.0	13149.811	1.0	1.0	5.0	1.4947865	27463.0	6561.9995	12874.0	3187.2827	17393.0	4246.841	1.0	1.0	13749.0	3626.141	1.0	1.0	1.0	1.0	189.0	36.369358	1.0	1.0	27729.0	6511.159	1.0	1.0	1.0	1.0	15285.0	3612.6392	1.0	1.0	1.0	1.0	831.0	239.88567	1.0	1.0	47046.0	11571.479	
975	67772.0	13139.117	1.0	1.0	4.0	1.4442018	27475.0	6565.1304	12868.0	3184.7554	17395.0	4247.0283	1.0	1.0	13754.0	3627.138	1.0	1.0	1.0	1.0	180.0	34.3082	1.0	1.0	27732.0	6512.0977	1.0	1.0	1.0	1.0	15280.0	3611.8984	1.0	1.0	1.0	1.0	830.0	238.56146	1.0	1.0	47100.0	11583.625	
976	67713.0	13128.292	1.0	1.0	4.0	1.4442018	27494.0	6571.1064	12855.0	3181.362	17395.0	4247.164	1.0	1.0	13753.0	3627.0889	1.0	1.0	1.0	1.0	170.0	32.036766	1.0	1.0	27738.0	6511.6577	1.0	1.0	1.0	1.0	15271.0	3609.8503	1.0	1.0	1.0	1.0	826.0	235.31711	1.0	1.0	47171.0	11599.787	
977	67648.0	13115.96	1.0	1.0	4.0	1.4442018	27514.0	6576.322	12838.0	3177.7756	17400.0	4247.9224	1.0	1.0	13756.0	3627.5532	1.0	1.0	1.0	1.0	164.0	30.311106	1.0	1.0	27747.0	6514.443	1.0	1.0	1.0	1.0	15264.0	3607.967	1.0	1.0	1.0	1.0	820.0	233.20592	1.0	1.0	47235.0	11612.204	
978	67584.0	13104.627	1.0	1.0	3.0	1.2453092	27528.0	6579.867	12823.0	3174.292	17399.0	4247.4077	1.0	1.0	13762.0	3628.2412	1.0	1.0	1.0	1.0	155.0	27.973692	1.0	1.0	27747.0	6514.0967	1.0	1.0	1.0	1.0	15254.0	3605.8525	1.0	1.0	1.0	1.0	820.0	232.1583	1.0	1.0	47315.0	11629.339	
979	67529.0	13093.3	1.0	1.0	3.0	1.2453092	27545.0	6583.768	12814.0	3172.2092	17397.0	4246.4585	1.0	1.0	13765.0	3629.242	1.0	1.0	1.0	1.0	143.0	25.33983	1.0	1.0	27760.0	6516.4185	1.0	1.0	1.0	1.0	15249.0	3604.3438	1.0	1.0	1.0	1.0	816.0	230.86455	1.0	1.0	47369.0	11641.911	
980	67464.0	13080.131	1.0	1.0	3.0	1.2453092	27548.0	6584.6846	12798.0	3168.154	17401.0	4246.971	1.0	1.0	13767.0	3629.7031	1.0	1.0	1.0	1.0	133.0	22.855612	1.0	1.0	27764.0	6517.5737	1.0	1.0	1.0	1.0	15246.0	3603.482	1.0	1.0	1.0	1.0	816.0	230.57812	1.0	1.0	47450.0	11659.724	
981	67403.0	13067.666	1.0	1.0	3.0	1.2453092	27559.0	6588.6465	12788.0	3165.832	17399.0	4246.4673	1.0	1.0	13770.0	3630.0605	1.0	1.0	1.0	1.0	123.0	20.718697	1.0	1.0	27768.0	6518.5425	1.0	1.0	1.0	1.0	15243.0	3602.596	1.0	1.0	1.0	1.0	819.0	230.4029	1.0	1.0	47515.0	11672.922	
982	67339.0	13055.823	1.0	1.0	2.0	1.2035583	27574.0	6591.8076	12766.0	3160.8167	17400.0	4246.8125	1.0	1.0	13778.0	3631.46	1.0	1.0	1.0	1.0	110.0	17.355337	1.0	1.0	27774.0	6519.4824	1.0	1.0	1.0	1.0	15239.0	3602.2644	1.0	1.0	1.0	1.0	824.0	231.17192	1.0	1.0	47584.0	11686.9	
