SIMULATION PARAMETERS:
n = 225
m = 400
k = 1
p = 5
recruit_likeliness = 0.001
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.033333335

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	
4554	821.0	153.07053	40416.0	8446.877	26972.0	6391.355	1.0	1.0	21789.0	4824.092	1.0	1.0	
4555	819.0	152.58487	40420.0	8447.78	26971.0	6391.187	1.0	1.0	21788.0	4823.843	1.0	1.0	
4556	819.0	152.58487	40424.0	8448.652	26968.0	6390.5737	1.0	1.0	21787.0	4823.584	1.0	1.0	
4557	815.0	151.81659	40429.0	8449.874	26965.0	6389.8643	1.0	1.0	21789.0	4823.84	1.0	1.0	
4558	813.0	151.57343	40432.0	8450.589	26963.0	6389.408	1.0	1.0	21790.0	4823.823	1.0	1.0	
4559	811.0	151.10715	40435.0	8451.318	26962.0	6389.145	1.0	1.0	21790.0	4823.823	1.0	1.0	
4560	810.0	150.98596	40436.0	8451.551	26962.0	6389.181	1.0	1.0	21790.0	4823.6753	1.0	1.0	
4561	810.0	150.98596	40437.0	8451.83	26961.0	6388.9014	1.0	1.0	21790.0	4823.6753	1.0	1.0	
4562	810.0	150.98596	40439.0	8452.3125	26959.0	6388.42	1.0	1.0	21790.0	4823.6753	1.0	1.0	
4563	810.0	150.98596	40441.0	8452.695	26958.0	6388.3022	1.0	1.0	21789.0	4823.4097	1.0	1.0	
4564	810.0	150.98596	40443.0	8453.06	26958.0	6388.5103	1.0	1.0	21787.0	4822.838	1.0	1.0	
4565	806.0	150.23318	40444.0	8453.299	26961.0	6389.208	1.0	1.0	21787.0	4822.654	1.0	1.0	
4566	805.0	150.11185	40445.0	8453.582	26961.0	6389.0464	1.0	1.0	21787.0	4822.654	1.0	1.0	
4567	804.0	150.09521	40447.0	8453.969	26960.0	6388.6763	1.0	1.0	21787.0	4822.654	1.0	1.0	
4568	804.0	150.09521	40450.0	8454.75	26957.0	6387.8945	1.0	1.0	21787.0	4822.654	1.0	1.0	
4569	804.0	150.09521	40454.0	8455.585	26954.0	6387.356	1.0	1.0	21786.0	4822.359	1.0	1.0	
4570	804.0	150.09521	40455.0	8455.865	26954.0	6387.3677	1.0	1.0	21785.0	4822.067	1.0	1.0	
4571	803.0	150.06012	40458.0	8456.433	26952.0	6386.835	1.0	1.0	21785.0	4822.067	1.0	1.0	
4572	801.0	149.172	40461.0	8457.319	26951.0	6386.8364	1.0	1.0	21785.0	4822.067	1.0	1.0	
4573	801.0	149.172	40464.0	8457.876	26948.0	6386.28	1.0	1.0	21785.0	4822.067	1.0	1.0	
4574	801.0	149.172	40465.0	8458.119	26947.0	6386.036	1.0	1.0	21785.0	4822.067	1.0	1.0	
4575	799.0	149.01031	40469.0	8458.785	26945.0	6385.533	1.0	1.0	21785.0	4822.067	1.0	1.0	
4576	799.0	149.01031	40473.0	8459.63	26941.0	6384.6885	1.0	1.0	21785.0	4822.067	1.0	1.0	
4577	797.0	148.34113	40476.0	8460.383	26940.0	6384.6045	1.0	1.0	21785.0	4822.067	1.0	1.0	
4578	797.0	148.34113	40477.0	8460.608	26939.0	6384.379	1.0	1.0	21785.0	4822.067	1.0	1.0	
4579	796.0	148.21439	40479.0	8461.083	26937.0	6383.9043	1.0	1.0	21786.0	4822.194	1.0	1.0	
4580	796.0	148.21439	40482.0	8461.628	26934.0	6383.3604	1.0	1.0	21786.0	4822.194	1.0	1.0	
4581	791.0	147.1174	40485.0	8462.288	26933.0	6383.0234	1.0	1.0	21789.0	4822.966	1.0	1.0	
4582	791.0	147.1174	40486.0	8462.505	26932.0	6382.807	1.0	1.0	21789.0	4822.966	1.0	1.0	
4583	789.0	146.3003	40487.0	8462.773	26932.0	6382.807	1.0	1.0	21790.0	4823.5127	1.0	1.0	
4584	789.0	146.3003	40488.0	8463.004	26931.0	6382.576	1.0	1.0	21790.0	4823.5127	1.0	1.0	
4585	789.0	146.3003	40489.0	8463.218	26930.0	6382.363	1.0	1.0	21790.0	4823.5127	1.0	1.0	
4586	788.0	146.10803	40490.0	8463.426	26930.0	6382.346	1.0	1.0	21790.0	4823.5127	1.0	1.0	
4587	786.0	145.55313	40491.0	8463.664	26930.0	6382.346	1.0	1.0	21791.0	4823.829	1.0	1.0	
4588	785.0	145.4696	40494.0	8464.366	26928.0	6381.7275	1.0	1.0	21791.0	4823.829	1.0	1.0	
4589	784.0	145.30238	40496.0	8464.874	26926.0	6381.2197	1.0	1.0	21792.0	4823.996	1.0	1.0	
4590	784.0	145.30238	40497.0	8465.138	26925.0	6380.956	1.0	1.0	21792.0	4823.996	1.0	1.0	
4591	784.0	145.30238	40498.0	8465.403	26924.0	6380.69	1.0	1.0	21792.0	4823.996	1.0	1.0	
4592	784.0	145.30238	40499.0	8465.677	26923.0	6380.417	1.0	1.0	21792.0	4823.996	1.0	1.0	
4593	781.0	144.91158	40500.0	8465.741	26924.0	6380.5947	1.0	1.0	21793.0	4824.1445	1.0	1.0	
4594	779.0	144.49284	40501.0	8466.006	26925.0	6380.748	1.0	1.0	21793.0	4824.1445	1.0	1.0	
4595	778.0	144.40425	40501.0	8466.006	26925.0	6380.748	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4596	778.0	144.40425	40502.0	8466.29	26924.0	6380.464	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4597	776.0	143.98064	40503.0	8466.574	26925.0	6380.603	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4598	776.0	143.98064	40503.0	8466.574	26925.0	6380.603	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4599	775.0	143.86552	40503.0	8466.574	26926.0	6380.7183	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4600	773.0	143.61607	40505.0	8466.823	26926.0	6380.7183	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4601	773.0	143.61607	40505.0	8466.823	26926.0	6380.7183	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4602	773.0	143.61607	40505.0	8466.823	26926.0	6380.7183	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4603	773.0	143.61607	40505.0	8466.823	26926.0	6380.7183	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4604	772.0	143.16997	40506.0	8467.2705	26926.0	6380.7183	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4605	770.0	142.89113	40507.0	8467.393	26927.0	6380.8745	1.0	1.0	21794.0	4824.2334	1.0	1.0	
4606	770.0	142.89113	40507.0	8467.393	26929.0	6381.178	1.0	1.0	21792.0	4823.9297	1.0	1.0	
4607	770.0	142.89113	40507.0	8467.393	26931.0	6381.477	1.0	1.0	21790.0	4823.63	1.0	1.0	
4608	768.0	142.56151	40509.0	8467.722	26934.0	6381.9253	1.0	1.0	21787.0	4823.183	1.0	1.0	
4609	767.0	142.36131	40509.0	8467.722	26937.0	6382.3726	1.0	1.0	21785.0	4822.9355	1.0	1.0	
4610	765.0	142.13011	40510.0	8467.802	26941.0	6382.9673	1.0	1.0	21782.0	4822.492	1.0	1.0	
4611	764.0	141.8095	40510.0	8467.802	26944.0	6383.575	1.0	1.0	21780.0	4822.2056	1.0	1.0	
4612	764.0	141.8095	40510.0	8467.802	26946.0	6383.8633	1.0	1.0	21778.0	4821.9165	1.0	1.0	
4613	763.0	141.4521	40511.0	8468.159	26946.0	6383.8633	1.0	1.0	21778.0	4821.9165	1.0	1.0	
4614	761.0	140.90756	40512.0	8468.559	26947.0	6384.0093	1.0	1.0	21778.0	4821.9165	1.0	1.0	
4615	761.0	140.90756	40514.0	8469.306	26946.0	6383.4077	1.0	1.0	21777.0	4821.771	1.0	1.0	
4616	761.0	140.90756	40514.0	8469.306	26946.0	6383.4077	1.0	1.0	21777.0	4821.771	1.0	1.0	
4617	760.0	140.50424	40516.0	8470.091	26946.0	6383.1685	1.0	1.0	21776.0	4821.628	1.0	1.0	
4618	759.0	140.31079	40516.0	8470.091	26947.0	6383.362	1.0	1.0	21776.0	4821.628	1.0	1.0	
4619	757.0	139.98096	40519.0	8470.816	26947.0	6383.106	1.0	1.0	21775.0	4821.4883	1.0	1.0	
4620	755.0	139.38068	40522.0	8471.858	26947.0	6382.7964	1.0	1.0	21774.0	4821.3555	1.0	1.0	
4621	754.0	139.12274	40522.0	8471.858	26948.0	6382.9253	1.0	1.0	21774.0	4821.4844	1.0	1.0	
4622	754.0	139.12274	40524.0	8472.764	26946.0	6382.021	1.0	1.0	21774.0	4821.4844	1.0	1.0	
4623	754.0	139.12274	40526.0	8473.646	26945.0	6381.27	1.0	1.0	21773.0	4821.353	1.0	1.0	
4624	754.0	139.12274	40527.0	8474.144	26944.0	6380.774	1.0	1.0	21773.0	4821.353	1.0	1.0	
4625	753.0	139.03757	40530.0	8475.188	26942.0	6379.816	1.0	1.0	21773.0	4821.353	1.0	1.0	
4626	753.0	139.03757	40532.0	8476.127	26940.0	6378.8794	1.0	1.0	21773.0	4821.353	1.0	1.0	
4627	752.0	138.94217	40535.0	8477.165	26938.0	6377.937	1.0	1.0	21773.0	4821.353	1.0	1.0	
4628	752.0	138.94217	40537.0	8478.1	26936.0	6377.0034	1.0	1.0	21773.0	4821.353	1.0	1.0	
4629	751.0	138.79431	40540.0	8479.128	26934.0	6376.1226	1.0	1.0	21773.0	4821.353	1.0	1.0	
4630	750.0	138.64023	40542.0	8479.751	26933.0	6375.653	1.0	1.0	21773.0	4821.353	1.0	1.0	
4631	749.0	138.16348	40542.0	8479.751	26934.0	6376.1294	1.0	1.0	21773.0	4821.353	1.0	1.0	
4632	747.0	137.95996	40545.0	8480.8125	26932.0	6375.15	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4633	746.0	137.70493	40548.0	8482.022	26930.0	6374.195	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4634	746.0	137.70493	40548.0	8482.022	26930.0	6374.195	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4635	746.0	137.70493	40548.0	8482.022	26930.0	6374.195	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4636	745.0	137.53552	40551.0	8483.087	26928.0	6373.3003	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4637	745.0	137.53552	40551.0	8483.087	26928.0	6373.3003	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4638	745.0	137.53552	40553.0	8483.972	26926.0	6372.4146	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4639	745.0	137.53552	40554.0	8484.374	26925.0	6372.013	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4640	744.0	137.48819	40555.0	8484.844	26925.0	6371.59	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4641	744.0	137.48819	40556.0	8485.261	26924.0	6371.174	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4642	743.0	137.04803	40558.0	8486.153	26923.0	6370.7227	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4643	741.0	136.85129	40559.0	8486.246	26924.0	6370.8267	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4644	741.0	136.85129	40560.0	8486.68	26923.0	6370.394	1.0	1.0	21774.0	4821.4746	1.0	1.0	
4645	739.0	136.37825	40561.0	8486.91	26923.0	6370.394	1.0	1.0	21775.0	4821.7173	1.0	1.0	
4646	736.0	135.52892	40562.0	8487.239	26924.0	6370.7046	1.0	1.0	21776.0	4821.926	1.0	1.0	
4647	735.0	135.25996	40563.0	8487.659	26923.0	6370.2856	1.0	1.0	21777.0	4822.195	1.0	1.0	
4648	735.0	135.25996	40564.0	8488.071	26922.0	6369.8745	1.0	1.0	21777.0	4822.195	1.0	1.0	
4649	734.0	134.73189	40564.0	8488.071	26923.0	6370.402	1.0	1.0	21777.0	4822.195	1.0	1.0	
4650	733.0	134.52745	40565.0	8488.4795	26923.0	6370.1987	1.0	1.0	21777.0	4822.195	1.0	1.0	
4651	733.0	134.52745	40565.0	8488.4795	26923.0	6370.1987	1.0	1.0	21777.0	4822.195	1.0	1.0	
4652	732.0	134.45616	40566.0	8488.883	26922.0	6369.7964	1.0	1.0	21778.0	4822.266	1.0	1.0	
4653	732.0	134.45616	40567.0	8489.276	26921.0	6369.404	1.0	1.0	21778.0	4822.266	1.0	1.0	
4654	730.0	134.26183	40568.0	8489.321	26922.0	6369.5522	1.0	1.0	21778.0	4822.266	1.0	1.0	
4655	730.0	134.26183	40569.0	8489.699	26921.0	6369.1743	1.0	1.0	21778.0	4822.266	1.0	1.0	
4656	729.0	134.18318	40569.0	8489.699	26921.0	6369.1743	1.0	1.0	21779.0	4822.3447	1.0	1.0	
4657	727.0	133.98152	40571.0	8490.145	26920.0	6368.81	1.0	1.0	21780.0	4822.4653	1.0	1.0	
4658	726.0	133.82472	40571.0	8490.145	26920.0	6368.81	1.0	1.0	21781.0	4822.622	1.0	1.0	
4659	726.0	133.82472	40571.0	8490.145	26920.0	6368.81	1.0	1.0	21781.0	4822.622	1.0	1.0	
4660	725.0	133.53276	40572.0	8490.5	26919.0	6368.4556	1.0	1.0	21782.0	4822.914	1.0	1.0	
4661	724.0	133.33249	40573.0	8490.7	26919.0	6368.4556	1.0	1.0	21782.0	4822.914	1.0	1.0	
4662	723.0	133.21248	40573.0	8490.7	26919.0	6368.4556	1.0	1.0	21783.0	4823.034	1.0	1.0	
4663	723.0	133.21248	40573.0	8490.7	26919.0	6368.4556	1.0	1.0	21783.0	4823.034	1.0	1.0	
4664	723.0	133.21248	40573.0	8490.7	26919.0	6368.4556	1.0	1.0	21783.0	4823.034	1.0	1.0	
4665	723.0	133.21248	40574.0	8491.049	26918.0	6368.108	1.0	1.0	21783.0	4823.034	1.0	1.0	
4666	720.0	132.89433	40576.0	8491.279	26919.0	6368.196	1.0	1.0	21783.0	4823.034	1.0	1.0	
4667	719.0	132.66376	40577.0	8491.622	26918.0	6367.853	1.0	1.0	21784.0	4823.264	1.0	1.0	
4668	719.0	132.66376	40577.0	8491.622	26918.0	6367.853	1.0	1.0	21784.0	4823.264	1.0	1.0	
4669	718.0	132.53894	40578.0	8491.748	26918.0	6367.853	1.0	1.0	21784.0	4823.264	1.0	1.0	
4670	718.0	132.53894	40578.0	8491.748	26918.0	6367.853	1.0	1.0	21784.0	4823.264	1.0	1.0	
4671	718.0	132.53894	40578.0	8491.748	26918.0	6367.853	1.0	1.0	21784.0	4823.264	1.0	1.0	
4672	717.0	132.42052	40578.0	8491.748	26918.0	6367.853	1.0	1.0	21785.0	4823.3823	1.0	1.0	
4673	715.0	131.7922	40579.0	8492.044	26919.0	6368.185	1.0	1.0	21785.0	4823.3823	1.0	1.0	
4674	715.0	131.7922	40579.0	8492.044	26919.0	6368.185	1.0	1.0	21785.0	4823.3823	1.0	1.0	
4675	715.0	131.7922	40579.0	8492.044	26919.0	6368.185	1.0	1.0	21785.0	4823.3823	1.0	1.0	
4676	714.0	131.52412	40579.0	8492.044	26919.0	6368.185	1.0	1.0	21786.0	4823.6504	1.0	1.0	
4677	712.0	130.95517	40581.0	8492.611	26919.0	6368.185	1.0	1.0	21786.0	4823.6504	1.0	1.0	
4678	711.0	130.83525	40581.0	8492.611	26919.0	6368.185	1.0	1.0	21787.0	4823.77	1.0	1.0	
4679	711.0	130.83525	40581.0	8492.611	26919.0	6368.185	1.0	1.0	21787.0	4823.77	1.0	1.0	
4680	711.0	130.83525	40581.0	8492.611	26919.0	6368.185	1.0	1.0	21787.0	4823.77	1.0	1.0	
4681	711.0	130.83525	40581.0	8492.611	26919.0	6368.185	1.0	1.0	21787.0	4823.77	1.0	1.0	
4682	711.0	130.83525	40581.0	8492.611	26919.0	6368.185	1.0	1.0	21787.0	4823.77	1.0	1.0	
4683	710.0	130.56801	40581.0	8492.611	26920.0	6368.4526	1.0	1.0	21787.0	4823.77	1.0	1.0	
4684	710.0	130.56801	40581.0	8492.611	26920.0	6368.4526	1.0	1.0	21787.0	4823.77	1.0	1.0	
4685	707.0	130.09479	40583.0	8492.877	26920.0	6368.4526	1.0	1.0	21788.0	4823.9785	1.0	1.0	
4686	704.0	129.48404	40585.0	8493.297	26921.0	6368.643	1.0	1.0	21788.0	4823.9785	1.0	1.0	
4687	703.0	129.3707	40586.0	8493.409	26921.0	6368.643	1.0	1.0	21788.0	4823.9785	1.0	1.0	
4688	702.0	128.98387	40586.0	8493.409	26922.0	6369.029	1.0	1.0	21788.0	4823.9785	1.0	1.0	
4689	701.0	128.81056	40587.0	8493.583	26922.0	6369.029	1.0	1.0	21788.0	4823.9785	1.0	1.0	
4690	700.0	128.74388	40587.0	8493.583	26922.0	6369.029	1.0	1.0	21789.0	4824.045	1.0	1.0	
4691	700.0	128.74388	40587.0	8493.583	26922.0	6369.029	1.0	1.0	21789.0	4824.045	1.0	1.0	
4692	699.0	128.60385	40587.0	8493.583	26923.0	6369.169	1.0	1.0	21789.0	4824.045	1.0	1.0	
4693	698.0	128.42958	40587.0	8493.583	26924.0	6369.3433	1.0	1.0	21789.0	4824.045	1.0	1.0	
4694	697.0	128.30026	40587.0	8493.583	26925.0	6369.4727	1.0	1.0	21789.0	4824.045	1.0	1.0	
4695	696.0	128.07579	40588.0	8493.807	26925.0	6369.4727	1.0	1.0	21789.0	4824.045	1.0	1.0	
4696	696.0	128.07579	40588.0	8493.807	26925.0	6369.4727	1.0	1.0	21789.0	4824.045	1.0	1.0	
4697	696.0	128.07579	40588.0	8493.807	26925.0	6369.4727	1.0	1.0	21789.0	4824.045	1.0	1.0	
4698	694.0	127.693344	40590.0	8494.189	26925.0	6369.4727	1.0	1.0	21789.0	4824.045	1.0	1.0	
4699	692.0	127.40011	40592.0	8494.468	26925.0	6369.488	1.0	1.0	21789.0	4824.045	1.0	1.0	
4700	692.0	127.40011	40594.0	8494.879	26923.0	6369.077	1.0	1.0	21789.0	4824.045	1.0	1.0	
4701	692.0	127.40011	40596.0	8495.295	26921.0	6368.66	1.0	1.0	21789.0	4824.045	1.0	1.0	
4702	691.0	127.2101	40599.0	8495.906	26919.0	6368.2383	1.0	1.0	21789.0	4824.045	1.0	1.0	
4703	690.0	127.14566	40603.0	8496.597	26916.0	6367.6123	1.0	1.0	21789.0	4824.045	1.0	1.0	
4704	689.0	126.81919	40605.0	8497.129	26915.0	6367.4062	1.0	1.0	21789.0	4824.045	1.0	1.0	
4705	688.0	126.64514	40608.0	8497.739	26913.0	6366.969	1.0	1.0	21789.0	4824.045	1.0	1.0	
4706	688.0	126.64514	40609.0	8497.95	26912.0	6366.758	1.0	1.0	21789.0	4824.045	1.0	1.0	
4707	687.0	126.584335	40612.0	8498.428	26910.0	6366.341	1.0	1.0	21789.0	4824.045	1.0	1.0	
4708	687.0	126.584335	40615.0	8499.055	26907.0	6365.713	1.0	1.0	21789.0	4824.045	1.0	1.0	
4709	687.0	126.584335	40616.0	8499.265	26906.0	6365.5024	1.0	1.0	21789.0	4824.045	1.0	1.0	
4710	686.0	126.44857	40619.0	8499.839	26904.0	6365.063	1.0	1.0	21789.0	4824.045	1.0	1.0	
4711	686.0	126.44857	40621.0	8500.277	26902.0	6364.6245	1.0	1.0	21789.0	4824.045	1.0	1.0	
4712	683.0	126.020035	40623.0	8500.627	26902.0	6364.6245	1.0	1.0	21790.0	4824.1235	1.0	1.0	
4713	682.0	125.95084	40623.0	8500.627	26902.0	6364.6245	1.0	1.0	21791.0	4824.193	1.0	1.0	
4714	682.0	125.95084	40623.0	8500.627	26902.0	6364.6245	1.0	1.0	21791.0	4824.193	1.0	1.0	
4715	680.0	125.7883	40625.0	8500.79	26902.0	6364.6245	1.0	1.0	21791.0	4824.193	1.0	1.0	
4716	677.0	125.508125	40627.0	8500.953	26902.0	6364.6245	1.0	1.0	21792.0	4824.31	1.0	1.0	
4717	677.0	125.508125	40627.0	8500.953	26902.0	6364.6245	1.0	1.0	21792.0	4824.31	1.0	1.0	
4718	676.0	125.42504	40628.0	8501.036	26902.0	6364.6245	1.0	1.0	21792.0	4824.31	1.0	1.0	
4719	675.0	125.310776	40628.0	8501.036	26902.0	6364.6245	1.0	1.0	21793.0	4824.4243	1.0	1.0	
4720	675.0	125.310776	40628.0	8501.036	26902.0	6364.6245	1.0	1.0	21793.0	4824.4243	1.0	1.0	
4721	675.0	125.310776	40628.0	8501.036	26902.0	6364.6245	1.0	1.0	21793.0	4824.4243	1.0	1.0	
4722	674.0	125.16162	40628.0	8501.036	26902.0	6364.6245	1.0	1.0	21794.0	4824.573	1.0	1.0	
4723	674.0	125.16162	40628.0	8501.036	26902.0	6364.6245	1.0	1.0	21794.0	4824.573	1.0	1.0	
4724	671.0	124.58712	40630.0	8501.501	26902.0	6364.6245	1.0	1.0	21795.0	4824.682	1.0	1.0	
4725	671.0	124.58712	40630.0	8501.501	26902.0	6364.6245	1.0	1.0	21795.0	4824.682	1.0	1.0	
4726	671.0	124.58712	40630.0	8501.501	26902.0	6364.6245	1.0	1.0	21795.0	4824.682	1.0	1.0	
4727	671.0	124.58712	40630.0	8501.501	26902.0	6364.6245	1.0	1.0	21795.0	4824.682	1.0	1.0	
4728	670.0	124.50857	40631.0	8501.58	26902.0	6364.6245	1.0	1.0	21795.0	4824.682	1.0	1.0	
4729	669.0	124.3535	40631.0	8501.58	26902.0	6364.6245	1.0	1.0	21796.0	4824.8374	1.0	1.0	
4730	667.0	124.1415	40633.0	8501.792	26902.0	6364.6245	1.0	1.0	21796.0	4824.8374	1.0	1.0	
4731	666.0	123.97539	40633.0	8501.792	26902.0	6364.6245	1.0	1.0	21797.0	4825.0034	1.0	1.0	
4732	665.0	123.74574	40634.0	8502.0205	26902.0	6364.6245	1.0	1.0	21797.0	4825.0034	1.0	1.0	
4733	664.0	123.61367	40634.0	8502.0205	26902.0	6364.6245	1.0	1.0	21798.0	4825.1353	1.0	1.0	
4734	664.0	123.61367	40634.0	8502.0205	26902.0	6364.6245	1.0	1.0	21798.0	4825.1353	1.0	1.0	
4735	663.0	123.32884	40634.0	8502.0205	26903.0	6364.9097	1.0	1.0	21798.0	4825.1353	1.0	1.0	
4736	663.0	123.32884	40634.0	8502.0205	26903.0	6364.9097	1.0	1.0	21798.0	4825.1353	1.0	1.0	
4737	661.0	123.18503	40634.0	8502.0205	26904.0	6364.9546	1.0	1.0	21799.0	4825.2354	1.0	1.0	
4738	659.0	122.76843	40634.0	8502.0205	26906.0	6365.2856	1.0	1.0	21799.0	4825.3193	1.0	1.0	
4739	659.0	122.76843	40634.0	8502.0205	26907.0	6365.3306	1.0	1.0	21798.0	4825.275	1.0	1.0	
4740	659.0	122.76843	40634.0	8502.0205	26909.0	6365.437	1.0	1.0	21796.0	4825.169	1.0	1.0	
4741	659.0	122.76843	40634.0	8502.0205	26911.0	6365.571	1.0	1.0	21794.0	4825.035	1.0	1.0	
4742	659.0	122.76843	40634.0	8502.0205	26913.0	6365.696	1.0	1.0	21792.0	4824.91	1.0	1.0	
4743	659.0	122.76843	40634.0	8502.0205	26915.0	6365.8433	1.0	1.0	21790.0	4824.7627	1.0	1.0	
4744	659.0	122.76843	40634.0	8502.0205	26916.0	6365.891	1.0	1.0	21789.0	4824.715	1.0	1.0	
4745	659.0	122.76843	40634.0	8502.0205	26917.0	6365.9604	1.0	1.0	21788.0	4824.6445	1.0	1.0	
4746	658.0	122.56817	40635.0	8502.221	26917.0	6365.9604	1.0	1.0	21788.0	4824.6445	1.0	1.0	
4747	658.0	122.56817	40635.0	8502.221	26919.0	6366.098	1.0	1.0	21786.0	4824.507	1.0	1.0	
4748	658.0	122.56817	40635.0	8502.221	26921.0	6366.2417	1.0	1.0	21784.0	4824.364	1.0	1.0	
4749	657.0	122.534874	40636.0	8502.254	26923.0	6366.436	1.0	1.0	21782.0	4824.169	1.0	1.0	
4750	656.0	122.47636	40637.0	8502.3125	26925.0	6366.6274	1.0	1.0	21780.0	4823.9785	1.0	1.0	
4751	656.0	122.47636	40637.0	8502.3125	26926.0	6366.7524	1.0	1.0	21779.0	4823.8535	1.0	1.0	
4752	656.0	122.47636	40637.0	8502.3125	26928.0	6366.861	1.0	1.0	21777.0	4823.745	1.0	1.0	
4753	656.0	122.47636	40637.0	8502.3125	26930.0	6367.053	1.0	1.0	21775.0	4823.5522	1.0	1.0	
4754	656.0	122.47636	40637.0	8502.3125	26932.0	6367.223	1.0	1.0	21773.0	4823.3823	1.0	1.0	
4755	656.0	122.47636	40637.0	8502.3125	26935.0	6367.443	1.0	1.0	21770.0	4823.1636	1.0	1.0	
4756	656.0	122.47636	40637.0	8502.3125	26938.0	6367.728	1.0	1.0	21767.0	4822.878	1.0	1.0	
4757	655.0	122.20992	40637.0	8502.3125	26944.0	6368.311	1.0	1.0	21762.0	4822.5615	1.0	1.0	
4758	655.0	122.20992	40637.0	8502.3125	26948.0	6368.682	1.0	1.0	21758.0	4822.19	1.0	1.0	
4759	655.0	122.20992	40637.0	8502.3125	26951.0	6368.9106	1.0	1.0	21755.0	4821.9624	1.0	1.0	
4760	652.0	121.525246	40639.0	8502.566	26954.0	6369.1	1.0	1.0	21753.0	4822.2026	1.0	1.0	
4761	651.0	121.2782	40640.0	8502.713	26956.0	6369.4644	1.0	1.0	21751.0	4821.9395	1.0	1.0	
4762	651.0	121.2782	40641.0	8502.879	26958.0	6369.561	1.0	1.0	21748.0	4821.677	1.0	1.0	
4763	649.0	120.693565	40643.0	8503.198	26960.0	6369.9204	1.0	1.0	21746.0	4821.5825	1.0	1.0	
4764	647.0	120.333046	40645.0	8503.479	26961.0	6369.9497	1.0	1.0	21745.0	4821.634	1.0	1.0	
4765	646.0	120.212585	40647.0	8503.748	26963.0	6370.0806	1.0	1.0	21742.0	4821.3525	1.0	1.0	
4766	645.0	119.86521	40649.0	8504.057	26965.0	6370.287	1.0	1.0	21739.0	4821.184	1.0	1.0	
4767	645.0	119.86521	40651.0	8504.39	26968.0	6370.364	1.0	1.0	21734.0	4820.776	1.0	1.0	
4768	645.0	119.86521	40655.0	8505.036	26970.0	6370.163	1.0	1.0	21728.0	4820.329	1.0	1.0	
4769	643.0	119.484634	40659.0	8505.79	26972.0	6370.043	1.0	1.0	21724.0	4820.0767	1.0	1.0	
4770	642.0	119.34838	40664.0	8506.595	26971.0	6369.6143	1.0	1.0	21721.0	4819.837	1.0	1.0	
4771	640.0	118.84848	40666.0	8506.959	26973.0	6369.6196	1.0	1.0	21719.0	4819.967	1.0	1.0	
4772	640.0	118.84848	40668.0	8507.353	26974.0	6369.4067	1.0	1.0	21716.0	4819.7856	1.0	1.0	
4773	638.0	118.37259	40671.0	8507.979	26975.0	6369.037	1.0	1.0	21714.0	4820.0063	1.0	1.0	
4774	638.0	118.37259	40672.0	8508.183	26976.0	6368.995	1.0	1.0	21712.0	4819.8438	1.0	1.0	
4775	638.0	118.37259	40676.0	8508.985	26975.0	6368.4746	1.0	1.0	21709.0	4819.56	1.0	1.0	
4776	638.0	118.37259	40678.0	8509.394	26977.0	6368.3794	1.0	1.0	21705.0	4819.2476	1.0	1.0	
4777	637.0	118.2599	40684.0	8510.413	26976.0	6367.8438	1.0	1.0	21701.0	4818.8765	1.0	1.0	
4778	637.0	118.2599	40687.0	8511.034	26976.0	6367.4336	1.0	1.0	21698.0	4818.666	1.0	1.0	
4779	637.0	118.2599	40691.0	8511.907	26973.0	6366.676	1.0	1.0	21697.0	4818.552	1.0	1.0	
4780	636.0	117.93336	40695.0	8512.714	26973.0	6366.434	1.0	1.0	21694.0	4818.313	1.0	1.0	
4781	634.0	117.613815	40701.0	8513.877	26970.0	6365.643	1.0	1.0	21693.0	4818.2583	1.0	1.0	
4782	634.0	117.613815	40707.0	8515.211	26968.0	6364.614	1.0	1.0	21689.0	4817.9526	1.0	1.0	
