SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 20
recruit_likeliness = 0.001
defeat_likeliness = 0.1
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	NATION 10 SIZE	NATION 10 RESOURCES	NATION 11 SIZE	NATION 11 RESOURCES	NATION 12 SIZE	NATION 12 RESOURCES	NATION 13 SIZE	NATION 13 RESOURCES	NATION 14 SIZE	NATION 14 RESOURCES	NATION 15 SIZE	NATION 15 RESOURCES	NATION 16 SIZE	NATION 16 RESOURCES	NATION 17 SIZE	NATION 17 RESOURCES	NATION 18 SIZE	NATION 18 RESOURCES	NATION 19 SIZE	NATION 19 RESOURCES	
838	73363.0	14129.775	1.0	1.0	24440.0	6254.18	17580.0	4405.148	29807.0	7320.194	1.0	1.0	12447.0	3318.906	1.0	1.0	1.0	1.0	20080.0	4783.839	26197.0	6270.6113	1.0	1.0	3.0	1.2495052	481.0	100.545265	1570.0	382.47397	6232.0	1439.6628	15589.0	3716.06	1.0	1.0	1.0	1.0	2458.0	590.354	146.0	35.08556	
839	73300.0	14118.373	1.0	1.0	24476.0	6262.1255	17581.0	4405.6055	29833.0	7325.4937	1.0	1.0	12452.0	3319.6833	1.0	1.0	1.0	1.0	20085.0	4784.699	26213.0	6273.2686	1.0	1.0	3.0	1.2495052	481.0	100.545265	1553.0	377.67776	6228.0	1438.7059	15592.0	3716.4504	1.0	1.0	1.0	1.0	2449.0	588.8495	147.0	35.35672	
840	73219.0	14103.505	1.0	1.0	24506.0	6270.048	17590.0	4407.223	29856.0	7329.525	1.0	1.0	12462.0	3321.6287	1.0	1.0	1.0	1.0	20100.0	4787.16	26229.0	6277.7847	1.0	1.0	3.0	1.2495052	480.0	100.282585	1538.0	373.31824	6227.0	1437.9752	15600.0	3717.6572	1.0	1.0	1.0	1.0	2437.0	585.89087	146.0	34.8387	
841	73131.0	14084.794	1.0	1.0	24553.0	6281.8257	17597.0	4408.2114	29886.0	7334.985	1.0	1.0	12476.0	3324.4617	1.0	1.0	1.0	1.0	20107.0	4788.678	26247.0	6282.535	1.0	1.0	3.0	1.2495052	478.0	99.679955	1509.0	364.26978	6221.0	1437.2767	15606.0	3719.3293	1.0	1.0	1.0	1.0	2433.0	585.81244	146.0	34.979244	
842	73055.0	14071.985	1.0	1.0	24587.0	6288.9805	17591.0	4406.51	29907.0	7339.135	1.0	1.0	12484.0	3326.4468	1.0	1.0	1.0	1.0	20118.0	4790.5337	26272.0	6286.5225	1.0	1.0	3.0	1.2495052	476.0	99.15682	1485.0	357.50983	6220.0	1436.966	15614.0	3720.556	1.0	1.0	1.0	1.0	2428.0	585.9141	153.0	36.621544	
843	73003.0	14062.095	1.0	1.0	24609.0	6294.009	17594.0	4407.0527	29919.0	7341.5103	1.0	1.0	12486.0	3327.2788	1.0	1.0	1.0	1.0	20126.0	4791.475	26291.0	6290.1685	1.0	1.0	3.0	1.2495052	475.0	98.795525	1469.0	353.0663	6218.0	1436.3119	15621.0	3722.4543	1.0	1.0	1.0	1.0	2422.0	585.2856	157.0	37.330425	
844	72923.0	14047.097	1.0	1.0	24642.0	6301.2593	17598.0	4407.869	29944.0	7346.5654	1.0	1.0	12495.0	3328.9048	1.0	1.0	1.0	1.0	20140.0	4793.7866	26312.0	6294.8633	1.0	1.0	3.0	1.2495052	475.0	98.67744	1450.0	347.63748	6213.0	1435.1393	15625.0	3723.2383	1.0	1.0	1.0	1.0	2410.0	583.2601	163.0	38.536427	
845	72838.0	14029.398	1.0	1.0	24680.0	6309.8633	17608.0	4409.8457	29979.0	7354.7124	1.0	1.0	12497.0	3329.6128	1.0	1.0	1.0	1.0	20150.0	4795.806	26338.0	6300.7427	1.0	1.0	3.0	1.2495052	473.0	98.013084	1427.0	342.1228	6208.0	1433.7137	15637.0	3725.3862	1.0	1.0	1.0	1.0	2390.0	579.0712	165.0	38.547867	
846	72755.0	14011.703	1.0	1.0	24724.0	6319.8647	17615.0	4411.1367	30003.0	7359.038	1.0	1.0	12505.0	3332.0996	1.0	1.0	1.0	1.0	20161.0	4797.935	26356.0	6305.112	1.0	1.0	3.0	1.2495052	471.0	97.39382	1406.0	336.29697	6208.0	1433.3964	15643.0	3726.9087	1.0	1.0	1.0	1.0	2378.0	577.09686	165.0	38.857502	
847	72681.0	14000.462	1.0	1.0	24760.0	6328.2876	17620.0	4411.636	30030.0	7363.153	1.0	1.0	12516.0	3334.116	1.0	1.0	1.0	1.0	20173.0	4800.028	26368.0	6307.6343	1.0	1.0	3.0	1.2495052	468.0	96.490105	1383.0	328.93625	6202.0	1431.7483	15651.0	3728.3433	1.0	1.0	1.0	1.0	2372.0	577.1786	166.0	38.824627	
848	72617.0	13988.197	1.0	1.0	24795.0	6335.9727	17623.0	4412.331	30050.0	7367.225	1.0	1.0	12524.0	3336.45	1.0	1.0	1.0	1.0	20181.0	4801.3457	26386.0	6311.542	1.0	1.0	3.0	1.2495052	464.0	95.17716	1359.0	322.7367	6197.0	1430.3655	15659.0	3730.2605	1.0	1.0	1.0	1.0	2366.0	576.1453	169.0	39.094112	
849	72542.0	13975.005	1.0	1.0	24829.0	6342.703	17627.0	4413.002	30078.0	7373.5864	1.0	1.0	12530.0	3337.4524	1.0	1.0	1.0	1.0	20193.0	4802.8525	26404.0	6314.8867	1.0	1.0	3.0	1.2495052	464.0	95.10548	1337.0	315.62717	6191.0	1429.1128	15665.0	3731.2239	1.0	1.0	1.0	1.0	2362.0	577.1853	168.0	39.099586	
850	72458.0	13959.108	1.0	1.0	24862.0	6349.858	17632.0	4413.766	30109.0	7380.671	1.0	1.0	12536.0	3338.5378	1.0	1.0	1.0	1.0	20200.0	4803.798	26419.0	6317.932	1.0	1.0	3.0	1.2495052	464.0	94.98052	1322.0	311.76315	6186.0	1427.4279	15678.0	3733.3665	1.0	1.0	1.0	1.0	2354.0	576.34033	170.0	39.294006	
851	72396.0	13946.937	1.0	1.0	24895.0	6357.192	17631.0	4412.991	30134.0	7385.7817	1.0	1.0	12540.0	3339.3257	1.0	1.0	1.0	1.0	20215.0	4806.6084	26432.0	6320.293	1.0	1.0	3.0	1.2495052	463.0	94.75129	1303.0	306.40997	6186.0	1427.3013	15684.0	3734.8882	1.0	1.0	1.0	1.0	2338.0	574.53577	173.0	39.830692	
852	72337.0	13936.025	1.0	1.0	24934.0	6364.884	17629.0	4412.459	30162.0	7390.582	1.0	1.0	12549.0	3341.3926	1.0	1.0	1.0	1.0	20224.0	4808.485	26448.0	6323.3955	1.0	1.0	3.0	1.2495052	460.0	93.983406	1289.0	302.88525	6176.0	1425.4366	15689.0	3736.0464	1.0	1.0	1.0	1.0	2315.0	570.3057	178.0	40.968983	
853	72262.0	13919.778	1.0	1.0	24974.0	6374.2817	17634.0	4412.865	30190.0	7396.4346	1.0	1.0	12564.0	3344.4355	1.0	1.0	1.0	1.0	20233.0	4810.5166	26468.0	6328.374	1.0	1.0	3.0	1.2495052	457.0	93.13662	1269.0	297.66895	6165.0	1423.1234	15694.0	3737.3293	1.0	1.0	1.0	1.0	2304.0	568.56555	176.0	40.345577	
854	72179.0	13905.116	1.0	1.0	25001.0	6380.3047	17640.0	4413.771	30220.0	7402.8296	1.0	1.0	12573.0	3346.1638	1.0	1.0	1.0	1.0	20244.0	4812.1514	26487.0	6331.735	1.0	1.0	3.0	1.2495052	456.0	92.898766	1247.0	291.16464	6157.0	1421.4868	15707.0	3739.8809	1.0	1.0	1.0	1.0	2300.0	568.63947	179.0	40.712795	
855	72111.0	13892.274	1.0	1.0	25027.0	6386.034	17652.0	4415.6567	30245.0	7407.8877	1.0	1.0	12578.0	3347.2747	1.0	1.0	1.0	1.0	20249.0	4813.3105	26504.0	6334.866	1.0	1.0	3.0	1.2495052	454.0	92.245735	1234.0	287.8911	6151.0	1419.9927	15712.0	3740.8945	1.0	1.0	1.0	1.0	2290.0	567.4004	183.0	41.125328	
856	72021.0	13875.372	1.0	1.0	25057.0	6392.1616	17650.0	4414.773	30277.0	7414.772	1.0	1.0	12594.0	3350.4104	1.0	1.0	1.0	1.0	20263.0	4815.287	26531.0	6340.844	1.0	1.0	3.0	1.2495052	451.0	91.484795	1218.0	284.09033	6144.0	1418.5677	15720.0	3742.4702	1.0	1.0	1.0	1.0	2278.0	565.1259	186.0	41.497677	
857	71965.0	13864.805	1.0	1.0	25089.0	6398.983	17650.0	4414.6104	30297.0	7419.3496	1.0	1.0	12600.0	3352.0525	1.0	1.0	1.0	1.0	20270.0	4817.0776	26549.0	6344.807	1.0	1.0	3.0	1.2495052	449.0	90.95846	1206.0	279.55237	6137.0	1416.6305	15730.0	3744.2158	1.0	1.0	1.0	1.0	2260.0	561.54236	188.0	42.26549	
858	71891.0	13850.731	1.0	1.0	25124.0	6406.23	17655.0	4415.5527	30329.0	7425.726	1.0	1.0	12613.0	3355.108	1.0	1.0	1.0	1.0	20279.0	4818.905	26568.0	6348.689	1.0	1.0	3.0	1.2495052	445.0	89.91491	1184.0	274.55484	6129.0	1414.7572	15736.0	3745.0784	1.0	1.0	1.0	1.0	2246.0	558.9386	191.0	42.671635	
859	71806.0	13834.318	1.0	1.0	25169.0	6416.6577	17663.0	4416.52	30359.0	7431.7515	1.0	1.0	12621.0	3356.7847	1.0	1.0	1.0	1.0	20283.0	4819.568	26588.0	6353.3467	1.0	1.0	3.0	1.2495052	443.0	89.57049	1159.0	267.23734	6124.0	1413.4207	15746.0	3747.1223	1.0	1.0	1.0	1.0	2236.0	558.04266	193.0	42.518337	
860	71738.0	13820.828	1.0	1.0	25196.0	6422.061	17667.0	4417.1226	30385.0	7437.3887	1.0	1.0	12626.0	3358.205	1.0	1.0	1.0	1.0	20290.0	4820.6724	26611.0	6358.4077	1.0	1.0	3.0	1.2495052	440.0	88.760796	1146.0	262.25784	6121.0	1412.6084	15753.0	3748.389	1.0	1.0	1.0	1.0	2225.0	558.09534	192.0	42.06025	
861	71656.0	13802.477	1.0	1.0	25232.0	6429.408	17674.0	4419.737	30412.0	7442.969	1.0	1.0	12636.0	3360.9116	1.0	1.0	1.0	1.0	20302.0	4823.0386	26629.0	6362.262	1.0	1.0	3.0	1.2495052	437.0	87.96931	1128.0	257.773	6114.0	1411.1146	15759.0	3749.1533	1.0	1.0	1.0	1.0	2215.0	557.68854	196.0	42.355022	
862	71569.0	13783.942	1.0	1.0	25269.0	6436.456	17683.0	4421.2085	30438.0	7448.173	1.0	1.0	12640.0	3362.1536	1.0	1.0	1.0	1.0	20313.0	4825.2437	26652.0	6367.227	1.0	1.0	3.0	1.2495052	438.0	88.09605	1108.0	253.94586	6107.0	1409.8138	15763.0	3749.9602	1.0	1.0	1.0	1.0	2208.0	557.9144	202.0	42.722187	
863	71505.0	13770.192	1.0	1.0	25297.0	6443.2964	17692.0	4422.6274	30460.0	7452.626	1.0	1.0	12646.0	3363.586	1.0	1.0	1.0	1.0	20323.0	4827.1704	26678.0	6372.946	1.0	1.0	3.0	1.2495052	436.0	87.74032	1088.0	249.44933	6098.0	1407.8568	15767.0	3751.2983	1.0	1.0	1.0	1.0	2195.0	555.4916	205.0	42.57918	
864	71421.0	13754.209	1.0	1.0	25327.0	6449.1206	17699.0	4423.898	30481.0	7457.0396	1.0	1.0	12654.0	3364.9412	1.0	1.0	1.0	1.0	20334.0	4828.8706	26698.0	6377.327	1.0	1.0	3.0	1.2495052	435.0	87.56031	1068.0	243.82018	6092.0	1406.293	15782.0	3754.684	1.0	1.0	1.0	1.0	2188.0	555.31506	211.0	43.779575	
865	71355.0	13742.636	1.0	1.0	25358.0	6455.366	17705.0	4424.9375	30516.0	7464.3203	1.0	1.0	12659.0	3366.1035	1.0	1.0	1.0	1.0	20338.0	4829.5073	26716.0	6381.1865	1.0	1.0	3.0	1.2495052	434.0	87.23203	1046.0	238.89532	6088.0	1405.1134	15789.0	3755.7898	1.0	1.0	1.0	1.0	2170.0	551.0241	216.0	44.75418	
866	71288.0	13729.929	1.0	1.0	25382.0	6459.7725	17714.0	4426.779	30543.0	7469.7695	1.0	1.0	12663.0	3366.7378	1.0	1.0	1.0	1.0	20345.0	4831.007	26737.0	6385.7964	1.0	1.0	3.0	1.2495052	432.0	86.78309	1025.0	233.39018	6080.0	1403.4368	15793.0	3756.7761	1.0	1.0	1.0	1.0	2168.0	551.3799	220.0	45.305283	
867	71216.0	13715.964	1.0	1.0	25424.0	6469.4087	17716.0	4427.2456	30567.0	7473.973	1.0	1.0	12671.0	3368.5615	1.0	1.0	1.0	1.0	20357.0	4832.8086	26756.0	6389.568	1.0	1.0	3.0	1.2495052	431.0	86.62983	1003.0	227.6683	6074.0	1402.6027	15797.0	3757.4844	1.0	1.0	1.0	1.0	2162.0	551.4792	216.0	43.467346	
868	71147.0	13701.788	1.0	1.0	25454.0	6476.0757	17719.0	4427.244	30585.0	7477.339	1.0	1.0	12683.0	3371.7456	1.0	1.0	1.0	1.0	20368.0	4835.4287	26783.0	6395.708	1.0	1.0	3.0	1.2495052	428.0	85.62017	987.0	224.11972	6073.0	1402.1355	15801.0	3758.5435	1.0	1.0	1.0	1.0	2144.0	547.46606	218.0	43.64478	
869	71071.0	13686.3	1.0	1.0	25486.0	6482.7993	17724.0	4427.4326	30620.0	7484.9463	1.0	1.0	12690.0	3373.386	1.0	1.0	1.0	1.0	20375.0	4836.584	26806.0	6400.205	1.0	1.0	3.0	1.2495052	425.0	84.74288	966.0	219.14526	6059.0	1399.1464	15805.0	3759.4812	1.0	1.0	1.0	1.0	2143.0	549.01996	220.0	43.669918	
870	70996.0	13670.301	1.0	1.0	25519.0	6490.4053	17734.0	4429.1504	30646.0	7490.2334	1.0	1.0	12697.0	3375.0884	1.0	1.0	1.0	1.0	20389.0	4839.075	26817.0	6403.1494	1.0	1.0	3.0	1.2495052	422.0	84.00332	951.0	215.8818	6050.0	1397.2365	15811.0	3760.646	1.0	1.0	1.0	1.0	2138.0	549.0313	220.0	42.659214	
871	70926.0	13656.059	1.0	1.0	25544.0	6496.47	17742.0	4431.0117	30673.0	7495.7017	1.0	1.0	12711.0	3378.0452	1.0	1.0	1.0	1.0	20400.0	4840.9644	26832.0	6405.6147	1.0	1.0	3.0	1.2495052	420.0	83.42414	932.0	211.74388	6039.0	1394.914	15817.0	3761.5322	1.0	1.0	1.0	1.0	2128.0	547.52185	226.0	43.85869	
872	70859.0	13642.8125	1.0	1.0	25580.0	6503.32	17752.0	4432.787	30694.0	7499.048	1.0	1.0	12723.0	3380.6016	1.0	1.0	1.0	1.0	20405.0	4842.145	26844.0	6408.097	1.0	1.0	3.0	1.2495052	418.0	83.001015	912.0	206.58086	6031.0	1393.5356	15826.0	3763.837	1.0	1.0	1.0	1.0	2123.0	547.94507	223.0	43.15406	
873	70786.0	13628.107	1.0	1.0	25620.0	6511.551	17750.0	4432.1274	30725.0	7505.6357	1.0	1.0	12732.0	3382.7961	1.0	1.0	1.0	1.0	20419.0	4844.8604	26862.0	6412.0415	1.0	1.0	3.0	1.2495052	416.0	82.38828	895.0	203.02353	6021.0	1391.232	15835.0	3765.5889	1.0	1.0	1.0	1.0	2106.0	545.00037	223.0	42.51648	
874	70722.0	13614.281	1.0	1.0	25654.0	6518.383	17748.0	4431.04	30752.0	7510.8403	1.0	1.0	12746.0	3386.234	1.0	1.0	1.0	1.0	20427.0	4846.68	26887.0	6417.577	1.0	1.0	3.0	1.2495052	412.0	81.24883	874.0	198.76872	6012.0	1389.6616	15837.0	3765.9138	1.0	1.0	1.0	1.0	2096.0	543.94275	223.0	42.299126	
875	70657.0	13601.677	1.0	1.0	25689.0	6524.4414	17752.0	4431.9307	30774.0	7515.685	1.0	1.0	12765.0	3390.9358	1.0	1.0	1.0	1.0	20440.0	4848.8276	26906.0	6420.8916	1.0	1.0	3.0	1.2495052	406.0	79.80219	851.0	193.52701	5997.0	1386.4526	15842.0	3766.7544	1.0	1.0	1.0	1.0	2086.0	543.2978	225.0	42.64847	
876	70585.0	13588.775	1.0	1.0	25717.0	6529.9727	17756.0	4432.567	30802.0	7521.248	1.0	1.0	12771.0	3392.517	1.0	1.0	1.0	1.0	20449.0	4850.652	26923.0	6423.6	1.0	1.0	3.0	1.2495052	405.0	79.542625	836.0	189.30853	5987.0	1384.7091	15850.0	3767.6235	1.0	1.0	1.0	1.0	2082.0	543.7494	227.0	42.608227	
877	70528.0	13577.377	1.0	1.0	25750.0	6537.374	17762.0	4433.6816	30831.0	7526.571	1.0	1.0	12773.0	3392.7974	1.0	1.0	1.0	1.0	20456.0	4852.2925	26941.0	6427.248	1.0	1.0	3.0	1.2495052	405.0	79.542625	813.0	184.64444	5978.0	1383.0319	15854.0	3768.142	1.0	1.0	1.0	1.0	2063.0	539.5435	236.0	44.629585	
878	70460.0	13563.289	1.0	1.0	25781.0	6544.512	17762.0	4433.9287	30850.0	7530.758	1.0	1.0	12778.0	3393.6558	1.0	1.0	1.0	1.0	20469.0	4854.5845	26958.0	6430.6875	1.0	1.0	3.0	1.2495052	404.0	79.23313	798.0	180.23074	5977.0	1383.011	15862.0	3769.3567	1.0	1.0	1.0	1.0	2057.0	539.61896	234.0	44.010586	
879	70391.0	13551.719	1.0	1.0	25815.0	6550.5854	17768.0	4435.179	30870.0	7534.4976	1.0	1.0	12783.0	3394.8174	1.0	1.0	1.0	1.0	20469.0	4854.396	26976.0	6433.883	1.0	1.0	3.0	1.2495052	404.0	79.23313	781.0	175.68571	5976.0	1382.4236	15871.0	3771.0776	1.0	1.0	1.0	1.0	2052.0	539.01855	234.0	44.36764	
880	70312.0	13535.971	1.0	1.0	25850.0	6557.0913	17766.0	4434.727	30893.0	7539.4546	1.0	1.0	12793.0	3396.8867	1.0	1.0	1.0	1.0	20481.0	4856.9194	27003.0	6439.6465	1.0	1.0	3.0	1.2495052	401.0	78.51479	763.0	171.54579	5971.0	1380.6226	15884.0	3774.0574	1.0	1.0	1.0	1.0	2039.0	536.4079	234.0	45.041485	
881	70240.0	13522.927	1.0	1.0	25887.0	6564.469	17773.0	4435.878	30920.0	7544.891	1.0	1.0	12803.0	3398.9407	1.0	1.0	1.0	1.0	20489.0	4858.3296	27021.0	6443.065	1.0	1.0	3.0	1.2495052	398.0	77.563576	746.0	167.13716	5965.0	1378.9838	15888.0	3775.0078	1.0	1.0	1.0	1.0	2024.0	533.88715	236.0	45.80168	
882	70194.0	13513.362	1.0	1.0	25925.0	6572.232	17770.0	4434.8125	30942.0	7549.0967	1.0	1.0	12808.0	3399.7896	1.0	1.0	1.0	1.0	20494.0	4859.566	27038.0	6446.571	1.0	1.0	3.0	1.2495052	394.0	76.710686	719.0	161.31198	5962.0	1378.6078	15894.0	3775.9143	1.0	1.0	1.0	1.0	2012.0	532.2573	238.0	46.649265	
883	70115.0	13497.192	1.0	1.0	25958.0	6579.3887	17777.0	4436.224	30974.0	7555.9077	1.0	1.0	12816.0	3401.95	1.0	1.0	1.0	1.0	20502.0	4861.153	27055.0	6449.855	1.0	1.0	3.0	1.2495052	395.0	76.890144	705.0	157.9092	5951.0	1375.0997	15900.0	3777.323	1.0	1.0	1.0	1.0	2001.0	531.0883	241.0	46.90774	
884	70042.0	13483.617	1.0	1.0	25999.0	6586.9844	17782.0	4437.552	31007.0	7563.9185	1.0	1.0	12823.0	3403.4585	1.0	1.0	1.0	1.0	20517.0	4863.7773	27073.0	6453.1313	1.0	1.0	3.0	1.2495052	391.0	75.817566	686.0	154.69922	5938.0	1371.0686	15908.0	3778.281	1.0	1.0	1.0	1.0	1979.0	525.433	245.0	49.153793	
885	69979.0	13472.649	1.0	1.0	26029.0	6592.394	17789.0	4439.172	31030.0	7567.9395	1.0	1.0	12829.0	3404.7363	1.0	1.0	1.0	1.0	20525.0	4865.4062	27094.0	6457.5586	1.0	1.0	3.0	1.2495052	388.0	74.94766	666.0	150.02345	5934.0	1369.9163	15912.0	3779.2126	1.0	1.0	1.0	1.0	1965.0	523.45605	250.0	49.483124	
886	69899.0	13457.447	1.0	1.0	26067.0	6599.3496	17793.0	4439.973	31058.0	7572.89	1.0	1.0	12836.0	3406.7354	1.0	1.0	1.0	1.0	20539.0	4868.1855	27116.0	6461.5576	1.0	1.0	3.0	1.2495052	382.0	73.30226	642.0	144.81831	5926.0	1367.9705	15924.0	3781.6685	1.0	1.0	1.0	1.0	1948.0	520.67944	260.0	52.315907	
887	69837.0	13445.743	1.0	1.0	26098.0	6605.252	17800.0	4441.4717	31086.0	7577.289	1.0	1.0	12841.0	3408.1382	1.0	1.0	1.0	1.0	20548.0	4869.574	27134.0	6465.048	1.0	1.0	3.0	1.2495052	379.0	72.49878	623.0	140.00217	5915.0	1366.3978	15930.0	3783.4226	1.0	1.0	1.0	1.0	1938.0	519.398	261.0	52.659924	
888	69768.0	13431.761	1.0	1.0	26131.0	6611.6543	17809.0	4442.818	31112.0	7583.9297	1.0	1.0	12852.0	3410.7454	1.0	1.0	1.0	1.0	20556.0	4870.674	27151.0	6468.3105	1.0	1.0	3.0	1.2495052	376.0	71.613464	603.0	135.82169	5904.0	1363.6637	15935.0	3784.7517	1.0	1.0	1.0	1.0	1925.0	516.4796	268.0	54.67065	
889	69701.0	13419.491	1.0	1.0	26153.0	6616.1895	17809.0	4442.427	31141.0	7589.462	1.0	1.0	12859.0	3412.2937	1.0	1.0	1.0	1.0	20563.0	4871.796	27172.0	6472.258	1.0	1.0	3.0	1.2495052	378.0	71.86929	585.0	132.12567	5892.0	1361.3442	15943.0	3785.961	1.0	1.0	1.0	1.0	1916.0	514.79095	278.0	56.88558	
890	69640.0	13408.703	1.0	1.0	26176.0	6620.714	17810.0	4441.854	31177.0	7596.7954	1.0	1.0	12868.0	3413.9023	1.0	1.0	1.0	1.0	20568.0	4872.754	27192.0	6476.707	1.0	1.0	3.0	1.2495052	374.0	71.03557	565.0	126.155	5885.0	1359.7589	15949.0	3786.869	1.0	1.0	1.0	1.0	1905.0	513.3866	281.0	58.257656	
891	69586.0	13397.78	1.0	1.0	26205.0	6627.029	17815.0	4442.992	31204.0	7602.673	1.0	1.0	12874.0	3415.0034	1.0	1.0	1.0	1.0	20574.0	4874.122	27205.0	6479.3135	1.0	1.0	3.0	1.2495052	374.0	70.84215	545.0	121.584015	5876.0	1357.2845	15952.0	3787.4277	1.0	1.0	1.0	1.0	1890.0	511.00195	290.0	59.839035	
892	69511.0	13382.546	1.0	1.0	26237.0	6632.7354	17820.0	4443.961	31236.0	7609.9707	1.0	1.0	12885.0	3417.6108	1.0	1.0	1.0	1.0	20580.0	4875.291	27224.0	6483.3867	1.0	1.0	3.0	1.2495052	371.0	70.15802	523.0	116.377686	5865.0	1354.0421	15957.0	3788.0798	1.0	1.0	1.0	1.0	1879.0	509.78427	302.0	62.947712	
893	69456.0	13371.122	1.0	1.0	26274.0	6640.833	17824.0	4444.656	31259.0	7615.0337	1.0	1.0	12894.0	3419.676	1.0	1.0	1.0	1.0	20587.0	4876.711	27237.0	6485.2925	1.0	1.0	3.0	1.2495052	365.0	68.66762	504.0	113.10771	5859.0	1352.7914	15963.0	3789.2822	1.0	1.0	1.0	1.0	1860.0	505.2382	308.0	64.47912	
894	69380.0	13356.44	1.0	1.0	26315.0	6649.129	17829.0	4445.652	31296.0	7621.148	1.0	1.0	12901.0	3421.1814	1.0	1.0	1.0	1.0	20597.0	4878.67	27255.0	6488.5137	1.0	1.0	3.0	1.2495052	364.0	68.35439	485.0	108.71475	5846.0	1351.013	15972.0	3790.8247	1.0	1.0	1.0	1.0	1846.0	502.9665	304.0	64.28299	
895	69330.0	13347.525	1.0	1.0	26347.0	6654.619	17828.0	4445.2085	31320.0	7625.0703	1.0	1.0	12909.0	3422.9058	1.0	1.0	1.0	1.0	20597.0	4878.448	27274.0	6492.8457	1.0	1.0	3.0	1.2495052	361.0	67.5925	464.0	102.17735	5839.0	1350.1268	15980.0	3792.654	1.0	1.0	1.0	1.0	1835.0	502.3493	306.0	65.36993	
896	69257.0	13333.043	1.0	1.0	26382.0	6661.746	17831.0	4445.57	31344.0	7630.357	1.0	1.0	12919.0	3425.029	1.0	1.0	1.0	1.0	20608.0	4880.3477	27288.0	6495.5654	1.0	1.0	3.0	1.2495052	357.0	66.5493	451.0	99.77345	5833.0	1349.0483	15984.0	3793.0488	1.0	1.0	1.0	1.0	1817.0	496.6099	319.0	70.199455	
897	69199.0	13320.843	1.0	1.0	26410.0	6667.522	17827.0	4444.4062	31369.0	7635.2554	1.0	1.0	12929.0	3427.5176	1.0	1.0	1.0	1.0	20615.0	4881.54	27303.0	6498.8774	1.0	1.0	3.0	1.2495052	355.0	66.05256	436.0	95.39175	5826.0	1347.7748	15990.0	3793.9631	1.0	1.0	1.0	1.0	1804.0	494.74265	327.0	73.00317	
898	69122.0	13307.541	1.0	1.0	26451.0	6674.8555	17824.0	4443.5996	31400.0	7641.8926	1.0	1.0	12935.0	3428.8816	1.0	1.0	1.0	1.0	20624.0	4882.8984	27321.0	6502.434	1.0	1.0	3.0	1.2495052	352.0	65.380455	426.0	93.05812	5824.0	1346.2853	15996.0	3795.498	1.0	1.0	1.0	1.0	1790.0	491.55362	325.0	73.01963	
899	69077.0	13298.792	1.0	1.0	26483.0	6680.919	17826.0	4443.6333	31411.0	7644.7656	1.0	1.0	12941.0	3430.3472	1.0	1.0	1.0	1.0	20629.0	4883.8145	27343.0	6507.0625	1.0	1.0	3.0	1.2495052	349.0	64.501236	404.0	87.35327	5823.0	1345.7628	15999.0	3795.8428	1.0	1.0	1.0	1.0	1776.0	488.46884	329.0	75.635445	
900	69019.0	13286.684	1.0	1.0	26522.0	6689.5054	17831.0	4444.184	31434.0	7648.4346	1.0	1.0	12951.0	3433.0786	1.0	1.0	1.0	1.0	20634.0	4885.3555	27359.0	6510.145	1.0	1.0	3.0	1.2495052	346.0	63.72597	387.0	83.983955	5815.0	1344.8977	16007.0	3796.9478	1.0	1.0	1.0	1.0	1749.0	482.31036	336.0	77.64675	
901	68958.0	13275.546	1.0	1.0	26557.0	6696.869	17839.0	4445.5923	31457.0	7652.3706	1.0	1.0	12957.0	3434.6084	1.0	1.0	1.0	1.0	20639.0	4886.4185	27381.0	6514.489	1.0	1.0	3.0	1.2495052	346.0	63.628468	378.0	81.83125	5808.0	1343.5614	16014.0	3797.823	1.0	1.0	1.0	1.0	1720.0	475.7945	336.0	78.371056	
902	68895.0	13261.926	1.0	1.0	26596.0	6703.8486	17838.0	4445.4155	31492.0	7660.6406	1.0	1.0	12964.0	3435.634	1.0	1.0	1.0	1.0	20648.0	4887.6577	27396.0	6518.123	1.0	1.0	3.0	1.2495052	346.0	63.628468	359.0	77.58027	5791.0	1340.3369	16020.0	3798.6318	1.0	1.0	1.0	1.0	1703.0	473.02417	342.0	80.45854	
903	68842.0	13252.686	1.0	1.0	26622.0	6708.113	17836.0	4444.732	31522.0	7666.413	1.0	1.0	12975.0	3437.7324	1.0	1.0	1.0	1.0	20652.0	4888.1597	27413.0	6520.871	1.0	1.0	3.0	1.2495052	344.0	63.06764	346.0	75.27161	5784.0	1338.6913	16027.0	3800.2393	1.0	1.0	1.0	1.0	1683.0	468.41833	344.0	82.51301	
