SIMULATION PARAMETERS:
n = 225
m = 400
k = 1
p = 5
recruit_likeliness = 0.01
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.033333335

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	
491	3901.0	734.5877	1.0	1.0	31650.0	6755.797	1.0	1.0	25266.0	5555.7524	29181.0	6768.9507	
492	3860.0	726.55164	1.0	1.0	31666.0	6758.9043	1.0	1.0	25270.0	5556.5747	29202.0	6773.057	
493	3822.0	719.56104	1.0	1.0	31687.0	6762.1533	1.0	1.0	25276.0	5558.155	29213.0	6775.2183	
494	3778.0	710.7772	1.0	1.0	31709.0	6766.644	1.0	1.0	25282.0	5559.519	29229.0	6778.147	
495	3740.0	704.3329	1.0	1.0	31729.0	6769.9624	1.0	1.0	25283.0	5559.819	29246.0	6780.9707	
496	3701.0	695.86554	1.0	1.0	31744.0	6772.32	1.0	1.0	25292.0	5562.7476	29261.0	6784.151	
497	3664.0	689.2146	1.0	1.0	31763.0	6775.821	1.0	1.0	25301.0	5564.433	29270.0	6785.615	
498	3623.0	681.2848	1.0	1.0	31781.0	6778.7256	1.0	1.0	25305.0	5566.051	29289.0	6789.0215	
499	3591.0	675.4665	1.0	1.0	31798.0	6781.371	1.0	1.0	25310.0	5567.3223	29299.0	6790.924	
500	3550.0	668.9628	1.0	1.0	31815.0	6783.9683	1.0	1.0	25319.0	5568.8887	29314.0	6793.262	
501	3517.0	662.1827	1.0	1.0	31831.0	6787.392	1.0	1.0	25319.0	5569.634	29331.0	6795.874	
502	3479.0	654.9768	1.0	1.0	31846.0	6789.611	1.0	1.0	25320.0	5570.554	29353.0	6799.94	
503	3447.0	649.26776	1.0	1.0	31861.0	6791.8687	1.0	1.0	25316.0	5570.731	29374.0	6803.2144	
504	3414.0	642.5544	1.0	1.0	31874.0	6794.4917	1.0	1.0	25317.0	5571.83	29393.0	6806.2046	
505	3374.0	635.5296	1.0	1.0	31889.0	6797.272	1.0	1.0	25323.0	5573.021	29412.0	6809.2583	
506	3338.0	628.46155	1.0	1.0	31906.0	6800.3984	1.0	1.0	25324.0	5574.0522	29430.0	6812.169	
507	3306.0	623.3	1.0	1.0	31915.0	6801.4854	1.0	1.0	25333.0	5575.7036	29444.0	6814.5913	
508	3271.0	616.7055	1.0	1.0	31925.0	6803.4565	1.0	1.0	25336.0	5577.2983	29466.0	6817.6216	
509	3243.0	609.9914	1.0	1.0	31938.0	6806.872	1.0	1.0	25338.0	5577.8413	29479.0	6820.377	
510	3213.0	604.94714	1.0	1.0	31944.0	6807.8315	1.0	1.0	25342.0	5579.259	29499.0	6823.0464	
511	3183.0	598.73645	1.0	1.0	31952.0	6809.572	1.0	1.0	25347.0	5580.3853	29516.0	6826.3896	
512	3150.0	592.26764	1.0	1.0	31964.0	6812.21	1.0	1.0	25346.0	5581.4307	29538.0	6829.1733	
513	3119.0	585.5012	1.0	1.0	31976.0	6815.5347	1.0	1.0	25345.0	5581.994	29558.0	6832.0493	
514	3085.0	580.102	1.0	1.0	31995.0	6818.1914	1.0	1.0	25347.0	5582.3906	29571.0	6834.397	
515	3053.0	571.99207	1.0	1.0	32012.0	6823.2017	1.0	1.0	25350.0	5583.723	29583.0	6836.1646	
516	3021.0	566.62866	1.0	1.0	32030.0	6825.718	1.0	1.0	25353.0	5584.8057	29594.0	6837.9287	
517	2988.0	560.8042	1.0	1.0	32046.0	6827.9907	1.0	1.0	25354.0	5585.4775	29610.0	6840.8076	
518	2967.0	556.91034	1.0	1.0	32055.0	6829.1484	1.0	1.0	25355.0	5586.1836	29621.0	6842.838	
519	2934.0	550.9554	1.0	1.0	32064.0	6830.1406	1.0	1.0	25364.0	5588.379	29636.0	6845.6045	
520	2905.0	544.7873	1.0	1.0	32073.0	6831.744	1.0	1.0	25367.0	5589.0986	29653.0	6849.4487	
521	2872.0	538.10736	1.0	1.0	32087.0	6834.4307	1.0	1.0	25365.0	5589.2886	29674.0	6853.2515	
522	2832.0	530.2786	1.0	1.0	32107.0	6837.661	1.0	1.0	25372.0	5590.97	29687.0	6856.169	
523	2811.0	526.4964	1.0	1.0	32109.0	6837.397	1.0	1.0	25376.0	5592.06	29702.0	6859.1245	
524	2790.0	522.4229	1.0	1.0	32116.0	6838.1	1.0	1.0	25372.0	5591.92	29720.0	6862.6353	
525	2767.0	517.9848	1.0	1.0	32127.0	6840.668	1.0	1.0	25370.0	5592.0117	29734.0	6864.414	
526	2745.0	513.8777	1.0	1.0	32134.0	6841.615	1.0	1.0	25367.0	5591.959	29752.0	6867.627	
527	2719.0	509.01382	1.0	1.0	32145.0	6843.269	1.0	1.0	25368.0	5592.8604	29766.0	6869.9365	
528	2698.0	504.0267	1.0	1.0	32151.0	6844.355	1.0	1.0	25368.0	5593.2485	29781.0	6873.4487	
529	2668.0	498.10532	1.0	1.0	32158.0	6845.9473	1.0	1.0	25371.0	5593.749	29801.0	6877.278	
530	2639.0	490.98145	1.0	1.0	32169.0	6848.498	1.0	1.0	25368.0	5593.989	29822.0	6881.609	
531	2614.0	486.2118	1.0	1.0	32177.0	6850.367	1.0	1.0	25370.0	5594.6714	29837.0	6883.8276	
532	2593.0	481.303	1.0	1.0	32181.0	6851.306	1.0	1.0	25361.0	5593.9062	29863.0	6888.5605	
533	2560.0	475.42807	1.0	1.0	32197.0	6853.71	1.0	1.0	25361.0	5594.0806	29880.0	6891.8584	
534	2538.0	470.68375	1.0	1.0	32205.0	6854.6274	1.0	1.0	25358.0	5594.553	29897.0	6895.214	
535	2507.0	464.25656	1.0	1.0	32217.0	6856.8584	1.0	1.0	25354.0	5594.1924	29920.0	6899.7705	
536	2483.0	460.22803	1.0	1.0	32228.0	6858.4937	1.0	1.0	25352.0	5593.9536	29935.0	6902.4033	
537	2445.0	452.77542	1.0	1.0	32241.0	6861.0234	1.0	1.0	25357.0	5595.463	29955.0	6905.819	
538	2419.0	447.5052	1.0	1.0	32252.0	6862.543	1.0	1.0	25352.0	5595.3916	29975.0	6909.6396	
539	2397.0	443.74542	1.0	1.0	32257.0	6863.1826	1.0	1.0	25346.0	5594.957	29998.0	6913.1953	
540	2372.0	438.40012	1.0	1.0	32270.0	6865.803	1.0	1.0	25342.0	5594.929	30014.0	6915.9487	
541	2347.0	433.1686	1.0	1.0	32272.0	6866.5024	1.0	1.0	25334.0	5594.261	30045.0	6921.1504	
542	2323.0	428.57465	1.0	1.0	32279.0	6867.6006	1.0	1.0	25334.0	5594.6343	30062.0	6924.2725	
543	2303.0	424.7839	1.0	1.0	32284.0	6868.302	1.0	1.0	25328.0	5594.121	30083.0	6927.875	
544	2272.0	418.80594	1.0	1.0	32293.0	6869.539	1.0	1.0	25329.0	5594.3057	30104.0	6932.431	
545	2245.0	413.8715	1.0	1.0	32303.0	6870.685	1.0	1.0	25318.0	5593.6055	30132.0	6936.9194	
546	2221.0	409.6733	1.0	1.0	32311.0	6871.396	1.0	1.0	25307.0	5592.862	30159.0	6941.1514	
547	2191.0	404.8691	1.0	1.0	32316.0	6871.763	1.0	1.0	25302.0	5592.32	30189.0	6946.1304	
548	2170.0	401.69833	1.0	1.0	32324.0	6872.827	1.0	1.0	25297.0	5591.9507	30207.0	6948.607	
549	2156.0	398.2705	1.0	1.0	32322.0	6872.3994	1.0	1.0	25287.0	5591.556	30233.0	6952.8574	
550	2139.0	394.61218	1.0	1.0	32321.0	6872.4478	1.0	1.0	25274.0	5590.5127	30264.0	6957.511	
551	2120.0	391.28238	1.0	1.0	32325.0	6873.05	1.0	1.0	25261.0	5589.4194	30292.0	6961.333	
552	2099.0	386.95053	1.0	1.0	32332.0	6874.5273	1.0	1.0	25252.0	5589.36	30315.0	6964.2476	
553	2076.0	382.26877	1.0	1.0	32342.0	6876.6094	1.0	1.0	25238.0	5587.7754	30342.0	6968.4316	
554	2056.0	379.01694	1.0	1.0	32350.0	6877.5376	1.0	1.0	25229.0	5587.108	30363.0	6971.4224	
555	2033.0	374.5845	1.0	1.0	32359.0	6878.878	1.0	1.0	25211.0	5586.033	30395.0	6975.589	
556	2024.0	373.1011	1.0	1.0	32359.0	6878.556	1.0	1.0	25199.0	5584.568	30416.0	6978.8594	
557	2007.0	369.9465	1.0	1.0	32366.0	6879.3916	1.0	1.0	25182.0	5582.539	30443.0	6983.2085	
558	1982.0	365.20456	1.0	1.0	32375.0	6880.437	1.0	1.0	25170.0	5581.9795	30471.0	6987.464	
559	1963.0	361.65714	1.0	1.0	32381.0	6881.2544	1.0	1.0	25154.0	5580.2334	30500.0	6991.9395	
560	1941.0	357.62018	1.0	1.0	32390.0	6882.7695	1.0	1.0	25137.0	5579.1875	30530.0	6995.505	
561	1924.0	354.17352	1.0	1.0	32393.0	6883.192	1.0	1.0	25122.0	5577.5605	30559.0	7000.1567	
562	1903.0	350.1014	1.0	1.0	32398.0	6884.124	1.0	1.0	25103.0	5575.341	30594.0	7005.517	
563	1875.0	344.2935	1.0	1.0	32408.0	6886.1416	1.0	1.0	25088.0	5573.6484	30627.0	7010.999	
564	1867.0	342.90994	1.0	1.0	32412.0	6886.8486	1.0	1.0	25075.0	5572.075	30644.0	7013.2495	
565	1857.0	341.06512	1.0	1.0	32417.0	6887.7373	1.0	1.0	25061.0	5570.093	30663.0	7016.1885	
566	1837.0	337.5	1.0	1.0	32420.0	6887.7886	1.0	1.0	25042.0	5568.1104	30699.0	7021.685	
567	1817.0	333.5783	1.0	1.0	32427.0	6889.657	1.0	1.0	25024.0	5566.236	30730.0	7025.6147	
568	1789.0	327.3485	1.0	1.0	32431.0	6890.7603	1.0	1.0	25012.0	5565.0425	30766.0	7031.9336	
569	1769.0	323.6758	1.0	1.0	32436.0	6892.4644	1.0	1.0	24999.0	5563.472	30794.0	7035.4727	
570	1755.0	321.10275	1.0	1.0	32437.0	6892.938	1.0	1.0	24986.0	5561.7705	30820.0	7039.276	
571	1736.0	318.01923	1.0	1.0	32442.0	6894.1797	1.0	1.0	24975.0	5560.07	30845.0	7042.8184	
572	1728.0	316.56146	1.0	1.0	32441.0	6894.055	1.0	1.0	24967.0	5559.448	30862.0	7045.022	
573	1715.0	314.36566	1.0	1.0	32440.0	6894.316	1.0	1.0	24957.0	5558.298	30886.0	7048.108	
574	1702.0	312.33777	1.0	1.0	32440.0	6894.4736	1.0	1.0	24948.0	5556.7017	30908.0	7051.575	
575	1686.0	309.23196	1.0	1.0	32441.0	6895.006	1.0	1.0	24941.0	5556.5933	30930.0	7054.257	
576	1674.0	306.59985	1.0	1.0	32445.0	6895.782	1.0	1.0	24938.0	5556.9272	30941.0	7055.779	
577	1660.0	303.52417	1.0	1.0	32445.0	6896.19	1.0	1.0	24927.0	5555.304	30966.0	7060.0703	
578	1651.0	301.98148	1.0	1.0	32443.0	6896.031	1.0	1.0	24913.0	5553.5615	30991.0	7063.516	
579	1633.0	298.8758	1.0	1.0	32444.0	6896.471	1.0	1.0	24908.0	5553.1035	31013.0	7066.6396	
580	1616.0	295.97446	1.0	1.0	32444.0	6896.7446	1.0	1.0	24901.0	5552.3755	31037.0	7069.9966	
581	1602.0	293.17703	1.0	1.0	32442.0	6896.875	1.0	1.0	24895.0	5551.831	31059.0	7073.208	
582	1588.0	291.4106	1.0	1.0	32440.0	6896.76	1.0	1.0	24886.0	5550.603	31084.0	7076.32	
583	1575.0	288.72043	1.0	1.0	32438.0	6897.119	1.0	1.0	24875.0	5549.099	31110.0	7080.1553	
584	1568.0	287.6314	1.0	1.0	32434.0	6896.922	1.0	1.0	24859.0	5546.9785	31137.0	7083.5635	
585	1547.0	284.37695	1.0	1.0	32441.0	6898.427	1.0	1.0	24853.0	5545.973	31157.0	7086.317	
586	1535.0	282.71533	1.0	1.0	32440.0	6898.1724	1.0	1.0	24842.0	5544.6025	31181.0	7089.604	
587	1520.0	280.06964	1.0	1.0	32438.0	6898.9683	1.0	1.0	24833.0	5543.548	31207.0	7092.509	
588	1506.0	277.49335	1.0	1.0	32432.0	6898.124	1.0	1.0	24828.0	5542.976	31232.0	7096.503	
589	1488.0	274.36728	1.0	1.0	32436.0	6898.763	1.0	1.0	24812.0	5540.868	31262.0	7101.0986	
590	1464.0	269.75903	1.0	1.0	32440.0	6899.4897	1.0	1.0	24800.0	5540.0894	31294.0	7105.7593	
591	1447.0	266.88113	1.0	1.0	32445.0	6900.618	1.0	1.0	24783.0	5537.3774	31323.0	7110.2197	
592	1432.0	263.62967	1.0	1.0	32445.0	6900.6504	1.0	1.0	24765.0	5535.149	31356.0	7115.6685	
593	1413.0	260.32974	1.0	1.0	32448.0	6901.257	1.0	1.0	24750.0	5532.9414	31387.0	7120.5693	
594	1400.0	257.72	1.0	1.0	32446.0	6901.3594	1.0	1.0	24729.0	5530.537	31423.0	7125.479	
595	1388.0	255.63248	1.0	1.0	32444.0	6901.144	1.0	1.0	24715.0	5528.2314	31451.0	7130.0874	
596	1367.0	251.3202	1.0	1.0	32444.0	6901.771	1.0	1.0	24702.0	5526.579	31485.0	7135.4272	
597	1358.0	249.43309	1.0	1.0	32441.0	6901.468	1.0	1.0	24688.0	5525.1465	31511.0	7139.0522	
598	1345.0	246.71092	1.0	1.0	32445.0	6902.7593	1.0	1.0	24666.0	5522.3433	31542.0	7143.287	
599	1331.0	243.77184	1.0	1.0	32446.0	6903.0596	1.0	1.0	24647.0	5519.9263	31574.0	7148.3423	
600	1314.0	241.24783	1.0	1.0	32447.0	6903.1504	1.0	1.0	24634.0	5518.578	31603.0	7152.1235	
601	1294.0	237.80403	1.0	1.0	32454.0	6904.276	1.0	1.0	24620.0	5517.1147	31630.0	7155.9043	
602	1283.0	236.37688	1.0	1.0	32453.0	6904.0537	1.0	1.0	24603.0	5514.6494	31659.0	7160.0176	
603	1274.0	234.59586	1.0	1.0	32455.0	6904.152	1.0	1.0	24582.0	5511.7544	31687.0	7164.5957	
604	1264.0	232.64803	1.0	1.0	32453.0	6904.106	1.0	1.0	24560.0	5509.234	31721.0	7169.11	
605	1252.0	230.25748	1.0	1.0	32458.0	6904.9365	1.0	1.0	24541.0	5506.9785	31747.0	7172.9253	
606	1237.0	227.1818	1.0	1.0	32462.0	6906.233	1.0	1.0	24519.0	5504.3228	31780.0	7177.3604	
607	1228.0	225.0629	1.0	1.0	32467.0	6907.48	1.0	1.0	24499.0	5502.138	31804.0	7180.418	
608	1218.0	222.83836	1.0	1.0	32468.0	6907.999	1.0	1.0	24484.0	5500.373	31828.0	7183.8877	
609	1213.0	221.30948	1.0	1.0	32467.0	6908.5146	1.0	1.0	24462.0	5497.9004	31856.0	7187.373	
610	1199.0	219.5126	1.0	1.0	32470.0	6908.805	1.0	1.0	24444.0	5495.6597	31885.0	7191.12	
611	1186.0	217.42903	1.0	1.0	32474.0	6909.413	1.0	1.0	24422.0	5493.121	31916.0	7195.1343	
612	1183.0	216.60106	1.0	1.0	32471.0	6909.176	1.0	1.0	24399.0	5490.61	31945.0	7198.7114	
613	1174.0	214.90944	1.0	1.0	32472.0	6909.754	1.0	1.0	24374.0	5487.8057	31978.0	7202.629	
614	1161.0	212.38869	1.0	1.0	32473.0	6910.248	1.0	1.0	24356.0	5485.677	32008.0	7206.7856	
615	1146.0	209.63936	1.0	1.0	32477.0	6911.3203	1.0	1.0	24342.0	5483.696	32033.0	7210.444	
616	1135.0	207.23625	1.0	1.0	32477.0	6911.16	1.0	1.0	24327.0	5482.279	32059.0	7214.4243	
617	1126.0	205.15788	1.0	1.0	32481.0	6912.3643	1.0	1.0	24306.0	5480.0264	32085.0	7217.549	
618	1117.0	203.27992	1.0	1.0	32482.0	6912.612	1.0	1.0	24290.0	5478.587	32109.0	7220.6196	
619	1105.0	201.71759	1.0	1.0	32483.0	6912.6025	1.0	1.0	24275.0	5476.9326	32135.0	7223.846	
620	1093.0	199.32938	1.0	1.0	32486.0	6913.4243	1.0	1.0	24255.0	5474.741	32164.0	7227.6016	
621	1080.0	196.03442	1.0	1.0	32485.0	6913.7627	1.0	1.0	24231.0	5471.49	32202.0	7233.809	
622	1069.0	194.27647	1.0	1.0	32487.0	6914.1167	1.0	1.0	24213.0	5469.5127	32229.0	7237.1904	
623	1059.0	192.17601	1.0	1.0	32490.0	6914.6323	1.0	1.0	24195.0	5467.5254	32254.0	7240.7617	
624	1053.0	191.24152	1.0	1.0	32490.0	6914.631	1.0	1.0	24176.0	5465.3696	32279.0	7243.853	
625	1035.0	187.5266	1.0	1.0	32492.0	6915.2285	1.0	1.0	24169.0	5465.441	32302.0	7246.9	
626	1027.0	185.94176	1.0	1.0	32492.0	6915.1997	1.0	1.0	24154.0	5464.045	32325.0	7249.91	
627	1016.0	184.22148	1.0	1.0	32494.0	6915.352	1.0	1.0	24137.0	5462.232	32351.0	7253.2915	
628	1001.0	181.43253	1.0	1.0	32494.0	6915.4194	1.0	1.0	24124.0	5460.8945	32379.0	7257.3496	
629	992.0	180.33913	1.0	1.0	32493.0	6915.0938	1.0	1.0	24110.0	5459.2427	32403.0	7260.422	
630	981.0	178.18549	1.0	1.0	32494.0	6915.295	1.0	1.0	24091.0	5456.6226	32432.0	7264.9946	
631	973.0	177.14207	1.0	1.0	32492.0	6914.8394	1.0	1.0	24069.0	5454.0806	32464.0	7269.034	
632	964.0	175.44255	1.0	1.0	32489.0	6914.241	1.0	1.0	24053.0	5451.6226	32492.0	7273.79	
633	955.0	173.54124	1.0	1.0	32487.0	6914.259	1.0	1.0	24040.0	5449.942	32516.0	7277.3555	
634	944.0	171.14471	1.0	1.0	32487.0	6914.1064	1.0	1.0	24026.0	5448.509	32541.0	7281.3374	
635	939.0	170.18806	1.0	1.0	32480.0	6913.0503	1.0	1.0	24013.0	5447.006	32566.0	7284.854	
636	929.0	168.39284	1.0	1.0	32479.0	6912.9653	1.0	1.0	23995.0	5444.2993	32595.0	7289.44	
637	922.0	167.21455	1.0	1.0	32475.0	6912.1055	1.0	1.0	23979.0	5442.626	32622.0	7293.1514	
638	912.0	165.62872	1.0	1.0	32471.0	6911.1387	1.0	1.0	23962.0	5440.4214	32653.0	7297.91	
639	908.0	164.93283	1.0	1.0	32469.0	6910.9565	1.0	1.0	23945.0	5438.3105	32676.0	7300.897	
640	902.0	163.60062	1.0	1.0	32462.0	6909.78	1.0	1.0	23931.0	5436.6655	32703.0	7305.0513	
641	894.0	162.31337	1.0	1.0	32460.0	6909.187	1.0	1.0	23913.0	5434.2944	32731.0	7309.3022	
642	888.0	160.99193	1.0	1.0	32456.0	6908.449	1.0	1.0	23894.0	5432.124	32760.0	7313.5327	
643	874.0	158.93639	1.0	1.0	32453.0	6907.3784	1.0	1.0	23877.0	5430.6304	32794.0	7318.1533	
644	865.0	157.30734	1.0	1.0	32447.0	6906.1064	1.0	1.0	23862.0	5429.5513	32824.0	7322.131	
645	859.0	156.12848	1.0	1.0	32446.0	6906.009	1.0	1.0	23842.0	5427.2095	32851.0	7325.748	
646	851.0	154.92982	1.0	1.0	32446.0	6905.9453	1.0	1.0	23826.0	5424.893	32875.0	7329.3286	
647	840.0	152.49416	1.0	1.0	32443.0	6905.2686	1.0	1.0	23808.0	5423.364	32907.0	7333.9697	
648	834.0	151.82018	1.0	1.0	32442.0	6904.7915	1.0	1.0	23791.0	5421.6333	32931.0	7336.852	
649	821.0	149.3818	1.0	1.0	32439.0	6904.264	1.0	1.0	23777.0	5420.335	32961.0	7341.1167	
650	814.0	147.79962	1.0	1.0	32437.0	6904.1694	1.0	1.0	23759.0	5418.3223	32988.0	7344.8047	
651	810.0	147.00711	1.0	1.0	32433.0	6903.3975	1.0	1.0	23740.0	5416.0317	33015.0	7348.66	
652	803.0	145.76251	1.0	1.0	32428.0	6902.333	1.0	1.0	23725.0	5414.741	33042.0	7352.2607	
653	796.0	143.8002	1.0	1.0	32427.0	6902.6113	1.0	1.0	23708.0	5413.184	33067.0	7355.5024	
654	790.0	143.30498	1.0	1.0	32424.0	6901.506	1.0	1.0	23692.0	5411.1157	33092.0	7359.173	
655	783.0	142.19554	1.0	1.0	32425.0	6901.276	1.0	1.0	23675.0	5409.5083	33115.0	7362.1196	
656	766.0	138.92987	1.0	1.0	32429.0	6902.6265	1.0	1.0	23658.0	5407.7876	33145.0	7365.7593	
657	762.0	138.33723	1.0	1.0	32427.0	6902.1475	1.0	1.0	23640.0	5405.462	33169.0	7369.1553	
658	755.0	136.99402	1.0	1.0	32421.0	6901.3184	1.0	1.0	23626.0	5404.267	33196.0	7372.5215	
659	748.0	135.98276	1.0	1.0	32419.0	6900.4976	1.0	1.0	23608.0	5402.326	33223.0	7376.294	
660	740.0	134.29536	1.0	1.0	32420.0	6900.938	1.0	1.0	23588.0	5399.691	33250.0	7380.176	
661	734.0	133.56145	1.0	1.0	32418.0	6899.834	1.0	1.0	23572.0	5398.276	33274.0	7383.4287	
662	727.0	132.73836	1.0	1.0	32415.0	6898.6953	1.0	1.0	23553.0	5395.95	33303.0	7387.716	
663	717.0	130.43361	1.0	1.0	32408.0	6897.4277	1.0	1.0	23537.0	5393.942	33336.0	7393.2983	
664	712.0	129.44005	1.0	1.0	32406.0	6896.8677	1.0	1.0	23520.0	5392.532	33360.0	7396.262	
665	707.0	128.84917	1.0	1.0	32403.0	6895.7993	1.0	1.0	23503.0	5390.2456	33385.0	7400.2085	
666	698.0	126.96296	1.0	1.0	32400.0	6895.0527	1.0	1.0	23491.0	5389.273	33409.0	7403.8145	
667	691.0	125.4426	1.0	1.0	32393.0	6893.618	1.0	1.0	23481.0	5388.83	33433.0	7407.213	
668	684.0	123.7871	1.0	1.0	32389.0	6892.79	1.0	1.0	23467.0	5388.0005	33458.0	7410.5244	
669	678.0	122.48079	1.0	1.0	32385.0	6891.8784	1.0	1.0	23451.0	5386.5894	33484.0	7414.151	
670	666.0	120.114815	1.0	1.0	32381.0	6890.8223	1.0	1.0	23437.0	5385.12	33514.0	7419.044	
671	658.0	118.80245	1.0	1.0	32379.0	6889.937	1.0	1.0	23422.0	5383.9546	33539.0	7422.4087	
672	655.0	118.459274	1.0	1.0	32374.0	6888.711	1.0	1.0	23409.0	5382.1704	33560.0	7425.762	
673	648.0	116.937035	1.0	1.0	32373.0	6888.4116	1.0	1.0	23394.0	5380.7676	33583.0	7428.9873	
674	641.0	115.80929	1.0	1.0	32368.0	6887.232	1.0	1.0	23384.0	5380.1016	33605.0	7431.962	
675	634.0	114.48089	1.0	1.0	32361.0	6886.008	1.0	1.0	23367.0	5378.7773	33636.0	7435.84	
676	622.0	112.37482	1.0	1.0	32348.0	6883.5674	1.0	1.0	23358.0	5378.048	33670.0	7441.114	
677	617.0	111.21073	1.0	1.0	32339.0	6882.0117	1.0	1.0	23345.0	5376.9014	33697.0	7444.9805	
678	609.0	109.90398	1.0	1.0	32331.0	6880.7217	1.0	1.0	23331.0	5375.5337	33727.0	7448.947	
679	602.0	108.9216	1.0	1.0	32324.0	6879.1094	1.0	1.0	23320.0	5374.5537	33752.0	7452.5215	
680	597.0	107.945854	1.0	1.0	32317.0	6877.589	1.0	1.0	23308.0	5373.5527	33776.0	7456.0195	
681	594.0	107.423805	1.0	1.0	32311.0	6876.3027	1.0	1.0	23297.0	5372.678	33796.0	7458.702	
682	588.0	106.25314	1.0	1.0	32307.0	6875.5547	1.0	1.0	23282.0	5371.157	33821.0	7462.144	
683	580.0	105.20486	1.0	1.0	32305.0	6874.683	1.0	1.0	23274.0	5370.497	33839.0	7464.723	
684	575.0	104.21532	1.0	1.0	32300.0	6873.281	1.0	1.0	23258.0	5369.2246	33865.0	7468.388	
685	569.0	103.32122	1.0	1.0	32297.0	6872.2163	1.0	1.0	23241.0	5367.445	33891.0	7472.1255	
686	557.0	101.43998	1.0	1.0	32293.0	6871.0474	1.0	1.0	23223.0	5365.735	33925.0	7476.886	
687	554.0	100.82687	1.0	1.0	32283.0	6868.631	1.0	1.0	23207.0	5364.8047	33954.0	7480.846	
688	549.0	99.96372	1.0	1.0	32272.0	6865.92	1.0	1.0	23194.0	5363.256	33983.0	7485.9683	
689	547.0	99.731995	1.0	1.0	32263.0	6863.6953	1.0	1.0	23178.0	5361.8003	34010.0	7489.8813	
690	543.0	98.98915	1.0	1.0	32257.0	6862.048	1.0	1.0	23162.0	5360.4736	34036.0	7493.5986	
691	538.0	98.33381	1.0	1.0	32249.0	6859.7236	1.0	1.0	23144.0	5358.446	34067.0	7498.609	
692	534.0	97.70301	1.0	1.0	32244.0	6858.0977	1.0	1.0	23127.0	5356.5103	34093.0	7502.801	
693	530.0	96.36608	1.0	1.0	32238.0	6856.482	1.0	1.0	23108.0	5354.472	34122.0	7507.7935	
694	528.0	96.11443	1.0	1.0	32227.0	6853.63	1.0	1.0	23087.0	5352.102	34156.0	7513.2666	
695	521.0	95.26575	1.0	1.0	32221.0	6851.558	1.0	1.0	23069.0	5349.671	34187.0	7518.6196	
696	517.0	94.582664	1.0	1.0	32217.0	6850.182	1.0	1.0	23046.0	5346.8623	34218.0	7523.4854	
697	512.0	93.33438	1.0	1.0	32213.0	6848.9014	1.0	1.0	23025.0	5343.876	34248.0	7529.001	
698	507.0	92.49528	1.0	1.0	32207.0	6847.098	1.0	1.0	23011.0	5341.987	34273.0	7533.532	
699	503.0	91.36903	1.0	1.0	32200.0	6845.067	1.0	1.0	22992.0	5339.4995	34303.0	7539.175	
700	495.0	89.98849	1.0	1.0	32197.0	6843.529	1.0	1.0	22978.0	5337.575	34328.0	7544.015	
701	491.0	89.02809	1.0	1.0	32191.0	6841.888	1.0	1.0	22963.0	5335.871	34353.0	7548.32	
702	482.0	87.47076	1.0	1.0	32189.0	6840.8696	1.0	1.0	22947.0	5334.4805	34380.0	7552.2837	
703	477.0	86.21227	1.0	1.0	32187.0	6840.2515	1.0	1.0	22923.0	5331.3037	34411.0	7557.3374	
704	472.0	85.67762	1.0	1.0	32182.0	6838.5107	1.0	1.0	22908.0	5329.039	34436.0	7561.8794	
705	470.0	85.476006	1.0	1.0	32177.0	6837.267	1.0	1.0	22881.0	5325.2573	34470.0	7567.108	
706	463.0	84.31736	1.0	1.0	32180.0	6837.6733	1.0	1.0	22863.0	5323.4795	34492.0	7569.6387	
707	459.0	83.995766	1.0	1.0	32177.0	6836.2485	1.0	1.0	22845.0	5320.868	34517.0	7573.996	
708	453.0	82.74895	1.0	1.0	32176.0	6835.6724	1.0	1.0	22822.0	5317.622	34547.0	7579.066	
709	450.0	81.96984	1.0	1.0	32171.0	6834.0273	1.0	1.0	22804.0	5314.788	34573.0	7584.3237	
710	448.0	81.49104	1.0	1.0	32166.0	6832.383	1.0	1.0	22785.0	5312.5825	34599.0	7588.6543	
711	445.0	80.95694	1.0	1.0	32158.0	6830.079	1.0	1.0	22767.0	5310.015	34628.0	7594.0596	
712	439.0	80.00808	1.0	1.0	32155.0	6828.728	1.0	1.0	22749.0	5306.5015	34655.0	7599.874	
713	436.0	79.44048	1.0	1.0	32153.0	6827.785	1.0	1.0	22734.0	5304.778	34675.0	7603.109	
714	435.0	79.13605	1.0	1.0	32152.0	6827.456	1.0	1.0	22710.0	5301.1855	34701.0	7607.3335	
715	432.0	78.21162	1.0	1.0	32147.0	6826.0347	1.0	1.0	22691.0	5298.119	34728.0	7612.743	
716	430.0	77.78319	1.0	1.0	32139.0	6823.6514	1.0	1.0	22673.0	5295.448	34756.0	7618.227	
717	427.0	77.240845	1.0	1.0	32136.0	6822.7754	1.0	1.0	22655.0	5293.737	34780.0	7621.3555	
718	424.0	76.73217	1.0	1.0	32129.0	6820.5166	1.0	1.0	22634.0	5290.7656	34811.0	7627.094	
