SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 20
recruit_likeliness = 0.5
defeat_likeliness = 0.001
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	NATION 10 SIZE	NATION 10 RESOURCES	NATION 11 SIZE	NATION 11 RESOURCES	NATION 12 SIZE	NATION 12 RESOURCES	NATION 13 SIZE	NATION 13 RESOURCES	NATION 14 SIZE	NATION 14 RESOURCES	NATION 15 SIZE	NATION 15 RESOURCES	NATION 16 SIZE	NATION 16 RESOURCES	NATION 17 SIZE	NATION 17 RESOURCES	NATION 18 SIZE	NATION 18 RESOURCES	NATION 19 SIZE	NATION 19 RESOURCES	
425	180.0	33.84128	3043.0	597.8821	15619.0	3355.994	16214.0	4019.0215	19797.0	4530.318	12965.0	3243.2725	3504.0	717.3879	6942.0	1702.9852	13886.0	3213.687	17370.0	3800.8794	7938.0	1847.9099	10106.0	2340.5142	22683.0	5345.232	8123.0	1862.2035	12288.0	2505.396	9167.0	1911.6298	14886.0	3116.3284	18996.0	4692.614	8861.0	2165.4873	1644.0	362.1836	6188.0	1390.9427	
426	178.0	37.215942	3044.0	597.9965	15622.0	3356.0984	16227.0	4020.6582	19800.0	4530.796	12965.0	3243.2725	3504.0	717.4627	6942.0	1702.9178	13887.0	3213.9038	17378.0	3802.7407	7936.0	1847.3251	10108.0	2340.6692	22672.0	5341.91	8122.0	1861.7454	12280.0	2503.2988	9165.0	1911.2157	14884.0	3116.1067	18996.0	4692.614	8859.0	2165.3916	1642.0	361.5534	6189.0	1390.8153	
427	176.0	38.594254	3043.0	597.88544	15623.0	3355.424	16229.0	4020.187	19802.0	4531.139	12965.0	3243.2554	3504.0	717.82855	6941.0	1702.8165	13885.0	3213.256	17376.0	3802.3687	7936.0	1847.1777	10106.0	2339.685	22672.0	5342.5645	8118.0	1860.3545	12285.0	2504.9658	9165.0	1911.3094	14886.0	3116.4165	18995.0	4692.3213	8859.0	2164.7292	1644.0	362.2839	6190.0	1391.1461	
428	169.0	34.788254	3044.0	597.9965	15625.0	3356.4497	16230.0	4021.373	19800.0	4530.5425	12962.0	3242.4326	3497.0	716.6324	6943.0	1703.0355	13885.0	3213.4187	17376.0	3802.4282	7939.0	1848.2203	10109.0	2340.723	22675.0	5343.5103	8118.0	1860.8519	12289.0	2505.4404	9164.0	1911.0089	14891.0	3116.622	18995.0	4692.3213	8856.0	2164.8142	1645.0	362.6553	6188.0	1390.4435	
429	188.0	37.92502	3042.0	597.72296	15623.0	3356.481	16224.0	4020.5317	19798.0	4529.8457	12960.0	3242.6724	3499.0	716.36017	6941.0	1702.6719	13883.0	3213.5789	17375.0	3802.587	7936.0	1847.3501	10111.0	2341.3472	22673.0	5343.2246	8115.0	1859.8741	12287.0	2505.0378	9167.0	1911.5807	14886.0	3114.9792	18995.0	4692.395	8860.0	2165.5674	1647.0	363.207	6190.0	1390.7701	
430	224.0	47.910023	3043.0	597.87134	15621.0	3355.5684	16231.0	4020.9343	19798.0	4529.6934	12951.0	3241.066	3501.0	717.3078	6942.0	1702.9208	13872.0	3211.702	17374.0	3801.8496	7938.0	1847.9985	10106.0	2339.9614	22670.0	5342.7705	8115.0	1859.5024	12282.0	2504.1628	9165.0	1911.2384	14888.0	3115.5134	18995.0	4692.395	8856.0	2163.8774	1647.0	363.207	6181.0	1388.2594	
431	236.0	48.999416	3043.0	597.87134	15612.0	3353.5857	16230.0	4021.6863	19801.0	4530.1797	12948.0	3241.0942	3496.0	715.9717	6944.0	1703.1608	13872.0	3211.5225	17374.0	3802.3938	7936.0	1847.2041	10109.0	2341.5212	22664.0	5341.432	8119.0	1861.066	12284.0	2504.2937	9169.0	1911.8632	14878.0	3112.9414	18996.0	4692.614	8857.0	2163.8147	1647.0	363.207	6185.0	1389.288	
432	225.0	43.085644	3042.0	597.7708	15612.0	3353.5393	16232.0	4021.1365	19806.0	4532.1626	12952.0	3241.768	3489.0	714.716	6942.0	1702.943	13868.0	3211.116	17381.0	3803.664	7940.0	1848.5088	10097.0	2340.011	22668.0	5342.2603	8122.0	1861.8151	12289.0	2505.474	9168.0	1911.6869	14874.0	3112.7688	18996.0	4692.614	8863.0	2165.298	1645.0	362.71954	6189.0	1390.6514	
433	213.0	42.531113	3038.0	596.983	15611.0	3353.1038	16235.0	4021.8113	19807.0	4531.9165	12953.0	3242.014	3491.0	715.34186	6941.0	1702.6737	13871.0	3212.0042	17378.0	3802.6145	7941.0	1848.8164	10105.0	2341.617	22671.0	5343.2993	8123.0	1862.1461	12289.0	2504.886	9163.0	1910.5621	14884.0	3113.79	18994.0	4691.9287	8856.0	2163.9917	1647.0	363.207	6189.0	1390.4731	
434	193.0	38.185284	3040.0	597.56165	15614.0	3354.1196	16231.0	4020.7253	19808.0	4532.854	12952.0	3241.741	3491.0	715.3033	6945.0	1703.2504	13877.0	3213.0898	17378.0	3802.8035	7940.0	1848.5916	10106.0	2341.4792	22678.0	5344.54	8117.0	1860.7799	12294.0	2505.3735	9167.0	1911.4269	14884.0	3114.7737	18993.0	4692.0215	8859.0	2164.566	1647.0	363.207	6186.0	1389.3173	
435	251.0	49.532223	3040.0	597.52313	15612.0	3354.4934	16231.0	4021.4822	19807.0	4532.4946	12956.0	3242.2983	3489.0	714.96265	6946.0	1703.3912	13877.0	3212.6614	17379.0	3802.2295	7916.0	1844.4729	10085.0	2338.5925	22684.0	5345.4775	8110.0	1858.3966	12295.0	2506.1294	9161.0	1910.2052	14886.0	3114.5015	18987.0	4690.5234	8856.0	2164.3416	1647.0	363.207	6185.0	1388.793	
436	248.0	49.805206	3036.0	596.97815	15616.0	3354.6636	16237.0	4021.9902	19808.0	4533.2793	12960.0	3242.7993	3484.0	714.2162	6942.0	1702.9678	13880.0	3213.334	17382.0	3802.855	7915.0	1843.9861	10083.0	2337.7107	22691.0	5346.921	8106.0	1857.4958	12296.0	2506.3962	9159.0	1909.6696	14884.0	3114.2258	18982.0	4689.0044	8862.0	2165.8474	1646.0	363.00427	6183.0	1388.561	
437	197.0	41.918015	3035.0	596.8205	15624.0	3356.0073	16239.0	4022.7886	19806.0	4532.6475	12961.0	3242.897	3488.0	714.82117	6944.0	1703.2378	13879.0	3213.278	17381.0	3802.5972	7923.0	1845.7322	10096.0	2339.7192	22695.0	5347.3604	8110.0	1857.9929	12297.0	2506.6882	9158.0	1909.2711	14882.0	3112.7517	18994.0	4693.0693	8864.0	2165.9353	1647.0	363.207	6180.0	1386.9717	
438	176.0	36.46117	3033.0	596.8062	15627.0	3356.6138	16238.0	4022.483	19807.0	4532.74	12960.0	3242.8071	3487.0	714.50037	6945.0	1703.3118	13878.0	3213.1106	17384.0	3803.3416	7923.0	1845.268	10106.0	2341.2432	22695.0	5347.5747	8110.0	1858.0964	12298.0	2506.9995	9159.0	1909.8505	14884.0	3113.2378	18988.0	4691.2285	8867.0	2166.909	1647.0	363.44348	6188.0	1389.6849	
439	174.0	39.62478	3037.0	597.23364	15620.0	3354.0176	16241.0	4023.103	19809.0	4533.0815	12961.0	3242.609	3490.0	715.2153	6946.0	1703.3749	13876.0	3212.608	17381.0	3802.7822	7926.0	1846.2347	10102.0	2340.1821	22696.0	5347.5044	8107.0	1857.243	12297.0	2506.6797	9160.0	1909.9318	14887.0	3113.9702	18991.0	4691.144	8865.0	2166.252	1647.0	363.44348	6187.0	1389.4781	
440	160.0	33.590286	3038.0	597.3668	15625.0	3355.838	16240.0	4022.6614	19811.0	4533.9717	12958.0	3242.0952	3488.0	714.92566	6947.0	1703.5231	13880.0	3213.238	17375.0	3802.057	7927.0	1846.2842	10108.0	2341.1636	22695.0	5347.1807	8110.0	1858.9106	12298.0	2507.1587	9161.0	1910.0638	14891.0	3115.7688	18987.0	4690.085	8864.0	2165.9338	1647.0	363.44348	6190.0	1390.4521	
441	163.0	37.76721	3037.0	597.25146	15622.0	3354.745	16244.0	4023.42	19809.0	4533.597	12965.0	3243.4146	3487.0	714.898	6947.0	1703.5231	13879.0	3213.0488	17381.0	3802.701	7927.0	1846.2081	10105.0	2340.163	22697.0	5347.8364	8107.0	1857.526	12294.0	2506.144	9162.0	1910.1437	14892.0	3114.884	18990.0	4690.821	8861.0	2165.4702	1647.0	363.44348	6184.0	1388.7067	
442	169.0	36.1057	3036.0	596.7977	15626.0	3356.1868	16240.0	4022.6558	19808.0	4533.4053	12964.0	3243.289	3483.0	714.2386	6945.0	1702.926	13877.0	3212.1465	17373.0	3801.4814	7929.0	1846.5524	10108.0	2340.7722	22702.0	5349.284	8108.0	1857.8853	12298.0	2507.3323	9161.0	1910.2313	14887.0	3114.34	18994.0	4692.502	8860.0	2165.2322	1647.0	363.44348	6185.0	1388.9031	
443	185.0	40.82097	3036.0	596.8099	15628.0	3357.1724	16237.0	4022.4177	19799.0	4532.347	12964.0	3243.0103	3482.0	714.1244	6941.0	1702.8658	13875.0	3210.953	17376.0	3801.3628	7929.0	1846.4333	10107.0	2340.4697	22707.0	5349.88	8105.0	1857.229	12296.0	2506.0002	9159.0	1909.6986	14892.0	3115.8308	18994.0	4691.784	8855.0	2164.088	1647.0	363.44348	6186.0	1388.9697	
444	170.0	38.44984	3037.0	597.2423	15623.0	3355.252	16233.0	4021.8572	19787.0	4530.3364	12965.0	3243.3896	3484.0	714.3888	6937.0	1701.5338	13880.0	3212.4045	17380.0	3801.6543	7930.0	1846.1475	10115.0	2341.9194	22710.0	5350.2837	8108.0	1857.9193	12300.0	2507.484	9152.0	1908.4718	14892.0	3115.1584	19002.0	4693.984	8861.0	2165.2449	1647.0	363.44348	6187.0	1389.1461	
445	166.0	37.908443	3036.0	596.43286	15628.0	3356.8523	16236.0	4022.3713	19788.0	4530.456	12963.0	3243.125	3482.0	713.82745	6932.0	1700.6033	13880.0	3212.7668	17383.0	3802.0808	7931.0	1846.3694	10114.0	2342.005	22709.0	5350.0366	8109.0	1858.0314	12301.0	2507.4893	9155.0	1909.1183	14893.0	3114.8828	19001.0	4693.843	8861.0	2164.6367	1646.0	363.32703	6186.0	1389.5463	
446	200.0	43.499676	3037.0	597.22595	15629.0	3357.6118	16233.0	4022.048	19782.0	4527.7104	12961.0	3242.7563	3480.0	713.25214	6928.0	1701.1127	13879.0	3212.77	17381.0	3801.8394	7931.0	1846.5273	10116.0	2342.6633	22711.0	5350.592	8111.0	1858.432	12297.0	2506.166	9155.0	1909.0736	14892.0	3115.4023	18981.0	4688.62	8863.0	2165.2354	1647.0	363.44348	6186.0	1389.7294	
447	250.0	55.709526	3038.0	597.33453	15625.0	3356.3909	16233.0	4022.048	19780.0	4527.7266	12963.0	3242.8738	3476.0	712.83386	6911.0	1696.9932	13881.0	3213.4695	17383.0	3802.8909	7927.0	1845.9551	10115.0	2341.1216	22712.0	5350.826	8103.0	1855.5461	12293.0	2505.7446	9156.0	1909.088	14895.0	3116.654	18967.0	4686.1045	8866.0	2166.0598	1644.0	362.56427	6182.0	1387.7769	
448	219.0	45.673706	3028.0	596.5176	15625.0	3356.1746	16235.0	4022.3723	19784.0	4528.523	12964.0	3242.9612	3478.0	712.8973	6913.0	1698.2009	13881.0	3213.2327	17386.0	3803.8013	7927.0	1845.9191	10119.0	2342.4421	22715.0	5351.1914	8100.0	1855.0256	12298.0	2506.5598	9159.0	1909.619	14898.0	3117.314	18971.0	4688.3115	8867.0	2166.1562	1646.0	363.1984	6187.0	1389.6189	
449	229.0	46.516323	3029.0	596.68176	15623.0	3356.0754	16228.0	4020.9163	19787.0	4529.6265	12964.0	3242.9922	3479.0	712.9152	6913.0	1698.5243	13883.0	3213.3057	17382.0	3802.833	7928.0	1846.0353	10116.0	2341.5964	22713.0	5350.799	8104.0	1856.7051	12299.0	2506.9673	9159.0	1909.7098	14893.0	3116.5627	18974.0	4688.604	8865.0	2165.6123	1645.0	363.03894	6187.0	1389.6943	
450	189.0	40.677883	3027.0	596.4043	15626.0	3356.4753	16232.0	4021.5872	19786.0	4528.9634	12964.0	3242.8057	3479.0	713.137	6912.0	1698.0947	13884.0	3213.6084	17383.0	3802.8687	7930.0	1846.668	10119.0	2342.372	22719.0	5352.1333	8105.0	1856.8673	12299.0	2506.5322	9157.0	1909.1823	14899.0	3117.455	18988.0	4690.3896	8867.0	2165.9646	1647.0	363.40744	6188.0	1390.1152	
451	208.0	44.00458	3023.0	595.69257	15626.0	3356.6143	16231.0	4021.2698	19793.0	4529.881	12962.0	3242.0664	3478.0	713.00604	6911.0	1697.5637	13884.0	3213.5862	17375.0	3801.7476	7929.0	1846.3273	10120.0	2342.1658	22719.0	5352.15	8102.0	1855.9575	12300.0	2507.2825	9154.0	1908.662	14893.0	3116.2427	18991.0	4692.066	8865.0	2165.62	1647.0	363.40744	6189.0	1390.397	
452	216.0	47.72198	3024.0	595.68134	15619.0	3355.0063	16232.0	4020.6304	19796.0	4530.788	12960.0	3241.8481	3477.0	712.79877	6911.0	1697.1758	13883.0	3213.5176	17384.0	3803.529	7929.0	1846.3945	10119.0	2342.047	22716.0	5350.988	8097.0	1854.6918	12296.0	2505.862	9152.0	1908.3959	14891.0	3115.649	18992.0	4691.719	8864.0	2165.5234	1649.0	363.86685	6193.0	1391.8784	
453	170.0	39.141006	3030.0	596.6534	15627.0	3356.7756	16234.0	4021.6248	19801.0	4532.0874	12958.0	3241.1064	3477.0	712.79877	6915.0	1698.4744	13885.0	3213.8152	17383.0	3803.4087	7930.0	1846.6892	10111.0	2339.0884	22718.0	5351.377	8097.0	1854.5667	12296.0	2505.3223	9154.0	1908.7269	14894.0	3116.2307	19004.0	4694.112	8872.0	2167.1865	1649.0	363.86685	6195.0	1392.6594	
454	167.0	34.904907	3030.0	596.6772	15628.0	3356.9788	16235.0	4021.7488	19801.0	4531.874	12958.0	3241.7344	3475.0	712.32916	6918.0	1698.9601	13881.0	3212.8398	17389.0	3804.6602	7930.0	1846.1953	10115.0	2341.3496	22716.0	5351.1357	8100.0	1855.6202	12298.0	2505.8174	9151.0	1908.349	14887.0	3114.809	19011.0	4697.023	8869.0	2166.8179	1649.0	363.86685	6192.0	1392.0162	
455	171.0	37.50566	3029.0	596.6135	15626.0	3356.7004	16233.0	4021.2278	19806.0	4532.5054	12958.0	3241.891	3475.0	712.4986	6917.0	1698.7506	13882.0	3213.3394	17387.0	3804.0488	7932.0	1846.8862	10117.0	2341.7725	22718.0	5351.8716	8095.0	1853.7944	12295.0	2504.8896	9147.0	1907.8041	14890.0	3115.5444	19015.0	4697.0547	8865.0	2165.383	1650.0	364.02878	6192.0	1391.5992	
456	150.0	34.150734	3025.0	595.95575	15625.0	3356.609	16235.0	4021.7073	19810.0	4533.3135	12955.0	3241.3586	3469.0	710.83624	6924.0	1700.1422	13884.0	3213.5337	17392.0	3805.1226	7932.0	1846.9031	10114.0	2341.1821	22718.0	5351.9834	8096.0	1854.0787	12298.0	2505.3162	9150.0	1908.1625	14893.0	3115.9407	19022.0	4698.6353	8869.0	2166.225	1649.0	363.63803	6190.0	1390.9159	
457	164.0	38.584465	3025.0	595.953	15625.0	3356.687	16239.0	4022.8687	19791.0	4528.2915	12961.0	3242.5918	3468.0	710.7891	6920.0	1699.782	13883.0	3213.1882	17391.0	3804.6328	7932.0	1846.8169	10114.0	2340.5835	22720.0	5352.2476	8091.0	1852.4061	12297.0	2505.208	9151.0	1908.4026	14887.0	3115.16	19024.0	4698.6094	8873.0	2166.9294	1651.0	364.317	6193.0	1391.6599	
458	165.0	41.11107	3028.0	596.24097	15625.0	3356.6494	16236.0	4021.9912	19796.0	4528.6333	12954.0	3241.4343	3468.0	711.13324	6922.0	1699.8729	13881.0	3212.7583	17393.0	3805.1672	7928.0	1845.4968	10114.0	2341.1013	22724.0	5353.193	8084.0	1849.5535	12297.0	2505.6978	9150.0	1908.059	14888.0	3115.6838	19032.0	4700.0244	8870.0	2166.0134	1650.0	363.91614	6195.0	1391.9774	
459	139.0	30.155222	3029.0	596.35516	15628.0	3357.0627	16236.0	4022.1655	19807.0	4532.423	12954.0	3241.641	3468.0	711.15094	6922.0	1700.0096	13882.0	3213.2156	17389.0	3804.575	7932.0	1846.9935	10115.0	2341.481	22725.0	5353.0	8096.0	1854.3829	12293.0	2504.0767	9150.0	1908.0494	14886.0	3115.1335	19037.0	4701.753	8869.0	2166.5146	1650.0	363.91614	6193.0	1391.655	
460	138.0	31.171679	3028.0	596.2194	15624.0	3356.3462	16231.0	4021.1782	19810.0	4532.4863	12957.0	3241.863	3466.0	710.7214	6923.0	1699.6362	13882.0	3213.0264	17393.0	3805.7227	7930.0	1846.5106	10116.0	2341.5002	22726.0	5353.622	8095.0	1854.3607	12294.0	2505.0242	9150.0	1908.0834	14890.0	3115.8044	19037.0	4701.4688	8870.0	2166.1772	1649.0	363.69846	6191.0	1391.0858	
461	131.0	32.32751	3029.0	596.3107	15626.0	3356.708	16234.0	4021.6436	19813.0	4532.748	12952.0	3239.721	3466.0	710.9654	6924.0	1700.1765	13883.0	3213.556	17393.0	3805.3057	7934.0	1847.5618	10115.0	2341.364	22725.0	5353.324	8091.0	1852.998	12288.0	2502.1406	9150.0	1908.0253	14893.0	3116.5173	19040.0	4702.174	8870.0	2166.4211	1650.0	363.91614	6193.0	1391.8031	
462	115.0	25.7238	3029.0	596.2721	15631.0	3358.1501	16236.0	4022.2205	19815.0	4533.954	12949.0	3239.053	3466.0	710.70355	6923.0	1700.0055	13883.0	3213.677	17398.0	3806.778	7935.0	1847.9626	10120.0	2342.7273	22728.0	5354.1255	8088.0	1852.1346	12291.0	2502.906	9148.0	1907.733	14891.0	3116.4531	19041.0	4702.8174	8867.0	2165.7922	1651.0	364.26227	6195.0	1392.2566	
463	115.0	23.716476	3029.0	596.2721	15632.0	3358.422	16237.0	4022.4163	19815.0	4534.225	12948.0	3239.9995	3466.0	710.70355	6925.0	1700.3213	13879.0	3212.0066	17394.0	3805.8674	7933.0	1847.0942	10119.0	2342.3716	22728.0	5354.377	8094.0	1853.7185	12288.0	2503.1885	9145.0	1907.1992	14897.0	3117.6387	19045.0	4703.67	8865.0	2165.6528	1651.0	364.26227	6195.0	1392.5851	
464	122.0	25.861607	3028.0	596.1424	15623.0	3356.254	16232.0	4020.9834	19817.0	4534.5127	12951.0	3240.145	3464.0	710.43207	6924.0	1700.1841	13883.0	3213.204	17394.0	3806.0461	7934.0	1847.4121	10115.0	2341.8057	22729.0	5354.815	8096.0	1854.1481	12282.0	2501.0696	9148.0	1907.9203	14900.0	3118.3271	19045.0	4703.492	8866.0	2165.9446	1651.0	364.26227	6196.0	1392.7465	
465	134.0	27.88627	3029.0	596.2721	15626.0	3356.743	16227.0	4019.7168	19818.0	4534.734	12951.0	3240.3127	3465.0	710.57	6925.0	1700.3213	13883.0	3213.2568	17393.0	3806.0461	7933.0	1847.2787	10117.0	2342.2437	22730.0	5354.8833	8095.0	1853.855	12284.0	2501.694	9146.0	1907.6945	14896.0	3117.8108	19046.0	4703.858	8858.0	2164.741	1651.0	364.26227	6193.0	1391.5286	
466	139.0	28.510307	3028.0	595.9547	15621.0	3355.2297	16232.0	4020.8772	19816.0	4534.2627	12953.0	3241.207	3465.0	710.54	6918.0	1699.5576	13884.0	3213.5503	17392.0	3805.6365	7935.0	1847.6978	10118.0	2342.3374	22729.0	5354.7407	8093.0	1853.2284	12286.0	2502.177	9148.0	1907.991	14894.0	3117.1655	19043.0	4703.3843	8865.0	2165.742	1650.0	364.11853	6191.0	1391.8015	
467	127.0	26.260925	3028.0	596.18225	15618.0	3354.9172	16233.0	4021.2778	19821.0	4535.3496	12948.0	3240.019	3465.0	710.5644	6921.0	1700.0052	13884.0	3213.5564	17391.0	3805.47	7936.0	1848.0178	10120.0	2343.0627	22734.0	5356.1636	8088.0	1851.8112	12290.0	2503.1064	9150.0	1908.2406	14889.0	3115.8213	19048.0	4704.3306	8869.0	2166.498	1651.0	364.26227	6189.0	1390.7925	
468	121.0	24.100948	3023.0	595.0125	15625.0	3356.8918	16233.0	4021.3518	19819.0	4534.9966	12947.0	3240.3416	3466.0	710.7093	6917.0	1699.1423	13882.0	3213.3254	17394.0	3805.7637	7933.0	1847.595	10119.0	2342.7893	22733.0	5355.6875	8094.0	1853.7087	12291.0	2503.18	9150.0	1908.2406	14892.0	3116.1914	19050.0	4704.7993	8870.0	2166.9304	1651.0	364.26227	6190.0	1390.6897	
469	118.0	24.487556	3024.0	595.0706	15626.0	3356.9219	16230.0	4020.4958	19819.0	4535.1753	12951.0	3240.8745	3466.0	710.7093	6919.0	1699.6273	13882.0	3213.0566	17390.0	3804.7808	7933.0	1847.3513	10120.0	2342.865	22733.0	5355.7095	8095.0	1853.8026	12290.0	2502.836	9147.0	1907.9181	14895.0	3117.088	19051.0	4704.8843	8868.0	2166.746	1651.0	364.26227	6192.0	1391.0465	
470	109.0	23.925175	3025.0	595.414	15630.0	3357.7224	16232.0	4021.0293	19819.0	4534.824	12949.0	3240.4395	3464.0	710.3819	6919.0	1699.2935	13885.0	3213.6296	17392.0	3805.075	7933.0	1847.5002	10116.0	2342.4321	22733.0	5355.706	8095.0	1854.2178	12285.0	2501.948	9148.0	1908.0092	14898.0	3117.54	19049.0	4704.045	8874.0	2167.16	1651.0	364.26227	6194.0	1391.1543	
471	109.0	24.946245	3026.0	595.79034	15632.0	3358.366	16236.0	4022.0122	19820.0	4535.052	12954.0	3241.378	3466.0	710.7093	6921.0	1699.7808	13884.0	3213.7686	17393.0	3805.037	7931.0	1847.373	10119.0	2342.9712	22731.0	5355.0127	8095.0	1854.2463	12283.0	2500.669	9145.0	1907.462	14898.0	3117.3457	19045.0	4702.8604	8868.0	2165.7366	1651.0	364.26227	6193.0	1390.9305	
472	120.0	24.618904	3026.0	595.79034	15631.0	3358.1477	16234.0	4021.2566	19818.0	4534.3735	12942.0	3238.7158	3465.0	710.61285	6920.0	1699.7926	13884.0	3213.8162	17386.0	3803.9001	7931.0	1847.5125	10119.0	2342.9521	22735.0	5356.2534	8095.0	1854.4227	12286.0	2502.3582	9146.0	1907.5929	14898.0	3116.8022	19054.0	4705.1006	8870.0	2166.4238	1650.0	364.13126	6190.0	1391.1359	
473	107.0	21.670582	3025.0	595.6901	15632.0	3358.4326	16235.0	4021.6772	19818.0	4534.3257	12954.0	3240.7644	3464.0	710.5002	6919.0	1699.6669	13882.0	3213.7837	17392.0	3805.3044	7928.0	1847.186	10116.0	2342.4824	22730.0	5354.61	8094.0	1854.1952	12289.0	2502.3494	9143.0	1907.1075	14900.0	3117.54	19059.0	4706.4004	8871.0	2166.6353	1650.0	364.13126	6192.0	1391.2576	
474	108.0	23.790274	3023.0	595.2884	15629.0	3357.8774	16234.0	4021.253	19818.0	4533.611	12948.0	3239.4253	3460.0	709.1313	6916.0	1699.2239	13884.0	3213.9548	17395.0	3805.9653	7931.0	1847.5952	10119.0	2342.8904	22735.0	5356.48	8097.0	1854.5057	12293.0	2503.6482	9149.0	1908.0419	14891.0	3114.4485	19057.0	4706.323	8869.0	2166.1694	1651.0	364.26227	6193.0	1391.8243	
475	93.0	18.63448	3020.0	594.83856	15627.0	3357.3403	16235.0	4021.5417	19821.0	4534.781	12951.0	3240.5083	3460.0	709.90027	6920.0	1699.9808	13886.0	3214.0544	17396.0	3806.2285	7930.0	1847.1514	10119.0	2342.8525	22733.0	5356.103	8098.0	1855.0645	12297.0	2504.8022	9148.0	1907.9171	14893.0	3115.4338	19061.0	4706.94	8871.0	2166.4553	1651.0	364.02316	6190.0	1391.159	
476	94.0	20.722603	3020.0	594.81903	15627.0	3357.1804	16236.0	4021.728	19820.0	4533.9497	12950.0	3239.2104	3459.0	709.50793	6921.0	1700.1084	13884.0	3213.789	17395.0	3806.0544	7930.0	1847.331	10120.0	2343.032	22735.0	5356.2837	8100.0	1855.27	12297.0	2504.9668	9146.0	1907.4291	14902.0	3117.458	19058.0	4706.423	8864.0	2165.2595	1652.0	364.42746	6190.0	1390.7583	
477	94.0	19.104836	3021.0	595.11084	15628.0	3357.526	16235.0	4021.8113	19819.0	4533.8813	12951.0	3239.6816	3460.0	709.7558	6922.0	1700.3534	13885.0	3213.841	17395.0	3805.6936	7930.0	1847.2019	10121.0	2343.1074	22736.0	5356.326	8100.0	1855.8352	12296.0	2504.8953	9148.0	1907.899	14897.0	3116.653	19059.0	4706.946	8862.0	2165.076	1651.0	364.18982	6190.0	1390.8192	
478	104.0	19.667004	3021.0	595.11084	15626.0	3357.5156	16232.0	4021.1753	19821.0	4535.2583	12952.0	3240.3013	3459.0	709.6695	6922.0	1700.0829	13884.0	3213.6636	17387.0	3804.4824	7933.0	1847.7043	10121.0	2343.0938	22737.0	5357.1543	8096.0	1855.1865	12294.0	2503.9639	9146.0	1907.412	14901.0	3117.2808	19057.0	4706.094	8861.0	2164.139	1652.0	364.42746	6194.0	1392.3281	
479	96.0	17.953468	3021.0	595.11084	15625.0	3356.894	16230.0	4020.738	19823.0	4535.7534	12952.0	3240.3633	3458.0	709.456	6921.0	1699.9691	13885.0	3213.8313	17389.0	3804.8098	7933.0	1847.6987	10119.0	2342.6077	22739.0	5357.5073	8097.0	1855.3159	12292.0	2503.8894	9149.0	1908.1385	14904.0	3117.9702	19062.0	4707.01	8859.0	2163.6782	1652.0	364.42746	6194.0	1392.5873	
480	91.0	16.979143	3020.0	594.99335	15625.0	3357.2014	16231.0	4020.8357	19822.0	4535.383	12951.0	3240.0425	3453.0	708.0567	6923.0	1700.4117	13888.0	3214.2244	17386.0	3804.3127	7932.0	1847.4597	10120.0	2342.922	22741.0	5357.7383	8099.0	1855.6235	12294.0	2504.483	9147.0	1907.6808	14906.0	3118.5386	19063.0	4707.2334	8861.0	2164.7024	1651.0	364.07156	6196.0	1392.8173	
481	95.0	17.608088	3017.0	594.4986	15621.0	3356.45	16225.0	4019.1633	19822.0	4536.0767	12955.0	3241.3052	3457.0	709.14545	6923.0	1700.4258	13884.0	3213.4658	17386.0	3803.6252	7929.0	1846.9604	10119.0	2342.4563	22742.0	5357.9443	8101.0	1855.9702	12298.0	2505.2483	9147.0	1907.6073	14907.0	3118.7974	19062.0	4707.068	8861.0	2164.5742	1652.0	364.42746	6197.0	1392.8937	
482	86.0	17.8965	3019.0	594.7926	15621.0	3356.6326	16227.0	4019.5862	19823.0	4535.9478	12952.0	3240.6436	3456.0	708.86505	6922.0	1700.324	13884.0	3213.2505	17386.0	3803.1855	7929.0	1846.8665	10119.0	2342.5823	22745.0	5358.1553	8099.0	1855.6115	12299.0	2505.4077	9148.0	1907.8041	14906.0	3118.3528	19063.0	4707.2705	8867.0	2165.3525	1651.0	364.2064	6198.0	1392.9773	
483	103.0	21.86938	3019.0	594.8114	15617.0	3355.5374	16227.0	4018.5881	19820.0	4535.371	12952.0	3240.7676	3456.0	708.99066	6924.0	1700.5121	13884.0	3213.0203	17387.0	3803.2212	7929.0	1846.9021	10118.0	2342.1453	22748.0	5358.8506	8091.0	1854.4054	12299.0	2505.4077	9146.0	1907.3033	14904.0	3118.3862	19064.0	4707.425	8864.0	2164.709	1652.0	364.42746	6196.0	1393.0608	
