SIMULATION PARAMETERS:
n = 225
m = 400
k = 1
p = 5
recruit_likeliness = 0.01
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.033333335

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	
750	44884.0	9003.569	13373.0	3392.5215	9021.0	2217.7117	1.0	1.0	10343.0	2256.6055	12378.0	2945.8447	
751	44575.0	8934.953	13469.0	3418.138	9091.0	2230.2292	1.0	1.0	10396.0	2268.733	12468.0	2964.204	
752	44259.0	8861.341	13567.0	3446.073	9162.0	2242.3276	1.0	1.0	10450.0	2283.2195	12561.0	2983.298	
753	43929.0	8783.431	13683.0	3478.4084	9238.0	2255.591	1.0	1.0	10495.0	2295.6475	12654.0	3003.2007	
754	43606.0	8710.751	13797.0	3509.71	9311.0	2267.4827	1.0	1.0	10542.0	2306.1467	12743.0	3022.1836	
755	43245.0	8631.135	13900.0	3536.5574	9415.0	2284.7986	1.0	1.0	10576.0	2315.3542	12863.0	3048.4297	
756	42917.0	8556.149	14000.0	3565.5784	9494.0	2297.943	1.0	1.0	10618.0	2325.4285	12970.0	3071.174	
757	42587.0	8484.134	14103.0	3595.5112	9573.0	2310.534	1.0	1.0	10652.0	2333.9814	13084.0	3092.1133	
758	42276.0	8412.803	14204.0	3625.7622	9652.0	2322.9153	1.0	1.0	10675.0	2340.0212	13192.0	3114.7761	
759	41971.0	8341.963	14296.0	3653.8635	9729.0	2337.0781	1.0	1.0	10709.0	2347.5447	13294.0	3135.826	
760	41659.0	8271.34	14400.0	3684.1133	9813.0	2351.3018	1.0	1.0	10748.0	2356.7178	13379.0	3152.7988	
761	41346.0	8205.523	14497.0	3710.148	9898.0	2364.8613	1.0	1.0	10787.0	2365.5745	13471.0	3170.1646	
762	41025.0	8134.647	14594.0	3738.98	9989.0	2379.8362	1.0	1.0	10825.0	2376.1846	13566.0	3186.6174	
763	40728.0	8068.173	14684.0	3765.3972	10071.0	2394.644	1.0	1.0	10849.0	2382.5332	13667.0	3205.5261	
764	40407.0	8000.495	14780.0	3791.8696	10154.0	2409.1055	1.0	1.0	10890.0	2392.5137	13768.0	3222.2886	
765	40091.0	7931.142	14879.0	3819.117	10236.0	2423.6594	1.0	1.0	10930.0	2403.5154	13863.0	3238.8313	
766	39785.0	7861.074	14972.0	3844.8396	10305.0	2435.5852	1.0	1.0	10988.0	2418.465	13949.0	3256.2964	
767	39447.0	7782.856	15072.0	3872.9521	10389.0	2450.6191	1.0	1.0	11036.0	2433.2095	14055.0	3276.621	
768	39103.0	7709.993	15188.0	3903.5583	10469.0	2463.2422	1.0	1.0	11087.0	2445.3206	14152.0	3294.1394	
769	38800.0	7646.0776	15280.0	3928.5486	10535.0	2473.9246	1.0	1.0	11132.0	2456.9639	14252.0	3310.742	
770	38505.0	7585.905	15365.0	3951.1875	10612.0	2485.1057	1.0	1.0	11167.0	2466.712	14350.0	3327.3396	
771	38185.0	7517.028	15480.0	3981.5508	10688.0	2496.2336	1.0	1.0	11204.0	2476.4626	14442.0	3344.9766	
772	37870.0	7452.3906	15582.0	4007.5269	10758.0	2506.5107	1.0	1.0	11249.0	2487.541	14540.0	3362.2776	
773	37600.0	7392.2227	15669.0	4031.3062	10819.0	2516.394	1.0	1.0	11295.0	2500.4587	14616.0	3375.8584	
774	37334.0	7336.724	15744.0	4050.4514	10887.0	2526.3867	1.0	1.0	11336.0	2509.8982	14698.0	3392.7822	
775	37037.0	7275.209	15836.0	4072.1177	10951.0	2535.4297	1.0	1.0	11389.0	2524.7278	14786.0	3408.757	
776	36718.0	7206.289	15938.0	4098.95	11034.0	2548.6926	1.0	1.0	11426.0	2535.9226	14883.0	3426.3857	
777	36407.0	7142.2363	16038.0	4125.054	11110.0	2559.7832	1.0	1.0	11466.0	2544.733	14978.0	3444.4343	
778	36117.0	7080.4927	16148.0	4155.925	11173.0	2568.959	1.0	1.0	11503.0	2553.2627	15058.0	3457.5986	
779	35828.0	7022.742	16234.0	4176.5117	11251.0	2580.5164	1.0	1.0	11540.0	2563.2917	15146.0	3473.1765	
780	35503.0	6951.808	16334.0	4204.7573	11324.0	2591.482	1.0	1.0	11583.0	2574.6565	15255.0	3493.5308	
781	35222.0	6891.101	16418.0	4229.1	11387.0	2601.3044	1.0	1.0	11614.0	2583.4106	15358.0	3511.316	
782	34918.0	6827.3735	16530.0	4260.2124	11440.0	2609.0251	1.0	1.0	11640.0	2590.0725	15471.0	3529.549	
783	34621.0	6763.945	16631.0	4288.123	11504.0	2619.9756	1.0	1.0	11666.0	2596.4785	15577.0	3547.7212	
784	34291.0	6692.391	16751.0	4323.6006	11579.0	2632.4807	1.0	1.0	11695.0	2601.7988	15683.0	3565.9795	
785	33976.0	6629.21	16866.0	4354.0874	11635.0	2640.5125	1.0	1.0	11729.0	2607.432	15793.0	3585.0093	
786	33689.0	6568.995	16978.0	4384.823	11693.0	2649.8345	1.0	1.0	11752.0	2612.31	15887.0	3600.2886	
787	33369.0	6499.6626	17099.0	4419.2793	11762.0	2661.645	1.0	1.0	11788.0	2619.1467	15981.0	3616.5117	
788	33052.0	6434.69	17206.0	4450.2217	11830.0	2671.6135	1.0	1.0	11820.0	2624.6895	16091.0	3635.0376	
789	32720.0	6372.3545	17314.0	4478.288	11903.0	2682.132	1.0	1.0	11864.0	2632.26	16198.0	3651.2163	
790	32403.0	6307.5317	17423.0	4507.416	11984.0	2694.7769	1.0	1.0	11890.0	2637.3748	16299.0	3669.1538	
791	32074.0	6244.2734	17524.0	4533.726	12053.0	2706.255	1.0	1.0	11924.0	2642.7476	16424.0	3689.2583	
792	31777.0	6180.249	17646.0	4567.6953	12107.0	2715.8333	1.0	1.0	11956.0	2648.9258	16513.0	3703.555	
793	31454.0	6113.4165	17773.0	4601.0537	12170.0	2726.9114	1.0	1.0	11981.0	2652.1184	16621.0	3722.7573	
794	31152.0	6049.5303	17886.0	4630.36	12233.0	2739.036	1.0	1.0	12016.0	2658.7385	16712.0	3738.5986	
795	30836.0	5983.815	18006.0	4660.995	12309.0	2753.4507	1.0	1.0	12041.0	2663.6206	16807.0	3754.3806	
796	30535.0	5916.026	18125.0	4693.2144	12393.0	2770.7092	1.0	1.0	12058.0	2666.0408	16888.0	3770.28	
797	30248.0	5856.439	18223.0	4718.7915	12470.0	2786.2358	1.0	1.0	12087.0	2670.0022	16971.0	3784.8	
798	29965.0	5794.9165	18325.0	4745.3203	12551.0	2801.9297	1.0	1.0	12111.0	2673.9163	17047.0	3800.188	
799	29674.0	5735.899	18416.0	4768.4062	12634.0	2818.4106	1.0	1.0	12147.0	2679.59	17128.0	3813.9644	
800	29379.0	5672.5156	18522.0	4797.07	12726.0	2836.3638	1.0	1.0	12169.0	2683.0288	17203.0	3827.297	
801	29117.0	5615.438	18603.0	4818.286	12832.0	2859.1978	1.0	1.0	12184.0	2684.8442	17263.0	3838.5107	
802	28820.0	5554.3223	18693.0	4842.401	12930.0	2877.1052	1.0	1.0	12208.0	2688.2463	17348.0	3854.2007	
803	28542.0	5492.486	18786.0	4868.063	13006.0	2895.4224	1.0	1.0	12222.0	2690.4355	17443.0	3869.8718	
804	28266.0	5431.675	18874.0	4892.1235	13091.0	2914.3958	1.0	1.0	12241.0	2692.0662	17527.0	3886.0225	
805	28004.0	5371.2383	18973.0	4915.9487	13157.0	2932.121	1.0	1.0	12263.0	2694.987	17602.0	3901.9834	
806	27719.0	5304.6494	19063.0	4939.061	13246.0	2953.836	1.0	1.0	12278.0	2697.5972	17693.0	3921.1377	
807	27431.0	5237.3184	19151.0	4963.2124	13340.0	2975.666	1.0	1.0	12299.0	2700.5137	17778.0	3939.571	
808	27146.0	5172.0303	19235.0	4985.5723	13442.0	3000.788	1.0	1.0	12302.0	2699.9546	17874.0	3957.937	
809	26888.0	5113.808	19319.0	5007.4785	13514.0	3018.1362	1.0	1.0	12327.0	2703.0073	17951.0	3973.8567	
810	26609.0	5050.9883	19404.0	5029.1343	13597.0	3037.6887	1.0	1.0	12350.0	2706.364	18039.0	3992.1145	
811	26373.0	4993.1807	19484.0	5051.48	13666.0	3055.0247	1.0	1.0	12364.0	2707.2961	18112.0	4009.3125	
812	26125.0	4936.7124	19558.0	5069.9346	13749.0	3075.5046	1.0	1.0	12380.0	2708.312	18187.0	4025.824	
813	25890.0	4881.0127	19627.0	5086.826	13823.0	3091.7874	1.0	1.0	12383.0	2709.7134	18276.0	4046.9456	
814	25646.0	4826.2207	19707.0	5108.2676	13902.0	3106.841	1.0	1.0	12391.0	2709.5178	18353.0	4065.4375	
815	25403.0	4771.4526	19774.0	5125.7744	13988.0	3124.9746	1.0	1.0	12400.0	2710.2068	18434.0	4083.8772	
816	25159.0	4717.2026	19839.0	5144.3027	14073.0	3141.8733	1.0	1.0	12410.0	2712.039	18518.0	4100.8696	
817	24933.0	4668.927	19918.0	5165.8496	14141.0	3153.849	1.0	1.0	12416.0	2711.2197	18591.0	4116.437	
818	24694.0	4619.1597	19994.0	5186.1665	14212.0	3166.2346	1.0	1.0	12412.0	2709.9648	18687.0	4134.7544	
819	24448.0	4569.293	20071.0	5204.9297	14279.0	3178.7378	1.0	1.0	12412.0	2708.3298	18789.0	4154.985	
820	24220.0	4521.576	20144.0	5222.4272	14346.0	3191.3726	1.0	1.0	12411.0	2708.0776	18878.0	4172.8237	
821	24013.0	4478.1523	20215.0	5241.127	14391.0	3198.8613	1.0	1.0	12397.0	2705.2249	18983.0	4192.9204	
822	23789.0	4434.05	20287.0	5258.994	14441.0	3206.4434	1.0	1.0	12379.0	2701.5635	19103.0	4215.2397	
823	23572.0	4390.3022	20369.0	5278.1323	14476.0	3213.083	1.0	1.0	12366.0	2699.2876	19216.0	4235.491	
824	23321.0	4340.742	20469.0	5300.7305	14529.0	3223.7266	1.0	1.0	12348.0	2695.1707	19332.0	4255.9263	
825	23076.0	4288.9087	20562.0	5324.2334	14582.0	3233.652	1.0	1.0	12340.0	2693.7856	19439.0	4275.7144	
826	22827.0	4240.6006	20656.0	5347.9717	14632.0	3243.157	1.0	1.0	12312.0	2686.283	19572.0	4298.2744	
827	22584.0	4193.7935	20743.0	5369.0215	14686.0	3253.3	1.0	1.0	12283.0	2678.8003	19703.0	4321.3813	
828	22314.0	4141.375	20847.0	5393.316	14739.0	3264.8162	1.0	1.0	12266.0	2674.9631	19833.0	4341.8296	
829	22102.0	4096.373	20932.0	5414.7617	14779.0	3273.351	1.0	1.0	12242.0	2670.737	19944.0	4361.0728	
830	21851.0	4047.4404	21028.0	5436.193	14830.0	3284.4954	1.0	1.0	12219.0	2665.8982	20071.0	4382.271	
831	21615.0	4003.4888	21125.0	5457.2974	14880.0	3295.4468	1.0	1.0	12194.0	2660.2515	20185.0	4399.8154	
832	21385.0	3960.533	21206.0	5476.2437	14938.0	3306.812	1.0	1.0	12164.0	2653.902	20306.0	4418.8105	
833	21165.0	3918.9272	21306.0	5498.8086	14980.0	3314.7715	1.0	1.0	12143.0	2650.1365	20405.0	4433.6587	
834	20959.0	3881.872	21389.0	5517.555	15030.0	3325.982	1.0	1.0	12103.0	2640.2239	20518.0	4450.6714	
835	20747.0	3846.9255	21467.0	5533.048	15090.0	3336.3457	1.0	1.0	12073.0	2633.309	20622.0	4466.6743	
836	20527.0	3807.2695	21551.0	5551.866	15144.0	3344.9983	1.0	1.0	12048.0	2627.1606	20729.0	4485.0073	
837	20304.0	3766.589	21657.0	5574.7104	15185.0	3352.9158	1.0	1.0	12014.0	2619.7566	20839.0	4502.328	
838	20100.0	3729.4438	21743.0	5594.1846	15229.0	3359.883	1.0	1.0	11980.0	2611.5276	20947.0	4521.2573	
839	19913.0	3693.234	21819.0	5611.4688	15279.0	3369.3857	1.0	1.0	11946.0	2604.4224	21042.0	4537.7837	
840	19704.0	3653.4675	21908.0	5631.9497	15308.0	3376.139	1.0	1.0	11913.0	2596.7664	21166.0	4557.9707	
841	19520.0	3618.7776	21986.0	5650.525	15343.0	3383.0718	1.0	1.0	11864.0	2586.0764	21286.0	4577.8438	
842	19342.0	3583.5396	22056.0	5667.049	15381.0	3390.6816	1.0	1.0	11820.0	2577.094	21400.0	4597.928	
843	19172.0	3551.1245	22137.0	5685.45	15418.0	3398.287	1.0	1.0	11765.0	2564.6724	21507.0	4616.761	
844	18976.0	3515.7976	22217.0	5703.9297	15460.0	3405.6797	1.0	1.0	11713.0	2552.5627	21633.0	4638.3296	
845	18799.0	3481.1733	22279.0	5719.079	15501.0	3412.9958	1.0	1.0	11681.0	2545.326	21739.0	4657.725	
846	18608.0	3445.5366	22357.0	5738.317	15543.0	3420.6936	1.0	1.0	11637.0	2535.8252	21854.0	4675.929	
847	18421.0	3411.7222	22444.0	5757.6797	15582.0	3427.7266	1.0	1.0	11589.0	2525.5627	21963.0	4693.61	
848	18249.0	3380.4028	22517.0	5775.5796	15613.0	3432.783	1.0	1.0	11545.0	2514.901	22075.0	4712.6343	
849	18099.0	3353.572	22580.0	5791.7505	15642.0	3437.3723	1.0	1.0	11482.0	2500.5288	22196.0	4733.0747	
850	17932.0	3323.5432	22657.0	5810.319	15672.0	3441.6968	1.0	1.0	11418.0	2485.152	22320.0	4755.5835	
851	17768.0	3293.018	22728.0	5826.8677	15705.0	3447.6692	1.0	1.0	11360.0	2470.935	22438.0	4777.804	
852	17598.0	3264.4067	22795.0	5842.728	15732.0	3451.8738	1.0	1.0	11304.0	2457.1025	22570.0	4800.1846	
853	17437.0	3236.1729	22863.0	5858.912	15762.0	3456.1792	1.0	1.0	11249.0	2444.7537	22688.0	4820.2827	
854	17283.0	3209.2617	22945.0	5878.314	15792.0	3462.1833	1.0	1.0	11180.0	2427.2317	22799.0	4839.3135	
855	17115.0	3179.9539	23020.0	5897.3115	15824.0	3467.4902	1.0	1.0	11103.0	2408.6128	22937.0	4862.9375	
856	16937.0	3148.8135	23112.0	5920.255	15859.0	3472.6475	1.0	1.0	11039.0	2392.6943	23052.0	4881.9004	
857	16754.0	3116.6335	23208.0	5941.5957	15881.0	3476.8591	1.0	1.0	10977.0	2377.3818	23179.0	4903.843	
858	16591.0	3087.8726	23305.0	5964.691	15911.0	3481.3877	1.0	1.0	10913.0	2360.7207	23279.0	4921.6426	
859	16415.0	3056.745	23396.0	5987.495	15947.0	3487.1238	1.0	1.0	10850.0	2343.8958	23391.0	4941.06	
860	16240.0	3024.893	23482.0	6008.555	15986.0	3494.0461	1.0	1.0	10792.0	2328.003	23499.0	4960.8228	
861	16078.0	2996.3132	23578.0	6032.432	16019.0	3499.8447	1.0	1.0	10727.0	2310.0862	23597.0	4977.6465	
862	15928.0	2968.396	23671.0	6057.131	16040.0	3503.5308	1.0	1.0	10660.0	2292.2388	23700.0	4995.0254	
863	15754.0	2936.9988	23767.0	6081.254	16059.0	3505.8752	1.0	1.0	10606.0	2276.791	23813.0	5015.4023	
864	15575.0	2902.245	23874.0	6107.0254	16071.0	3508.1484	1.0	1.0	10540.0	2260.3093	23939.0	5038.5986	
865	15410.0	2868.7144	23978.0	6134.763	16079.0	3509.0933	1.0	1.0	10486.0	2245.1108	24046.0	5058.644	
866	15221.0	2831.931	24095.0	6164.242	16101.0	3512.8137	1.0	1.0	10415.0	2225.2354	24167.0	5082.1006	
867	15029.0	2790.5447	24217.0	6196.5864	16121.0	3515.8271	1.0	1.0	10346.0	2207.1125	24286.0	5106.2505	
868	14859.0	2758.2773	24312.0	6219.772	16147.0	3520.3481	1.0	1.0	10265.0	2185.7864	24416.0	5132.142	
869	14669.0	2717.393	24430.0	6250.2954	16171.0	3524.1191	1.0	1.0	10194.0	2167.6257	24535.0	5156.892	
870	14502.0	2684.0835	24536.0	6276.9424	16188.0	3527.022	1.0	1.0	10117.0	2146.3213	24656.0	5181.957	
871	14344.0	2653.4429	24645.0	6305.16	16202.0	3528.8997	1.0	1.0	10041.0	2125.4282	24767.0	5203.3926	
872	14193.0	2621.3384	24755.0	6334.2305	16210.0	3530.6687	1.0	1.0	9951.0	2101.0095	24890.0	5229.0757	
873	14048.0	2592.821	24875.0	6363.9365	16209.0	3529.8132	1.0	1.0	9873.0	2078.2583	24994.0	5251.4907	
874	13917.0	2565.7522	24976.0	6390.61	16216.0	3529.7607	1.0	1.0	9786.0	2054.0874	25104.0	5276.1094	
875	13765.0	2534.46	25094.0	6420.1904	16221.0	3529.6028	1.0	1.0	9712.0	2034.1683	25207.0	5297.896	
876	13612.0	2504.649	25233.0	6455.867	16211.0	3527.2197	1.0	1.0	9621.0	2008.8597	25322.0	5319.7163	
877	13487.0	2480.9197	25365.0	6487.845	16181.0	3520.4033	1.0	1.0	9540.0	1986.7646	25426.0	5340.375	
878	13356.0	2454.8416	25489.0	6518.4023	16177.0	3518.9	1.0	1.0	9437.0	1957.7836	25540.0	5366.381	
879	13201.0	2425.2502	25621.0	6551.6016	16171.0	3516.579	1.0	1.0	9335.0	1926.5703	25671.0	5396.303	
880	13064.0	2398.3315	25762.0	6585.2847	16143.0	3510.515	1.0	1.0	9224.0	1896.0447	25806.0	5426.1304	
881	12937.0	2373.346	25909.0	6619.068	16114.0	3503.8623	1.0	1.0	9101.0	1863.198	25938.0	5456.8325	
882	12796.0	2345.3594	26062.0	6654.707	16084.0	3497.1406	1.0	1.0	8990.0	1830.9645	26067.0	5488.1353	
883	12670.0	2320.6526	26204.0	6687.8096	16058.0	3492.1848	1.0	1.0	8856.0	1794.1313	26211.0	5521.5283	
884	12545.0	2296.6545	26312.0	6714.261	16041.0	3488.3801	1.0	1.0	8735.0	1760.8765	26366.0	5556.1313	
885	12414.0	2272.4814	26460.0	6746.797	16007.0	3480.7156	1.0	1.0	8608.0	1726.2662	26510.0	5590.0415	
886	12291.0	2248.4565	26592.0	6775.865	15977.0	3474.5002	1.0	1.0	8479.0	1692.3512	26660.0	5625.1294	
887	12141.0	2218.5408	26742.0	6809.384	15957.0	3469.7834	1.0	1.0	8360.0	1661.1534	26799.0	5657.443	
888	12013.0	2193.2058	26881.0	6840.125	15930.0	3463.3594	1.0	1.0	8240.0	1630.0149	26935.0	5689.604	
889	11900.0	2171.653	27021.0	6868.815	15887.0	3455.0068	1.0	1.0	8135.0	1600.873	27056.0	5719.957	
890	11765.0	2146.186	27173.0	6900.3965	15855.0	3448.1228	1.0	1.0	8004.0	1567.4697	27202.0	5754.13	
891	11653.0	2124.2446	27304.0	6926.3438	15813.0	3440.524	1.0	1.0	7898.0	1540.1044	27331.0	5785.085	
892	11536.0	2102.444	27437.0	6954.864	15769.0	3430.9841	1.0	1.0	7780.0	1510.6605	27477.0	5817.3477	
893	11416.0	2079.9062	27582.0	6983.5327	15723.0	3422.3035	1.0	1.0	7649.0	1478.795	27629.0	5851.7637	
894	11297.0	2058.3198	27731.0	7012.058	15681.0	3414.6438	1.0	1.0	7527.0	1449.3965	27763.0	5881.8794	
895	11176.0	2035.4088	27873.0	7039.548	15637.0	3405.8372	1.0	1.0	7430.0	1426.741	27883.0	5908.7627	
896	11056.0	2011.362	28030.0	7070.8315	15589.0	3397.3357	1.0	1.0	7316.0	1398.8214	28008.0	5937.9443	
897	10940.0	1987.8654	28175.0	7098.802	15541.0	3389.4739	1.0	1.0	7212.0	1373.4846	28131.0	5966.667	
898	10809.0	1962.3066	28319.0	7127.261	15496.0	3381.6064	1.0	1.0	7108.0	1348.7281	28267.0	5996.3887	
899	10705.0	1942.6168	28450.0	7152.9663	15454.0	3374.0623	1.0	1.0	7008.0	1325.8604	28382.0	6020.7837	
900	10585.0	1921.9644	28593.0	7179.866	15416.0	3366.653	1.0	1.0	6913.0	1304.8463	28492.0	6042.9565	
901	10460.0	1900.259	28755.0	7209.6055	15360.0	3356.1248	1.0	1.0	6801.0	1279.9629	28623.0	6070.332	
902	10353.0	1881.1777	28910.0	7236.8613	15311.0	3347.47	1.0	1.0	6685.0	1255.9995	28740.0	6094.7744	
903	10249.0	1862.7452	29043.0	7259.9546	15275.0	3340.4932	1.0	1.0	6563.0	1231.0697	28869.0	6122.026	
904	10140.0	1843.2949	29178.0	7284.708	15234.0	3333.5767	1.0	1.0	6431.0	1204.4327	29016.0	6150.278	
905	10042.0	1824.3966	29306.0	7309.7104	15194.0	3326.1118	1.0	1.0	6298.0	1177.5845	29159.0	6178.487	
906	9944.0	1804.3785	29446.0	7338.6885	15146.0	3315.6453	1.0	1.0	6182.0	1154.852	29281.0	6202.7207	
907	9848.0	1784.8729	29582.0	7364.257	15100.0	3307.6758	1.0	1.0	6058.0	1131.2091	29411.0	6228.266	
908	9726.0	1763.6681	29735.0	7390.6406	15057.0	3300.5537	1.0	1.0	5915.0	1105.1365	29566.0	6256.287	
909	9629.0	1746.263	29881.0	7417.3457	15007.0	3291.3823	1.0	1.0	5782.0	1081.3959	29700.0	6279.901	
910	9535.0	1730.9235	30023.0	7440.4644	14967.0	3284.3594	1.0	1.0	5637.0	1056.393	29837.0	6304.146	
911	9431.0	1710.5566	30166.0	7465.466	14923.0	3277.1995	1.0	1.0	5477.0	1030.296	30002.0	6332.7695	
912	9356.0	1696.4154	30307.0	7490.8506	14861.0	3265.908	1.0	1.0	5301.0	1002.2653	30174.0	6360.848	
913	9259.0	1678.5741	30445.0	7514.232	14821.0	3259.329	1.0	1.0	5130.0	976.76385	30344.0	6387.383	
914	9157.0	1660.2872	30592.0	7539.5986	14781.0	3254.38	1.0	1.0	4960.0	952.3625	30509.0	6409.6587	
915	9063.0	1642.5632	30736.0	7563.406	14728.0	3246.7856	1.0	1.0	4801.0	930.7447	30671.0	6432.7886	
916	8970.0	1625.4167	30882.0	7590.917	14692.0	3240.3123	1.0	1.0	4638.0	908.5726	30817.0	6451.069	
917	8892.0	1610.4371	31027.0	7617.6733	14643.0	3231.7512	1.0	1.0	4476.0	888.2311	30961.0	6468.191	
918	8821.0	1597.8627	31156.0	7640.717	14587.0	3222.1567	1.0	1.0	4317.0	866.65894	31118.0	6488.8906	
919	8730.0	1580.8661	31281.0	7663.3145	14547.0	3214.8972	1.0	1.0	4182.0	849.1792	31259.0	6508.0312	
920	8630.0	1560.9607	31421.0	7690.932	14508.0	3208.3267	1.0	1.0	4024.0	828.15027	31416.0	6527.921	
921	8550.0	1544.7539	31540.0	7715.8145	14477.0	3203.9807	1.0	1.0	3874.0	804.39795	31558.0	6547.343	
922	8466.0	1529.5857	31664.0	7742.4766	14439.0	3196.717	1.0	1.0	3734.0	781.62665	31696.0	6565.881	
923	8390.0	1514.048	31782.0	7768.282	14404.0	3190.611	1.0	1.0	3593.0	759.12286	31830.0	6584.218	
924	8307.0	1499.3875	31917.0	7797.562	14363.0	3184.244	1.0	1.0	3460.0	733.65204	31952.0	6601.438	
925	8244.0	1488.1033	32048.0	7824.7334	14311.0	3174.953	1.0	1.0	3318.0	709.6413	32078.0	6618.8555	
926	8158.0	1471.6725	32173.0	7853.8022	14276.0	3168.4385	1.0	1.0	3178.0	683.6998	32214.0	6638.677	
927	8092.0	1457.8127	32297.0	7881.029	14223.0	3158.6262	1.0	1.0	3026.0	658.8698	32361.0	6659.9507	
928	8007.0	1441.2566	32418.0	7908.8755	14181.0	3150.5356	1.0	1.0	2903.0	639.0327	32490.0	6676.5864	
929	7931.0	1426.7871	32543.0	7935.726	14138.0	3143.078	1.0	1.0	2790.0	619.12866	32597.0	6691.5664	
930	7860.0	1415.1421	32670.0	7961.41	14083.0	3134.8806	1.0	1.0	2680.0	598.14966	32706.0	6706.7036	
931	7789.0	1400.8876	32800.0	7990.638	14030.0	3125.6177	1.0	1.0	2558.0	572.87866	32822.0	6726.266	
932	7720.0	1388.3412	32920.0	8016.563	13983.0	3116.9724	1.0	1.0	2433.0	550.32623	32943.0	6744.0806	
933	7653.0	1375.7	33045.0	8044.1167	13932.0	3107.7556	1.0	1.0	2310.0	527.89514	33059.0	6760.817	
934	7587.0	1362.2456	33162.0	8068.702	13883.0	3099.9932	1.0	1.0	2199.0	509.07074	33168.0	6776.271	
935	7511.0	1348.3347	33270.0	8093.052	13838.0	3090.9944	1.0	1.0	2083.0	488.7543	33297.0	6795.1455	
936	7438.0	1335.8442	33400.0	8121.279	13775.0	3078.8684	1.0	1.0	1975.0	468.3149	33411.0	6811.9717	
937	7363.0	1322.2063	33510.0	8147.0566	13727.0	3069.8875	1.0	1.0	1867.0	447.41986	33532.0	6829.713	
938	7311.0	1313.7439	33619.0	8173.554	13678.0	3058.7446	1.0	1.0	1757.0	427.00238	33634.0	6843.2407	
939	7245.0	1301.8396	33750.0	8202.726	13608.0	3044.8616	1.0	1.0	1642.0	405.1393	33754.0	6861.7197	
940	7157.0	1285.6205	33890.0	8233.8955	13546.0	3033.2988	1.0	1.0	1539.0	384.2569	33867.0	6879.214	
941	7101.0	1271.456	34000.0	8260.541	13485.0	3021.5479	1.0	1.0	1440.0	366.65958	33973.0	6896.0815	
942	7039.0	1261.0228	34113.0	8284.239	13429.0	3011.3594	1.0	1.0	1348.0	347.54147	34070.0	6912.123	
943	6975.0	1249.187	34230.0	8307.657	13367.0	3000.6006	1.0	1.0	1261.0	330.704	34166.0	6928.1387	
944	6901.0	1233.9708	34356.0	8335.881	13301.0	2987.19	1.0	1.0	1178.0	313.8633	34263.0	6945.3755	
945	6843.0	1221.615	34477.0	8362.895	13236.0	2975.0146	1.0	1.0	1078.0	293.32004	34365.0	6963.4336	
946	6779.0	1211.5034	34600.0	8387.676	13163.0	2961.4949	1.0	1.0	1005.0	278.01242	34452.0	6977.601	
947	6720.0	1199.7855	34699.0	8408.527	13111.0	2951.395	1.0	1.0	923.0	260.38425	34546.0	6996.1943	
948	6654.0	1188.595	34811.0	8430.813	13051.0	2940.3357	1.0	1.0	838.0	241.36118	34645.0	7015.1816	
949	6589.0	1176.5471	34939.0	8456.633	12975.0	2926.0054	1.0	1.0	757.0	224.42236	34739.0	7032.6743	
950	6529.0	1165.7864	35048.0	8478.115	12913.0	2913.902	1.0	1.0	686.0	207.37982	34823.0	7051.095	
951	6452.0	1153.1897	35177.0	8503.383	12835.0	2899.3765	1.0	1.0	614.0	190.27351	34921.0	7070.053	
952	6412.0	1146.6542	35282.0	8524.663	12762.0	2885.1736	1.0	1.0	521.0	168.29698	35022.0	7091.4956	
953	6355.0	1135.5939	35388.0	8546.262	12696.0	2872.6704	1.0	1.0	451.0	149.20142	35109.0	7112.553	
954	6310.0	1127.6638	35504.0	8567.201	12613.0	2858.565	1.0	1.0	372.0	127.745476	35200.0	7135.114	
955	6237.0	1115.4854	35622.0	8590.481	12545.0	2845.4639	1.0	1.0	295.0	105.18475	35300.0	7159.6787	
956	6177.0	1103.088	35741.0	8613.547	12464.0	2831.1672	1.0	1.0	228.0	85.34862	35389.0	7183.134	
957	6114.0	1091.7914	35867.0	8638.805	12383.0	2814.919	1.0	1.0	175.0	67.18349	35460.0	7203.5923	
958	6046.0	1078.1039	35983.0	8663.456	12316.0	2801.7239	1.0	1.0	134.0	52.423767	35520.0	7220.584	
959	5982.0	1068.5548	36100.0	8687.412	12241.0	2785.2932	1.0	1.0	92.0	37.031906	35584.0	7237.9956	
960	5923.0	1058.149	36207.0	8708.359	12173.0	2772.6487	1.0	1.0	75.0	29.689577	35621.0	7247.4404	
961	5864.0	1048.0433	36307.0	8726.282	12111.0	2761.8228	1.0	1.0	57.0	21.995907	35660.0	7258.148	
962	5812.0	1039.3167	36416.0	8748.353	12043.0	2747.433	1.0	1.0	41.0	15.229542	35687.0	7265.961	
963	5747.0	1028.1879	36552.0	8775.888	11958.0	2729.059	1.0	1.0	30.0	11.71514	35712.0	7271.439	
