SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 10
recruit_likeliness = 0.5
defeat_likeliness = 0.01
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	
1594	39.0	8.329444	1.0	1.0	22150.0	4990.538	9031.0	2167.6213	33399.0	7878.6113	20291.0	4834.895	1040.0	268.2081	57825.0	12942.838	19569.0	4201.7324	55755.0	13028.866	11300.0	2425.5942	
1595	30.0	6.419558	1.0	1.0	22150.0	4990.4985	9030.0	2167.671	33400.0	7878.662	20293.0	4835.3013	1038.0	267.54514	57828.0	12943.262	19572.0	4202.502	55759.0	13029.876	11299.0	2425.498	
1596	31.0	6.9389567	1.0	1.0	22147.0	4989.618	9026.0	2166.2048	33399.0	7878.6733	20292.0	4835.2734	1035.0	266.53568	57828.0	12943.288	19577.0	4204.155	55767.0	13031.302	11297.0	2425.2456	
1597	38.0	8.919405	1.0	1.0	22145.0	4989.063	9020.0	2164.2012	33402.0	7879.8975	20292.0	4835.4077	1035.0	266.42963	57828.0	12943.19	19578.0	4204.702	55768.0	13031.167	11293.0	2424.2578	
1598	37.0	8.2348795	1.0	1.0	22146.0	4989.244	9019.0	2163.9663	33407.0	7880.84	20288.0	4834.049	1032.0	265.8005	57830.0	12943.537	19576.0	4205.286	55773.0	13032.821	11291.0	2423.4558	
1599	34.0	7.3292036	1.0	1.0	22141.0	4987.7905	9018.0	2163.8123	33405.0	7880.638	20291.0	4834.7617	1027.0	263.34076	57834.0	12944.381	19588.0	4209.1616	55773.0	13033.202	11288.0	2422.8157	
1600	45.0	10.4671135	1.0	1.0	22137.0	4986.6045	9016.0	2163.6748	33407.0	7880.89	20288.0	4833.4307	1026.0	263.04517	57838.0	12945.463	19585.0	4208.5845	55774.0	13033.501	11283.0	2421.5723	
1601	58.0	13.411129	1.0	1.0	22136.0	4986.6914	9013.0	2163.1477	33406.0	7880.9062	20286.0	4832.758	1019.0	261.02402	57839.0	12945.763	19590.0	4209.8965	55778.0	13034.199	11274.0	2419.4346	
1602	56.0	12.641076	1.0	1.0	22138.0	4987.063	9006.0	2161.7576	33405.0	7880.207	20284.0	4832.2295	1016.0	259.75677	57839.0	12945.225	19599.0	4212.955	55785.0	13036.451	11271.0	2418.9468	
1603	42.0	9.639297	1.0	1.0	22142.0	4987.7227	9005.0	2161.6094	33408.0	7880.95	20286.0	4832.5894	1012.0	259.01886	57845.0	12946.981	19603.0	4213.6104	55789.0	13037.238	11267.0	2417.8699	
1604	43.0	11.155803	1.0	1.0	22141.0	4987.3335	8997.0	2158.9624	33407.0	7880.962	20292.0	4833.7046	1009.0	258.38034	57850.0	12947.805	19604.0	4213.74	55794.0	13038.534	11262.0	2416.6526	
1605	40.0	8.192449	1.0	1.0	22144.0	4988.2017	8990.0	2157.5977	33411.0	7881.8804	20288.0	4833.6724	1006.0	257.1949	57853.0	12948.636	19611.0	4215.898	55795.0	13039.304	11261.0	2416.6565	
1606	42.0	8.966267	1.0	1.0	22144.0	4988.2017	8985.0	2156.5784	33408.0	7881.2866	20293.0	4834.391	1003.0	256.51022	57856.0	12949.15	19613.0	4216.931	55798.0	13039.86	11257.0	2415.3582	
1607	45.0	10.672278	1.0	1.0	22140.0	4987.327	8986.0	2156.6348	33412.0	7882.176	20294.0	4834.6143	1001.0	255.91243	57857.0	12949.21	19612.0	4217.058	55801.0	13039.992	11251.0	2413.6367	
1608	40.0	8.49735	1.0	1.0	22141.0	4987.7485	8985.0	2156.2852	33408.0	7881.5986	20291.0	4834.085	1000.0	255.6251	57860.0	12949.775	19620.0	4219.339	55805.0	13040.883	11249.0	2413.3977	
1609	45.0	10.883365	1.0	1.0	22138.0	4986.9585	8982.0	2155.3757	33417.0	7883.285	20287.0	4832.564	999.0	255.37926	57864.0	12951.314	19616.0	4218.3423	55808.0	13041.788	11243.0	2411.3438	
1610	46.0	9.935035	1.0	1.0	22134.0	4985.778	8980.0	2154.881	33414.0	7882.4966	20289.0	4833.066	995.0	254.3227	57865.0	12951.818	19625.0	4221.0166	55810.0	13042.379	11241.0	2411.5417	
1611	51.0	13.566987	1.0	1.0	22130.0	4984.6304	8976.0	2153.5151	33417.0	7882.812	20288.0	4832.6626	990.0	252.46507	57873.0	12953.677	19628.0	4221.937	55808.0	13041.128	11238.0	2410.8423	
1612	35.0	6.7483606	1.0	1.0	22134.0	4985.7217	8970.0	2152.8079	33425.0	7884.3657	20288.0	4833.2656	987.0	251.42245	57874.0	12954.244	19638.0	4225.095	55812.0	13042.6045	11236.0	2410.958	
1613	38.0	9.342093	1.0	1.0	22135.0	4985.8867	8967.0	2151.6829	33422.0	7883.63	20290.0	4833.4277	984.0	250.72678	57874.0	12953.748	19643.0	4226.532	55812.0	13041.884	11234.0	2410.3733	
1614	46.0	11.966377	1.0	1.0	22133.0	4985.2417	8962.0	2150.3372	33427.0	7884.61	20287.0	4832.3477	980.0	249.47119	57877.0	12954.677	19644.0	4226.9326	55814.0	13042.725	11229.0	2408.9246	
1615	40.0	9.972222	1.0	1.0	22134.0	4985.3784	8958.0	2149.3828	33424.0	7883.12	20293.0	4833.792	977.0	248.91928	57882.0	12956.095	19649.0	4228.767	55816.0	13043.324	11226.0	2408.4844	
1616	39.0	10.89036	1.0	1.0	22132.0	4984.948	8957.0	2149.2546	33420.0	7882.4146	20294.0	4833.53	974.0	248.07274	57884.0	12955.953	19652.0	4229.6016	55822.0	13044.361	11225.0	2408.2073	
1617	43.0	10.336049	1.0	1.0	22135.0	4985.5645	8948.0	2146.5347	33428.0	7885.703	20292.0	4833.336	968.0	246.80269	57890.0	12957.252	19653.0	4230.358	55822.0	13044.323	11220.0	2407.0227	
1618	27.0	6.5479884	1.0	1.0	22134.0	4985.304	8942.0	2144.8562	33431.0	7886.3467	20293.0	4833.6367	969.0	246.88512	57898.0	12958.664	19661.0	4232.7114	55826.0	13045.911	11218.0	2406.3713	
1619	30.0	6.1979284	1.0	1.0	22132.0	4985.0806	8941.0	2144.6143	33431.0	7886.4717	20290.0	4833.3594	965.0	245.26859	57899.0	12958.877	19665.0	4234.1724	55830.0	13046.951	11216.0	2406.2405	
1620	44.0	9.310198	1.0	1.0	22130.0	4984.4116	8941.0	2144.8215	33425.0	7885.1626	20287.0	4832.2666	963.0	244.34727	57903.0	12960.264	19664.0	4234.814	55833.0	13047.502	11209.0	2404.335	
1621	42.0	11.200255	1.0	1.0	22131.0	4984.5835	8936.0	2143.2163	33426.0	7885.2065	20288.0	4832.807	958.0	242.45586	57917.0	12962.934	19664.0	4234.9136	55833.0	13047.575	11204.0	2402.3445	
1622	39.0	9.500373	1.0	1.0	22129.0	4984.2007	8929.0	2140.9883	33428.0	7886.004	20285.0	4832.4185	954.0	240.99269	57921.0	12963.742	19678.0	4239.9395	55839.0	13048.765	11197.0	2400.6865	
1623	38.0	9.119668	1.0	1.0	22126.0	4983.123	8929.0	2141.1	33430.0	7886.415	20278.0	4830.394	950.0	239.71597	57926.0	12964.797	19686.0	4242.5635	55841.0	13049.504	11195.0	2400.503	
1624	36.0	8.019097	1.0	1.0	22125.0	4982.522	8923.0	2139.9324	33435.0	7887.7427	20278.0	4831.009	947.0	239.1487	57929.0	12965.538	19689.0	4243.154	55845.0	13050.333	11192.0	2399.84	
1625	37.0	8.598106	1.0	1.0	22125.0	4982.499	8920.0	2139.5461	33432.0	7887.0312	20282.0	4831.693	945.0	238.48758	57933.0	12966.327	19690.0	4243.6543	55847.0	13050.598	11188.0	2398.805	
1626	35.0	7.32901	1.0	1.0	22127.0	4982.845	8919.0	2138.7668	33440.0	7888.9116	20276.0	4830.5903	946.0	238.76514	57935.0	12966.919	19690.0	4243.3677	55850.0	13051.752	11181.0	2397.9934	
1627	29.0	6.1282287	1.0	1.0	22126.0	4982.301	8918.0	2138.4568	33441.0	7888.9316	20280.0	4831.613	943.0	238.32433	57937.0	12967.102	19691.0	4244.1455	55855.0	13052.854	11179.0	2397.3838	
1628	42.0	9.146536	1.0	1.0	22124.0	4982.1895	8915.0	2137.4062	33437.0	7888.1313	20283.0	4832.1807	935.0	236.57039	57939.0	12967.351	19693.0	4244.679	55857.0	13053.252	11174.0	2396.3333	
1629	52.0	12.9165945	1.0	1.0	22125.0	4982.031	8914.0	2137.2727	33435.0	7887.661	20277.0	4830.6797	932.0	235.80539	57945.0	12968.643	19695.0	4244.1816	55854.0	13052.37	11170.0	2395.6792	
1630	44.0	10.822574	1.0	1.0	22125.0	4982.264	8909.0	2135.4805	33436.0	7887.485	20276.0	4830.7617	929.0	234.76062	57949.0	12969.832	19708.0	4248.2476	55856.0	13052.803	11167.0	2394.787	
1631	52.0	12.817302	1.0	1.0	22125.0	4982.297	8906.0	2134.6934	33436.0	7887.328	20276.0	4830.891	927.0	234.37997	57947.0	12969.234	19713.0	4249.5713	55859.0	13053.215	11158.0	2392.8157	
1632	49.0	12.425448	1.0	1.0	22126.0	4982.5674	8904.0	2133.8389	33438.0	7887.8457	20272.0	4829.8237	924.0	233.6634	57954.0	12970.734	19716.0	4250.4893	55862.0	13054.26	11154.0	2391.596	
1633	45.0	10.682289	1.0	1.0	22126.0	4982.5674	8896.0	2131.1736	33438.0	7888.394	20271.0	4830.0977	919.0	232.39006	57966.0	12973.166	19719.0	4251.456	55865.0	13055.113	11154.0	2392.2063	
1634	53.0	13.2878	1.0	1.0	22127.0	4982.7515	8893.0	2131.0635	33440.0	7889.148	20271.0	4829.9497	913.0	229.47322	57965.0	12973.173	19719.0	4252.154	55870.0	13056.105	11148.0	2390.1426	
1635	44.0	9.582661	1.0	1.0	22126.0	4982.1636	8891.0	2130.4812	33444.0	7890.623	20268.0	4829.2075	915.0	229.85051	57973.0	12975.073	19723.0	4254.4854	55876.0	13056.783	11139.0	2388.9978	
1636	40.0	9.407072	1.0	1.0	22128.0	4982.944	8886.0	2129.052	33446.0	7890.743	20267.0	4828.5737	911.0	229.12791	57978.0	12975.623	19733.0	4257.115	55878.0	13056.981	11132.0	2387.6804	
1637	30.0	6.7333674	1.0	1.0	22123.0	4981.9175	8879.0	2127.1958	33443.0	7889.9814	20271.0	4829.6904	911.0	228.95967	57984.0	12976.708	19739.0	4258.5894	55887.0	13059.651	11132.0	2387.8213	
1638	42.0	9.641711	1.0	1.0	22124.0	4981.736	8877.0	2126.593	33441.0	7890.1	20271.0	4829.761	910.0	228.74736	57981.0	12975.784	19738.0	4258.495	55886.0	13059.11	11129.0	2387.2795	
1639	36.0	8.6397915	1.0	1.0	22120.0	4980.996	8873.0	2125.5295	33448.0	7891.668	20269.0	4828.955	906.0	227.96634	57992.0	12978.154	19740.0	4259.149	55889.0	13059.591	11126.0	2386.5994	
1640	44.0	9.77655	1.0	1.0	22123.0	4981.3394	8866.0	2123.6433	33447.0	7891.5474	20266.0	4828.798	901.0	226.47842	57993.0	12978.694	19743.0	4260.1504	55893.0	13060.788	11123.0	2386.0305	
1641	37.0	8.115138	1.0	1.0	22123.0	4981.599	8864.0	2123.2202	33449.0	7891.901	20269.0	4828.9517	899.0	225.94144	57997.0	12979.416	19744.0	4260.989	55895.0	13061.405	11122.0	2385.708	
1642	34.0	6.437875	1.0	1.0	22122.0	4981.2954	8863.0	2123.2466	33455.0	7892.925	20270.0	4829.621	900.0	226.18663	58001.0	12980.474	19746.0	4261.5127	55894.0	13061.013	11114.0	2384.535	
1643	39.0	8.823574	1.0	1.0	22122.0	4981.3438	8855.0	2120.79	33449.0	7892.052	20273.0	4829.8496	895.0	224.87488	58008.0	12981.82	19747.0	4261.768	55899.0	13062.178	11112.0	2383.7498	
1644	39.0	8.578109	1.0	1.0	22120.0	4980.983	8853.0	2120.4902	33448.0	7891.651	20273.0	4829.8726	890.0	223.00125	58008.0	12981.967	19759.0	4265.5474	55903.0	13062.488	11106.0	2382.6704	
1645	50.0	10.501678	1.0	1.0	22118.0	4980.4927	8848.0	2118.8604	33454.0	7893.117	20272.0	4829.874	886.0	222.00209	58011.0	12983.21	19758.0	4265.404	55904.0	13062.978	11098.0	2380.809	
1646	45.0	9.836533	1.0	1.0	22121.0	4980.7676	8846.0	2118.4282	33461.0	7894.802	20268.0	4829.286	882.0	220.65186	58016.0	12983.788	19761.0	4266.5103	55905.0	13063.533	11094.0	2379.6453	
1647	38.0	9.166591	1.0	1.0	22120.0	4980.3794	8847.0	2118.6326	33464.0	7895.2573	20266.0	4829.0923	879.0	219.68666	58019.0	12983.727	19766.0	4268.249	55910.0	13064.306	11090.0	2378.7537	
1648	37.0	9.40068	1.0	1.0	22121.0	4980.475	8841.0	2117.4993	33467.0	7896.3765	20261.0	4828.0015	869.0	215.5427	58025.0	12984.33	19775.0	4271.3564	55917.0	13066.318	11086.0	2377.9485	
1649	27.0	7.1193357	1.0	1.0	22118.0	4979.594	8840.0	2117.2524	33468.0	7896.5054	20263.0	4827.999	866.0	215.13042	58035.0	12986.513	19782.0	4274.0957	55918.0	13066.697	11082.0	2376.345	
1650	34.0	8.461674	1.0	1.0	22114.0	4978.601	8836.0	2116.0186	33468.0	7897.262	20261.0	4827.4263	862.0	213.60194	58039.0	12986.861	19785.0	4275.766	55921.0	13067.967	11079.0	2375.2854	
1651	28.0	6.644724	1.0	1.0	22115.0	4978.6	8831.0	2114.6287	33473.0	7899.0273	20261.0	4827.366	863.0	213.41615	58039.0	12987.88	19789.0	4276.661	55927.0	13069.125	11073.0	2373.903	
1652	33.0	7.060189	1.0	1.0	22115.0	4978.212	8824.0	2113.2505	33473.0	7899.4854	20259.0	4827.3564	858.0	212.32161	58046.0	12988.694	19790.0	4277.653	55931.0	13070.154	11070.0	2373.0613	
1653	44.0	9.804905	1.0	1.0	22114.0	4978.033	8826.0	2113.6243	33468.0	7898.342	20257.0	4826.8594	852.0	210.17026	58043.0	12988.138	19798.0	4279.7217	55930.0	13069.992	11067.0	2372.5667	
1654	40.0	8.9469795	1.0	1.0	22112.0	4977.309	8824.0	2113.1028	33467.0	7898.1157	20258.0	4826.9507	850.0	209.66554	58050.0	12989.834	19800.0	4280.4233	55935.0	13071.22	11063.0	2371.682	
1655	35.0	7.955411	1.0	1.0	22111.0	4977.191	8816.0	2110.7546	33469.0	7898.7476	20263.0	4828.2153	850.0	209.66554	58055.0	12990.729	19805.0	4282.1963	55934.0	13070.462	11061.0	2371.3342	
1656	33.0	7.8083477	1.0	1.0	22112.0	4977.3438	8814.0	2110.2786	33471.0	7899.1265	20265.0	4828.431	844.0	208.06796	58057.0	12991.246	19811.0	4284.1626	55939.0	13071.476	11053.0	2369.3098	
1657	47.0	11.942888	1.0	1.0	22108.0	4976.0693	8810.0	2109.4336	33472.0	7899.134	20267.0	4829.214	841.0	207.16919	58060.0	12991.178	19806.0	4283.4814	55941.0	13072.115	11047.0	2367.5125	
1658	39.0	8.807775	1.0	1.0	22110.0	4976.7153	8804.0	2107.849	33472.0	7899.6396	20269.0	4829.5186	840.0	206.79756	58062.0	12992.185	19814.0	4285.202	55944.0	13073.105	11045.0	2367.4302	
1659	48.0	11.300452	1.0	1.0	22106.0	4975.9355	8799.0	2106.8386	33476.0	7900.335	20270.0	4829.8926	839.0	206.5385	58062.0	12991.812	19811.0	4284.9434	55950.0	13074.6	11038.0	2365.053	
1660	43.0	10.667463	1.0	1.0	22106.0	4976.0376	8797.0	2106.6301	33483.0	7902.771	20271.0	4830.1587	836.0	204.90857	58063.0	12991.615	19816.0	4285.79	55951.0	13075.158	11033.0	2363.5127	
1661	50.0	12.632345	1.0	1.0	22107.0	4975.8457	8791.0	2104.5774	33484.0	7903.3013	20268.0	4829.905	835.0	204.59985	58071.0	12993.238	19820.0	4287.1562	55951.0	13074.907	11022.0	2361.0898	
1662	49.0	12.25517	1.0	1.0	22104.0	4974.9136	8786.0	2103.354	33482.0	7903.426	20268.0	4829.5977	831.0	203.35208	58081.0	12995.54	19826.0	4289.448	55951.0	13074.892	11021.0	2360.474	
1663	48.0	11.879969	1.0	1.0	22101.0	4974.4707	8780.0	2101.8506	33489.0	7905.0435	20273.0	4830.8164	831.0	203.44673	58081.0	12995.134	19825.0	4289.3735	55954.0	13075.479	11017.0	2359.7625	
1664	46.0	13.157847	1.0	1.0	22101.0	4974.045	8774.0	2100.4473	33491.0	7905.4834	20273.0	4830.407	824.0	201.44742	58081.0	12994.672	19835.0	4291.702	55961.0	13077.341	11013.0	2358.554	
1665	34.0	8.372321	1.0	1.0	22100.0	4973.4155	8774.0	2100.7534	33495.0	7907.1733	20275.0	4831.264	819.0	200.00249	58088.0	12996.992	19840.0	4292.619	55968.0	13079.593	11006.0	2357.0723	
1666	37.0	8.904749	1.0	1.0	22098.0	4972.8574	8768.0	2099.2803	33496.0	7907.4126	20273.0	4830.9355	819.0	200.00249	58091.0	12997.224	19844.0	4294.074	55971.0	13080.027	11002.0	2356.5388	
1667	30.0	7.67871	1.0	1.0	22098.0	4972.6543	8763.0	2098.118	33498.0	7908.0454	20273.0	4830.5303	818.0	199.4707	58100.0	12999.78	19847.0	4295.103	55972.0	13079.92	11000.0	2355.9548	
1668	30.0	7.802793	1.0	1.0	22096.0	4972.228	8762.0	2097.913	33497.0	7908.0815	20275.0	4830.69	817.0	199.09854	58100.0	12999.412	19851.0	4296.25	55978.0	13081.515	10993.0	2354.2656	
1669	26.0	5.779461	1.0	1.0	22095.0	4972.083	8755.0	2096.037	33500.0	7908.7686	20277.0	4830.902	815.0	198.57433	58108.0	13001.795	19855.0	4297.8823	55979.0	13081.962	10989.0	2353.4697	
1670	30.0	7.8793507	1.0	1.0	22094.0	4971.8564	8747.0	2093.3904	33501.0	7908.7036	20277.0	4831.1816	810.0	196.58798	58110.0	13002.416	19864.0	4301.0796	55977.0	13080.92	10989.0	2353.2412	
1671	28.0	7.121962	1.0	1.0	22095.0	4971.815	8743.0	2092.069	33504.0	7909.599	20275.0	4830.6445	808.0	195.71458	58110.0	13002.46	19866.0	4302.0186	55988.0	13084.276	10982.0	2351.5383	
1672	44.0	9.57147	1.0	1.0	22095.0	4971.8164	8739.0	2091.1296	33503.0	7909.1743	20270.0	4829.654	805.0	195.15562	58106.0	13001.606	19871.0	4303.899	55992.0	13085.537	10974.0	2349.713	
1673	34.0	9.115443	1.0	1.0	22095.0	4971.942	8737.0	2090.3044	33506.0	7909.705	20273.0	4830.1694	804.0	194.80527	58115.0	13003.264	19875.0	4305.204	55988.0	13083.824	10972.0	2348.9207	
1674	26.0	5.805249	1.0	1.0	22092.0	4971.303	8737.0	2090.105	33504.0	7909.583	20274.0	4831.178	803.0	194.28537	58117.0	13003.286	19879.0	4306.525	55997.0	13086.583	10970.0	2348.601	
1675	26.0	5.8310723	1.0	1.0	22091.0	4971.1953	8737.0	2090.105	33507.0	7910.003	20272.0	4830.4873	801.0	193.34367	58120.0	13004.172	19882.0	4307.8057	55998.0	13086.882	10965.0	2347.4285	
1676	24.0	5.3320103	1.0	1.0	22089.0	4970.5474	8735.0	2089.4875	33511.0	7911.0444	20268.0	4829.6426	800.0	193.03851	58127.0	13005.429	19881.0	4307.549	56002.0	13088.148	10962.0	2347.0364	
1677	30.0	8.145404	1.0	1.0	22091.0	4971.1875	8733.0	2089.017	33509.0	7909.57	20265.0	4829.0947	798.0	192.18793	58131.0	13006.197	19883.0	4308.0435	56006.0	13089.1455	10953.0	2344.6677	
1678	32.0	8.414338	1.0	1.0	22092.0	4971.486	8731.0	2088.4065	33511.0	7910.064	20259.0	4827.4536	794.0	191.03857	58136.0	13007.496	19886.0	4309.42	56014.0	13090.629	10944.0	2342.849	
1679	48.0	11.867921	1.0	1.0	22093.0	4971.699	8725.0	2086.737	33504.0	7908.604	20255.0	4826.9897	791.0	190.1815	58139.0	13007.38	19888.0	4310.818	56017.0	13091.3	10939.0	2341.68	
1680	41.0	10.0537815	1.0	1.0	22091.0	4971.086	8721.0	2085.9949	33505.0	7909.384	20257.0	4827.237	785.0	188.14886	58149.0	13009.869	19891.0	4311.6055	56024.0	13093.264	10935.0	2340.6162	
1681	41.0	10.596054	1.0	1.0	22088.0	4969.772	8712.0	2083.8416	33510.0	7910.722	20256.0	4826.2144	784.0	187.94543	58148.0	13009.234	19902.0	4315.7246	56029.0	13094.444	10929.0	2338.765	
1682	34.0	6.414795	1.0	1.0	22088.0	4969.756	8709.0	2082.803	33516.0	7912.009	20257.0	4826.991	779.0	186.94087	58156.0	13011.906	19905.0	4317.148	56030.0	13095.263	10925.0	2338.027	
1683	34.0	7.0711517	1.0	1.0	22085.0	4968.8047	8704.0	2081.9805	33521.0	7913.3374	20259.0	4827.0034	777.0	186.09627	58153.0	13011.045	19911.0	4319.0415	56032.0	13095.588	10923.0	2337.2922	
1684	39.0	7.843569	1.0	1.0	22085.0	4968.713	8700.0	2080.9817	33519.0	7912.9404	20261.0	4827.719	776.0	185.71228	58151.0	13010.712	19917.0	4320.609	56031.0	13095.278	10920.0	2336.7476	
1685	40.0	9.515203	1.0	1.0	22087.0	4968.785	8694.0	2079.2537	33515.0	7911.844	20262.0	4827.514	772.0	184.52498	58155.0	13011.632	19922.0	4322.268	56035.0	13095.677	10917.0	2336.2449	
1686	39.0	9.594307	1.0	1.0	22085.0	4968.161	8687.0	2077.5557	33519.0	7912.9224	20262.0	4827.8916	772.0	184.52498	58164.0	13012.9	19923.0	4322.4375	56037.0	13096.512	10911.0	2334.7612	
1687	40.0	8.510414	1.0	1.0	22083.0	4967.7373	8686.0	2077.4028	33520.0	7913.6055	20266.0	4828.74	769.0	183.54503	58170.0	13014.805	19920.0	4322.165	56042.0	13097.893	10903.0	2332.8542	
1688	36.0	7.883489	1.0	1.0	22083.0	4967.8267	8678.0	2074.989	33519.0	7913.002	20272.0	4830.165	767.0	182.98553	58176.0	13016.153	19924.0	4323.633	56043.0	13097.971	10901.0	2332.6497	
1689	41.0	8.964359	1.0	1.0	22084.0	4968.125	8677.0	2074.5298	33522.0	7913.708	20268.0	4829.5444	764.0	182.20906	58184.0	13017.796	19924.0	4323.481	56040.0	13097.177	10895.0	2331.723	
1690	57.0	12.524056	1.0	1.0	22084.0	4968.166	8674.0	2073.806	33524.0	7914.6997	20268.0	4829.2886	760.0	181.09831	58181.0	13016.559	19929.0	4325.1646	56039.0	13097.079	10883.0	2328.8723	
1691	47.0	10.620213	1.0	1.0	22080.0	4967.1855	8667.0	2071.7993	33529.0	7915.3667	20274.0	4830.6416	757.0	179.74873	58183.0	13017.623	19933.0	4326.4653	56046.0	13098.749	10883.0	2329.0571	
1692	41.0	9.597275	1.0	1.0	22077.0	4965.897	8662.0	2071.0317	33527.0	7915.4175	20271.0	4829.9956	756.0	179.59389	58191.0	13019.119	19940.0	4328.217	56054.0	13100.394	10880.0	2327.9954	
1693	45.0	11.461858	1.0	1.0	22077.0	4966.1	8649.0	2067.3218	33534.0	7917.2393	20272.0	4829.8325	756.0	179.59389	58193.0	13019.17	19943.0	4329.03	56052.0	13100.011	10878.0	2327.4993	
1694	41.0	9.17498	1.0	1.0	22072.0	4965.0415	8647.0	2066.952	33534.0	7917.615	20270.0	4829.3057	756.0	179.59389	58195.0	13019.721	19952.0	4331.601	56059.0	13101.975	10873.0	2326.2788	
1695	38.0	8.699794	1.0	1.0	22075.0	4965.426	8642.0	2066.0518	33538.0	7918.4365	20269.0	4829.3438	749.0	177.71619	58202.0	13020.816	19956.0	4332.885	56058.0	13101.782	10872.0	2326.1018	
1696	30.0	6.595057	1.0	1.0	22078.0	4966.1396	8639.0	2065.214	33540.0	7918.725	20273.0	4830.753	744.0	176.34938	58205.0	13021.441	19959.0	4333.6113	56062.0	13102.541	10869.0	2325.8896	
1697	36.0	8.061995	1.0	1.0	22077.0	4965.88	8639.0	2065.1462	33542.0	7919.184	20273.0	4830.6826	743.0	176.04291	58204.0	13021.261	19958.0	4333.6343	56063.0	13102.728	10864.0	2324.6365	
1698	34.0	7.8305826	1.0	1.0	22074.0	4965.1294	8637.0	2064.5642	33543.0	7919.917	20272.0	4830.573	738.0	174.33044	58207.0	13021.867	19967.0	4335.8276	56070.0	13104.07	10857.0	2323.1492	
1699	28.0	7.024694	1.0	1.0	22074.0	4965.079	8634.0	2063.638	33549.0	7920.763	20271.0	4829.7007	736.0	173.5075	58209.0	13022.316	19972.0	4338.1274	56072.0	13104.689	10854.0	2322.413	
1700	38.0	10.287124	1.0	1.0	22070.0	4963.711	8631.0	2063.3694	33549.0	7920.111	20267.0	4828.465	735.0	173.13992	58209.0	13021.563	19976.0	4339.619	56074.0	13105.272	10850.0	2321.7231	
1701	44.0	10.082339	1.0	1.0	22069.0	4963.4746	8626.0	2062.0598	33552.0	7921.165	20265.0	4827.928	731.0	171.98775	58220.0	13025.785	19974.0	4338.8433	56074.0	13105.667	10844.0	2320.269	
1702	49.0	10.0812235	1.0	1.0	22069.0	4963.648	8623.0	2061.6255	33552.0	7920.9375	20266.0	4828.313	728.0	171.07266	58222.0	13026.38	19974.0	4339.424	56080.0	13106.863	10836.0	2318.917	
1703	49.0	10.366891	1.0	1.0	22069.0	4963.572	8620.0	2061.2632	33551.0	7919.676	20269.0	4829.294	728.0	171.07266	58222.0	13026.267	19976.0	4339.7134	56084.0	13108.056	10831.0	2317.982	
1704	44.0	9.849585	1.0	1.0	22070.0	4963.711	8613.0	2059.1697	33560.0	7922.024	20267.0	4828.727	724.0	170.09285	58226.0	13026.978	19979.0	4340.4155	56089.0	13109.039	10827.0	2317.2588	
1705	47.0	11.351826	1.0	1.0	22069.0	4963.016	8608.0	2058.1946	33558.0	7921.8345	20264.0	4828.468	725.0	170.3337	58228.0	13027.032	19983.0	4341.2437	56093.0	13109.395	10824.0	2316.3955	
1706	47.0	10.038279	1.0	1.0	22068.0	4962.876	8596.0	2055.871	33558.0	7921.3965	20264.0	4828.6177	723.0	169.7441	58229.0	13027.245	19995.0	4344.56	56097.0	13110.721	10822.0	2316.194	
1707	31.0	7.136966	1.0	1.0	22067.0	4962.514	8596.0	2055.6123	33564.0	7923.0093	20268.0	4829.407	722.0	169.50429	58238.0	13028.994	19998.0	4345.256	56098.0	13110.96	10817.0	2314.8713	
1708	37.0	8.059945	1.0	1.0	22070.0	4963.3423	8591.0	2054.1501	33567.0	7923.8936	20267.0	4829.0684	721.0	169.1367	58238.0	13029.6875	19996.0	4344.6025	56100.0	13111.77	10812.0	2313.5535	
1709	40.0	8.78581	1.0	1.0	22067.0	4962.7944	8589.0	2053.6606	33564.0	7923.1445	20267.0	4829.2197	717.0	168.03105	58240.0	13029.745	20006.0	4347.4385	56104.0	13112.385	10805.0	2312.0571	
1710	42.0	9.50524	1.0	1.0	22066.0	4962.1934	8582.0	2052.399	33574.0	7925.6597	20265.0	4828.353	712.0	166.95912	58243.0	13030.328	20007.0	4347.6646	56108.0	13113.128	10800.0	2311.072	
1711	40.0	8.846323	1.0	1.0	22065.0	4962.3223	8579.0	2051.1372	33570.0	7924.781	20265.0	4828.1865	709.0	166.10402	58250.0	13032.044	20014.0	4349.932	56111.0	13113.821	10796.0	2310.0867	
1712	37.0	8.079729	1.0	1.0	22062.0	4961.4395	8576.0	2050.5217	33572.0	7925.6235	20268.0	4828.656	707.0	165.35866	58256.0	13033.247	20015.0	4350.824	56117.0	13115.411	10789.0	2308.1	
