SIMULATION PARAMETERS:
n = 180
m = 320
k = 1
p = 5
recruit_likeliness = 0.001
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.041666668

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	
289	49870.0	10721.038	6781.0	1753.041	1.0	1.0	23.0	5.620747	924.0	201.82036	1.0	1.0	
290	49797.0	10708.606	6845.0	1764.101	1.0	1.0	23.0	5.620747	933.0	203.18901	1.0	1.0	
291	49725.0	10696.377	6910.0	1775.4329	1.0	1.0	23.0	5.620747	940.0	204.08105	1.0	1.0	
292	49642.0	10682.503	6984.0	1787.702	1.0	1.0	23.0	5.620747	949.0	205.68631	1.0	1.0	
293	49554.0	10665.076	7063.0	1803.6472	1.0	1.0	23.0	5.620747	958.0	207.16861	1.0	1.0	
294	49479.0	10652.083	7134.0	1816.0455	1.0	1.0	23.0	5.620747	962.0	207.76949	1.0	1.0	
295	49405.0	10639.369	7204.0	1827.9962	1.0	1.0	23.0	5.620747	966.0	208.52951	1.0	1.0	
296	49344.0	10628.645	7260.0	1838.053	1.0	1.0	23.0	5.620747	971.0	209.19817	1.0	1.0	
297	49271.0	10615.527	7330.0	1850.6757	1.0	1.0	23.0	5.620747	974.0	209.69678	1.0	1.0	
298	49179.0	10597.936	7413.0	1866.5668	1.0	1.0	23.0	5.620747	983.0	211.40077	1.0	1.0	
299	49116.0	10585.36	7465.0	1875.9648	1.0	1.0	23.0	5.620747	994.0	214.57994	1.0	1.0	
300	49042.0	10571.906	7529.0	1886.9741	1.0	1.0	23.0	5.620747	1004.0	217.02557	1.0	1.0	
301	48977.0	10560.139	7584.0	1896.5864	1.0	1.0	23.0	5.620747	1014.0	219.18109	1.0	1.0	
302	48911.0	10547.925	7638.0	1905.4581	1.0	1.0	23.0	5.620747	1026.0	222.52783	1.0	1.0	
303	48858.0	10536.918	7681.0	1913.31	1.0	1.0	23.0	5.620747	1036.0	225.68329	1.0	1.0	
304	48812.0	10527.277	7715.0	1919.3604	1.0	1.0	23.0	5.620747	1048.0	229.27744	1.0	1.0	
305	48755.0	10515.562	7757.0	1926.7097	1.0	1.0	23.0	5.620747	1063.0	233.64224	1.0	1.0	
306	48702.0	10505.575	7794.0	1932.4287	1.0	1.0	23.0	5.620747	1079.0	237.91335	1.0	1.0	
307	48631.0	10491.694	7848.0	1941.3944	1.0	1.0	23.0	5.620747	1096.0	242.82768	1.0	1.0	
308	48556.0	10478.834	7909.0	1950.372	1.0	1.0	23.0	5.620747	1110.0	246.71184	1.0	1.0	
309	48496.0	10465.972	7951.0	1958.0762	1.0	1.0	23.0	5.620747	1128.0	251.87515	1.0	1.0	
310	48432.0	10452.108	8001.0	1967.041	1.0	1.0	23.0	5.620747	1142.0	256.7777	1.0	1.0	
311	48360.0	10435.47	8053.0	1977.166	1.0	1.0	23.0	5.620747	1162.0	263.29153	1.0	1.0	
312	48287.0	10414.119	8101.0	1989.4116	1.0	1.0	23.0	5.620747	1187.0	272.39545	1.0	1.0	
313	48204.0	10395.832	8162.0	2000.1243	1.0	1.0	23.0	5.620747	1209.0	279.96457	1.0	1.0	
314	48114.0	10377.48	8235.0	2013.6699	1.0	1.0	23.0	5.620747	1226.0	284.77292	1.0	1.0	
315	48032.0	10362.13	8297.0	2023.4581	1.0	1.0	23.0	5.620747	1246.0	290.3369	1.0	1.0	
316	47963.0	10350.529	8352.0	2031.0511	1.0	1.0	23.0	5.620747	1260.0	294.34418	1.0	1.0	
317	47894.0	10339.092	8403.0	2037.874	1.0	1.0	23.0	5.620747	1278.0	298.9556	1.0	1.0	
318	47820.0	10326.578	8453.0	2044.2062	1.0	1.0	23.0	5.620747	1302.0	305.13144	1.0	1.0	
319	47751.0	10315.338	8504.0	2050.7756	1.0	1.0	24.0	5.7376757	1319.0	309.68338	1.0	1.0	
320	47680.0	10302.76	8554.0	2056.9468	1.0	1.0	25.0	5.846098	1339.0	315.98453	1.0	1.0	
321	47598.0	10285.486	8608.0	2064.413	1.0	1.0	25.0	5.846098	1367.0	325.79572	1.0	1.0	
322	47530.0	10273.046	8656.0	2070.4165	1.0	1.0	25.0	5.846098	1387.0	332.2268	1.0	1.0	
323	47465.0	10260.673	8703.0	2076.627	1.0	1.0	25.0	5.846098	1405.0	338.39212	1.0	1.0	
324	47399.0	10247.246	8748.0	2082.8647	1.0	1.0	25.0	5.846098	1426.0	345.58344	1.0	1.0	
325	47332.0	10233.783	8792.0	2088.327	1.0	1.0	25.0	5.846098	1449.0	353.5822	1.0	1.0	
326	47271.0	10220.169	8829.0	2093.8088	1.0	1.0	25.0	5.846098	1473.0	361.71744	1.0	1.0	
327	47214.0	10206.779	8857.0	2097.4116	1.0	1.0	25.0	5.846098	1502.0	371.50186	1.0	1.0	
328	47163.0	10195.76	8890.0	2102.6396	1.0	1.0	25.0	5.846098	1520.0	377.29193	1.0	1.0	
329	47109.0	10183.265	8914.0	2105.9211	1.0	1.0	25.0	5.846098	1550.0	386.50836	1.0	1.0	
330	47050.0	10169.874	8949.0	2112.1384	1.0	1.0	25.0	5.846098	1574.0	393.6838	1.0	1.0	
331	46997.0	10158.224	8973.0	2115.5886	1.0	1.0	25.0	5.846098	1603.0	401.88324	1.0	1.0	
332	46932.0	10144.174	9003.0	2120.6821	1.0	1.0	26.0	5.980847	1637.0	410.7075	1.0	1.0	
333	46874.0	10131.832	9036.0	2126.5623	1.0	1.0	26.0	5.980847	1662.0	417.16647	1.0	1.0	
334	46820.0	10121.435	9068.0	2131.9116	1.0	1.0	26.0	5.980847	1684.0	422.21115	1.0	1.0	
335	46762.0	10109.127	9098.0	2137.3008	1.0	1.0	26.0	5.980847	1712.0	429.1269	1.0	1.0	
336	46700.0	10094.991	9127.0	2143.23	1.0	1.0	25.0	5.846098	1746.0	437.46637	1.0	1.0	
337	46649.0	10083.19	9152.0	2148.265	1.0	1.0	24.0	5.698818	1773.0	444.3818	1.0	1.0	
338	46591.0	10068.279	9182.0	2156.141	1.0	1.0	23.0	5.5651035	1802.0	451.55115	1.0	1.0	
339	46527.0	10052.692	9229.0	2167.6592	1.0	1.0	20.0	5.133697	1822.0	456.0545	1.0	1.0	
340	46469.0	10038.167	9262.0	2176.383	1.0	1.0	18.0	4.812227	1849.0	462.17834	1.0	1.0	
341	46401.0	10022.677	9299.0	2184.7856	1.0	1.0	18.0	4.812227	1880.0	469.2656	1.0	1.0	
342	46338.0	10008.912	9331.0	2191.254	1.0	1.0	17.0	4.6293225	1912.0	476.74988	1.0	1.0	
343	46273.0	9994.865	9367.0	2198.3948	1.0	1.0	14.0	4.0340633	1944.0	484.2495	1.0	1.0	
344	46211.0	9981.3125	9392.0	2203.3318	1.0	1.0	14.0	4.0340633	1981.0	492.86615	1.0	1.0	
345	46152.0	9968.502	9424.0	2209.6667	1.0	1.0	13.0	3.8285868	2009.0	499.55084	1.0	1.0	
346	46084.0	9954.431	9452.0	2214.749	1.0	1.0	11.0	3.4975896	2051.0	508.86652	1.0	1.0	
347	46019.0	9939.505	9477.0	2220.3318	1.0	1.0	10.0	3.362877	2092.0	518.3473	1.0	1.0	
348	45956.0	9925.435	9504.0	2226.3865	1.0	1.0	9.0	3.1435776	2129.0	526.5831	1.0	1.0	
349	45901.0	9913.616	9525.0	2230.8323	1.0	1.0	8.0	2.8913918	2164.0	534.2124	1.0	1.0	
350	45849.0	9900.886	9552.0	2238.0889	1.0	1.0	7.0	2.6160474	2190.0	539.96515	1.0	1.0	
351	45784.0	9884.768	9586.0	2247.4136	1.0	1.0	3.0	1.5280548	2225.0	547.84064	1.0	1.0	
352	45739.0	9873.982	9605.0	2252.7566	1.0	1.0	1.0	1.0	2253.0	553.8082	1.0	1.0	
353	45688.0	9861.046	9627.0	2259.1829	1.0	1.0	1.0	1.0	2282.0	560.32104	1.0	1.0	
354	45648.0	9850.802	9642.0	2263.853	1.0	1.0	1.0	1.0	2307.0	565.8946	1.0	1.0	
355	45603.0	9839.853	9658.0	2268.408	1.0	1.0	1.0	1.0	2336.0	572.2903	1.0	1.0	
356	45565.0	9830.978	9674.0	2272.4758	1.0	1.0	1.0	1.0	2358.0	577.09644	1.0	1.0	
357	45531.0	9821.878	9686.0	2276.3745	1.0	1.0	1.0	1.0	2380.0	582.2947	1.0	1.0	
358	45491.0	9812.247	9700.0	2280.2412	1.0	1.0	1.0	1.0	2406.0	588.05054	1.0	1.0	
359	45443.0	9801.742	9717.0	2283.3672	1.0	1.0	1.0	1.0	2437.0	595.426	1.0	1.0	
360	45405.0	9793.385	9728.0	2285.817	1.0	1.0	1.0	1.0	2464.0	601.3329	1.0	1.0	
361	45363.0	9783.363	9744.0	2290.476	1.0	1.0	1.0	1.0	2490.0	606.69586	1.0	1.0	
362	45332.0	9776.727	9753.0	2292.6055	1.0	1.0	1.0	1.0	2512.0	611.19885	1.0	1.0	
363	45279.0	9765.265	9777.0	2297.505	1.0	1.0	1.0	1.0	2541.0	617.7674	1.0	1.0	
364	45240.0	9756.597	9791.0	2300.4802	1.0	1.0	1.0	1.0	2566.0	623.4608	1.0	1.0	
365	45195.0	9746.804	9801.0	2302.4604	1.0	1.0	1.0	1.0	2601.0	631.2729	1.0	1.0	
366	45149.0	9736.524	9811.0	2305.0132	1.0	1.0	1.0	1.0	2637.0	639.0069	1.0	1.0	
367	45094.0	9724.215	9824.0	2308.676	1.0	1.0	1.0	1.0	2679.0	647.6543	1.0	1.0	
368	45034.0	9711.418	9837.0	2311.6753	1.0	1.0	1.0	1.0	2726.0	657.448	1.0	1.0	
369	44966.0	9696.606	9855.0	2315.8682	1.0	1.0	1.0	1.0	2776.0	668.0731	1.0	1.0	
370	44894.0	9680.433	9870.0	2319.971	1.0	1.0	1.0	1.0	2833.0	680.14984	1.0	1.0	
371	44828.0	9665.755	9888.0	2324.3745	1.0	1.0	1.0	1.0	2881.0	690.42487	1.0	1.0	
372	44762.0	9650.518	9908.0	2329.7258	1.0	1.0	1.0	1.0	2927.0	700.3075	1.0	1.0	
373	44688.0	9632.451	9927.0	2335.7363	1.0	1.0	1.0	1.0	2982.0	712.36316	1.0	1.0	
374	44619.0	9616.86	9949.0	2342.0251	1.0	1.0	1.0	1.0	3029.0	721.6669	1.0	1.0	
375	44535.0	9599.747	9961.0	2345.362	1.0	1.0	1.0	1.0	3101.0	735.4415	1.0	1.0	
376	44456.0	9584.206	9982.0	2349.973	1.0	1.0	1.0	1.0	3159.0	746.37225	1.0	1.0	
377	44387.0	9569.306	10002.0	2355.4053	1.0	1.0	1.0	1.0	3208.0	755.83966	1.0	1.0	
378	44311.0	9554.194	10017.0	2358.884	1.0	1.0	1.0	1.0	3269.0	767.47235	1.0	1.0	
379	44237.0	9541.07	10034.0	2361.5232	1.0	1.0	1.0	1.0	3326.0	777.961	1.0	1.0	
380	44162.0	9527.793	10046.0	2363.6055	1.0	1.0	1.0	1.0	3389.0	789.1558	1.0	1.0	
381	44109.0	9517.328	10058.0	2365.705	1.0	1.0	1.0	1.0	3430.0	797.52216	1.0	1.0	
382	44044.0	9504.798	10074.0	2369.0752	1.0	1.0	1.0	1.0	3479.0	806.67505	1.0	1.0	
383	43986.0	9493.914	10088.0	2371.497	1.0	1.0	1.0	1.0	3523.0	815.138	1.0	1.0	
384	43930.0	9483.886	10098.0	2373.6692	1.0	1.0	1.0	1.0	3569.0	822.9939	1.0	1.0	
385	43871.0	9472.536	10112.0	2377.3416	1.0	1.0	1.0	1.0	3614.0	830.67145	1.0	1.0	
386	43815.0	9460.689	10124.0	2380.4524	1.0	1.0	1.0	1.0	3658.0	839.40796	1.0	1.0	
387	43749.0	9447.114	10143.0	2385.3494	1.0	1.0	1.0	1.0	3705.0	848.091	1.0	1.0	
388	43681.0	9434.559	10163.0	2389.8308	1.0	1.0	1.0	1.0	3753.0	856.1659	1.0	1.0	
389	43616.0	9421.54	10184.0	2395.1702	1.0	1.0	1.0	1.0	3797.0	863.8471	1.0	1.0	
390	43558.0	9410.646	10206.0	2399.4692	1.0	1.0	1.0	1.0	3833.0	870.44025	1.0	1.0	
391	43489.0	9396.802	10235.0	2405.8237	1.0	1.0	1.0	1.0	3873.0	877.93024	1.0	1.0	
392	43436.0	9386.034	10251.0	2409.4768	1.0	1.0	1.0	1.0	3910.0	885.04376	1.0	1.0	
393	43382.0	9375.335	10264.0	2412.4253	1.0	1.0	1.0	1.0	3951.0	892.7955	1.0	1.0	
394	43331.0	9363.583	10285.0	2418.0298	1.0	1.0	1.0	1.0	3981.0	898.9405	1.0	1.0	
395	43284.0	9352.878	10301.0	2422.2715	1.0	1.0	1.0	1.0	4012.0	905.4044	1.0	1.0	
396	43229.0	9341.444	10317.0	2425.9612	1.0	1.0	1.0	1.0	4051.0	913.1514	1.0	1.0	
397	43158.0	9326.201	10338.0	2431.4163	1.0	1.0	1.0	1.0	4101.0	922.93536	1.0	1.0	
398	43092.0	9311.017	10357.0	2437.17	1.0	1.0	1.0	1.0	4148.0	932.3629	1.0	1.0	
399	43010.0	9291.471	10378.0	2444.033	1.0	1.0	1.0	1.0	4209.0	945.0422	1.0	1.0	
400	42933.0	9272.889	10405.0	2451.8987	1.0	1.0	1.0	1.0	4259.0	955.7561	1.0	1.0	
401	42854.0	9253.675	10434.0	2460.5947	1.0	1.0	1.0	1.0	4309.0	966.2679	1.0	1.0	
402	42785.0	9236.739	10464.0	2468.5964	1.0	1.0	1.0	1.0	4348.0	975.1986	1.0	1.0	
403	42709.0	9218.958	10482.0	2473.681	1.0	1.0	1.0	1.0	4406.0	987.90063	1.0	1.0	
404	42643.0	9203.705	10495.0	2477.2043	1.0	1.0	1.0	1.0	4459.0	999.6264	1.0	1.0	
405	42572.0	9187.186	10510.0	2481.6238	1.0	1.0	1.0	1.0	4515.0	1011.731	1.0	1.0	
406	42502.0	9171.09	10528.0	2485.9082	1.0	1.0	1.0	1.0	4567.0	1023.5368	1.0	1.0	
407	42434.0	9155.537	10548.0	2490.7832	1.0	1.0	1.0	1.0	4615.0	1034.2146	1.0	1.0	
408	42365.0	9139.933	10573.0	2496.391	1.0	1.0	1.0	1.0	4659.0	1044.2113	1.0	1.0	
409	42275.0	9120.352	10602.0	2503.824	1.0	1.0	1.0	1.0	4720.0	1056.3569	1.0	1.0	
410	42195.0	9101.247	10631.0	2511.2441	1.0	1.0	1.0	1.0	4771.0	1068.0381	1.0	1.0	
411	42128.0	9084.92	10668.0	2521.3596	1.0	1.0	1.0	1.0	4801.0	1074.2534	1.0	1.0	
412	42052.0	9066.498	10703.0	2530.5312	1.0	1.0	1.0	1.0	4842.0	1083.5004	1.0	1.0	
413	41977.0	9047.298	10746.0	2543.3264	1.0	1.0	1.0	1.0	4874.0	1089.901	1.0	1.0	
414	41913.0	9031.1045	10783.0	2553.8557	1.0	1.0	1.0	1.0	4901.0	1095.5701	1.0	1.0	
415	41846.0	9014.456	10822.0	2565.1167	1.0	1.0	1.0	1.0	4929.0	1100.9594	1.0	1.0	
416	41786.0	8996.233	10861.0	2578.7727	1.0	1.0	1.0	1.0	4950.0	1105.525	1.0	1.0	
417	41718.0	8978.406	10904.0	2591.0894	1.0	1.0	1.0	1.0	4975.0	1111.0355	1.0	1.0	
418	41648.0	8961.773	10952.0	2603.3474	1.0	1.0	1.0	1.0	4997.0	1115.407	1.0	1.0	
419	41582.0	8945.13	10997.0	2615.1233	1.0	1.0	1.0	1.0	5018.0	1120.2711	1.0	1.0	
420	41520.0	8929.318	11039.0	2627.154	1.0	1.0	1.0	1.0	5038.0	1124.0577	1.0	1.0	
421	41450.0	8913.041	11095.0	2640.552	1.0	1.0	1.0	1.0	5052.0	1126.9347	1.0	1.0	
422	41370.0	8894.094	11142.0	2652.305	1.0	1.0	1.0	1.0	5085.0	1134.127	1.0	1.0	
423	41285.0	8876.703	11189.0	2662.327	1.0	1.0	1.0	1.0	5123.0	1141.496	1.0	1.0	
424	41192.0	8854.945	11241.0	2675.8735	1.0	1.0	1.0	1.0	5164.0	1149.7126	1.0	1.0	
425	41098.0	8833.727	11282.0	2686.7146	1.0	1.0	1.0	1.0	5217.0	1160.0863	1.0	1.0	
426	41005.0	8813.768	11326.0	2695.897	1.0	1.0	1.0	1.0	5266.0	1170.8617	1.0	1.0	
427	40897.0	8788.774	11378.0	2707.3691	1.0	1.0	1.0	1.0	5322.0	1184.3821	1.0	1.0	
428	40801.0	8766.194	11418.0	2717.1406	1.0	1.0	1.0	1.0	5378.0	1197.1973	1.0	1.0	
429	40697.0	8741.389	11475.0	2731.31	1.0	1.0	1.0	1.0	5425.0	1207.8293	1.0	1.0	
430	40580.0	8714.091	11529.0	2744.185	1.0	1.0	1.0	1.0	5488.0	1222.2513	1.0	1.0	
431	40479.0	8692.425	11569.0	2753.5947	1.0	1.0	1.0	1.0	5549.0	1234.5166	1.0	1.0	
432	40366.0	8667.478	11622.0	2765.2886	1.0	1.0	1.0	1.0	5609.0	1247.7723	1.0	1.0	
433	40249.0	8641.794	11664.0	2773.4243	1.0	1.0	1.0	1.0	5684.0	1265.3207	1.0	1.0	
434	40127.0	8613.614	11716.0	2785.6802	1.0	1.0	1.0	1.0	5754.0	1281.2517	1.0	1.0	
435	40014.0	8587.765	11771.0	2797.9065	1.0	1.0	1.0	1.0	5812.0	1294.8828	1.0	1.0	
436	39876.0	8555.648	11847.0	2815.3237	1.0	1.0	1.0	1.0	5874.0	1309.5806	1.0	1.0	
437	39770.0	8529.935	11903.0	2830.1165	1.0	1.0	1.0	1.0	5924.0	1320.504	1.0	1.0	
438	39644.0	8495.42	11969.0	2847.9033	1.0	1.0	1.0	1.0	5984.0	1337.2314	1.0	1.0	
439	39509.0	8458.82	12034.0	2866.556	1.0	1.0	1.0	1.0	6054.0	1355.1832	1.0	1.0	
440	39384.0	8426.399	12092.0	2881.9753	1.0	1.0	1.0	1.0	6121.0	1372.1852	1.0	1.0	
441	39232.0	8387.497	12175.0	2904.471	1.0	1.0	1.0	1.0	6190.0	1388.5874	1.0	1.0	
442	39073.0	8342.661	12261.0	2932.4	1.0	1.0	1.0	1.0	6263.0	1405.4972	1.0	1.0	
443	38935.0	8304.816	12325.0	2953.958	1.0	1.0	1.0	1.0	6337.0	1421.794	1.0	1.0	
444	38789.0	8264.122	12394.0	2976.8494	1.0	1.0	1.0	1.0	6414.0	1439.5878	1.0	1.0	
445	38666.0	8226.348	12457.0	3000.4695	1.0	1.0	1.0	1.0	6474.0	1453.7307	1.0	1.0	
446	38545.0	8193.394	12513.0	3019.9077	1.0	1.0	1.0	1.0	6539.0	1467.2423	1.0	1.0	
447	38439.0	8162.8677	12552.0	3035.281	1.0	1.0	1.0	1.0	6606.0	1482.3954	1.0	1.0	
448	38332.0	8131.607	12600.0	3053.987	1.0	1.0	1.0	1.0	6665.0	1494.9485	1.0	1.0	
449	38214.0	8095.851	12662.0	3077.4644	1.0	1.0	1.0	1.0	6721.0	1507.2252	1.0	1.0	
450	38086.0	8058.645	12729.0	3101.6365	1.0	1.0	1.0	1.0	6782.0	1520.2621	1.0	1.0	
451	37956.0	8019.321	12796.0	3127.231	1.0	1.0	1.0	1.0	6845.0	1533.9943	1.0	1.0	
452	37831.0	7979.901	12863.0	3153.8804	1.0	1.0	1.0	1.0	6903.0	1546.7664	1.0	1.0	
453	37689.0	7934.254	12941.0	3186.3948	1.0	1.0	1.0	1.0	6967.0	1559.896	1.0	1.0	
454	37582.0	7903.3164	12992.0	3205.2769	1.0	1.0	1.0	1.0	7023.0	1571.9523	1.0	1.0	
455	37472.0	7873.626	13037.0	3220.5295	1.0	1.0	1.0	1.0	7088.0	1586.3928	1.0	1.0	
456	37355.0	7843.471	13090.0	3235.9873	1.0	1.0	1.0	1.0	7152.0	1601.0906	1.0	1.0	
457	37238.0	7811.5005	13142.0	3251.5532	1.0	1.0	1.0	1.0	7217.0	1617.4998	1.0	1.0	
458	37138.0	7784.6313	13181.0	3264.7903	1.0	1.0	1.0	1.0	7278.0	1631.1313	1.0	1.0	
459	37042.0	7758.799	13229.0	3279.763	1.0	1.0	1.0	1.0	7326.0	1641.9922	1.0	1.0	
460	36924.0	7725.677	13287.0	3298.9731	1.0	1.0	1.0	1.0	7386.0	1655.9034	1.0	1.0	
461	36798.0	7687.7266	13349.0	3320.6472	1.0	1.0	1.0	1.0	7450.0	1672.1791	1.0	1.0	
462	36659.0	7644.177	13418.0	3345.3762	1.0	1.0	1.0	1.0	7520.0	1690.9957	1.0	1.0	
463	36527.0	7605.1445	13493.0	3370.4944	1.0	1.0	1.0	1.0	7577.0	1704.915	1.0	1.0	
464	36409.0	7568.502	13555.0	3391.5986	1.0	1.0	1.0	1.0	7633.0	1720.4537	1.0	1.0	
465	36292.0	7534.0557	13611.0	3410.519	1.0	1.0	1.0	1.0	7694.0	1735.9811	1.0	1.0	
466	36163.0	7493.994	13680.0	3433.5476	1.0	1.0	1.0	1.0	7754.0	1753.0109	1.0	1.0	
467	36043.0	7457.921	13740.0	3452.41	1.0	1.0	1.0	1.0	7814.0	1770.2196	1.0	1.0	
468	35922.0	7424.2676	13804.0	3472.2349	1.0	1.0	1.0	1.0	7871.0	1784.0435	1.0	1.0	
469	35792.0	7384.671	13873.0	3494.6404	1.0	1.0	1.0	1.0	7932.0	1801.2345	1.0	1.0	
470	35658.0	7344.3945	13952.0	3518.3826	1.0	1.0	1.0	1.0	7987.0	1817.7712	1.0	1.0	
471	35526.0	7305.8267	14028.0	3540.5112	1.0	1.0	1.0	1.0	8043.0	1834.2128	1.0	1.0	
472	35401.0	7267.381	14100.0	3563.7527	1.0	1.0	1.0	1.0	8096.0	1849.4163	1.0	1.0	
473	35288.0	7234.3	14165.0	3584.6758	1.0	1.0	1.0	1.0	8144.0	1861.574	1.0	1.0	
474	35180.0	7205.0693	14226.0	3602.9941	1.0	1.0	1.0	1.0	8191.0	1872.4834	1.0	1.0	
475	35076.0	7175.3438	14290.0	3622.5403	1.0	1.0	1.0	1.0	8231.0	1882.6594	1.0	1.0	
476	34940.0	7139.2314	14366.0	3644.6506	1.0	1.0	1.0	1.0	8291.0	1896.665	1.0	1.0	
477	34821.0	7105.3555	14447.0	3668.155	1.0	1.0	1.0	1.0	8329.0	1907.0339	1.0	1.0	
478	34714.0	7075.1133	14513.0	3687.4531	1.0	1.0	1.0	1.0	8370.0	1917.9764	1.0	1.0	
479	34614.0	7048.032	14579.0	3706.2	1.0	1.0	1.0	1.0	8404.0	1926.3087	1.0	1.0	
480	34513.0	7020.2695	14646.0	3726.1157	1.0	1.0	1.0	1.0	8438.0	1934.1576	1.0	1.0	
481	34407.0	6988.214	14713.0	3746.3909	1.0	1.0	1.0	1.0	8477.0	1945.9401	1.0	1.0	
482	34305.0	6958.5195	14778.0	3766.0164	1.0	1.0	1.0	1.0	8514.0	1956.0061	1.0	1.0	
483	34206.0	6931.9653	14840.0	3782.8657	1.0	1.0	1.0	1.0	8551.0	1965.7119	1.0	1.0	
484	34105.0	6905.4927	14893.0	3797.6472	1.0	1.0	1.0	1.0	8599.0	1977.401	1.0	1.0	
485	33999.0	6879.1704	14961.0	3815.051	1.0	1.0	1.0	1.0	8637.0	1986.3228	1.0	1.0	
486	33909.0	6858.683	15014.0	3828.0796	1.0	1.0	1.0	1.0	8674.0	1993.7805	1.0	1.0	
487	33814.0	6836.437	15079.0	3844.4277	1.0	1.0	1.0	1.0	8704.0	1999.6836	1.0	1.0	
488	33720.0	6814.278	15142.0	3860.282	1.0	1.0	1.0	1.0	8735.0	2005.9877	1.0	1.0	
489	33642.0	6794.907	15194.0	3873.4246	1.0	1.0	1.0	1.0	8761.0	2012.2124	1.0	1.0	
490	33563.0	6775.988	15248.0	3886.9026	1.0	1.0	1.0	1.0	8786.0	2017.6565	1.0	1.0	
491	33471.0	6756.4766	15311.0	3901.0254	1.0	1.0	1.0	1.0	8815.0	2023.045	1.0	1.0	
492	33384.0	6735.93	15362.0	3914.2627	1.0	1.0	1.0	1.0	8851.0	2030.3535	1.0	1.0	
493	33298.0	6714.972	15422.0	3928.2842	1.0	1.0	1.0	1.0	8877.0	2037.2916	1.0	1.0	
494	33232.0	6698.7534	15464.0	3939.4092	1.0	1.0	1.0	1.0	8901.0	2042.3871	1.0	1.0	
495	33162.0	6682.91	15509.0	3949.6108	1.0	1.0	1.0	1.0	8926.0	2048.0288	1.0	1.0	
496	33097.0	6668.789	15554.0	3960.1614	1.0	1.0	1.0	1.0	8946.0	2051.5999	1.0	1.0	
497	33034.0	6655.216	15596.0	3969.4023	1.0	1.0	1.0	1.0	8967.0	2055.9336	1.0	1.0	
498	32971.0	6641.7153	15640.0	3980.0547	1.0	1.0	1.0	1.0	8986.0	2058.7825	1.0	1.0	
499	32900.0	6622.378	15686.0	3993.107	1.0	1.0	1.0	1.0	9011.0	2065.069	1.0	1.0	
500	32845.0	6607.258	15720.0	4002.6938	1.0	1.0	1.0	1.0	9032.0	2070.6013	1.0	1.0	
501	32793.0	6593.9	15760.0	4013.416	1.0	1.0	1.0	1.0	9044.0	2073.2385	1.0	1.0	
502	32753.0	6582.0405	15789.0	4022.8804	1.0	1.0	1.0	1.0	9055.0	2075.635	1.0	1.0	
503	32701.0	6566.912	15820.0	4032.696	1.0	1.0	1.0	1.0	9076.0	2080.9468	1.0	1.0	
504	32633.0	6548.3867	15871.0	4046.7444	1.0	1.0	1.0	1.0	9093.0	2085.4255	1.0	1.0	
505	32571.0	6528.869	15915.0	4059.996	1.0	1.0	1.0	1.0	9111.0	2091.6912	1.0	1.0	
506	32504.0	6504.7485	15954.0	4073.1455	1.0	1.0	1.0	1.0	9139.0	2102.6643	1.0	1.0	
507	32446.0	6487.1577	15984.0	4081.775	1.0	1.0	1.0	1.0	9167.0	2111.626	1.0	1.0	
508	32392.0	6470.387	16015.0	4089.8684	1.0	1.0	1.0	1.0	9190.0	2120.3035	1.0	1.0	
509	32344.0	6457.0376	16048.0	4099.0156	1.0	1.0	1.0	1.0	9205.0	2124.5105	1.0	1.0	
510	32281.0	6439.475	16092.0	4111.0415	1.0	1.0	1.0	1.0	9224.0	2130.046	1.0	1.0	
511	32223.0	6423.697	16124.0	4120.495	1.0	1.0	1.0	1.0	9250.0	2136.3743	1.0	1.0	
512	32175.0	6409.4565	16150.0	4127.893	1.0	1.0	1.0	1.0	9272.0	2143.2148	1.0	1.0	
513	32124.0	6396.8804	16177.0	4135.328	1.0	1.0	1.0	1.0	9296.0	2148.3584	1.0	1.0	
514	32070.0	6381.714	16199.0	4140.1646	1.0	1.0	1.0	1.0	9328.0	2158.687	1.0	1.0	
515	32003.0	6361.1006	16230.0	4147.8145	1.0	1.0	1.0	1.0	9364.0	2171.6514	1.0	1.0	
516	31929.0	6341.358	16263.0	4155.7383	1.0	1.0	1.0	1.0	9405.0	2183.464	1.0	1.0	
517	31871.0	6324.052	16294.0	4163.999	1.0	1.0	1.0	1.0	9432.0	2192.508	1.0	1.0	
518	31801.0	6301.405	16322.0	4171.553	1.0	1.0	1.0	1.0	9474.0	2207.6	1.0	1.0	
519	31740.0	6282.6567	16359.0	4180.2686	1.0	1.0	1.0	1.0	9498.0	2217.631	1.0	1.0	
520	31671.0	6260.8643	16398.0	4189.5415	1.0	1.0	1.0	1.0	9528.0	2230.1516	1.0	1.0	
521	31602.0	6238.725	16433.0	4198.412	1.0	1.0	1.0	1.0	9562.0	2243.419	1.0	1.0	
522	31533.0	6218.85	16477.0	4209.039	1.0	1.0	1.0	1.0	9587.0	2252.6672	1.0	1.0	
523	31460.0	6198.459	16518.0	4217.8643	1.0	1.0	1.0	1.0	9619.0	2264.2317	1.0	1.0	
